"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"Caribbean","Virgin Islands (Uk)","Estimates","Unobserved",2026,7,4,2,17,90,10,0.05,39,0.18
"Caribbean","Virgin Islands (Uk)","Estimates","Unobserved",2026,8,5,4,21,90,23,0.11,62,0.29
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,9,6,NA,NA,90,16,0.09,78,0.38
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,10,7,NA,NA,90,28,0.14,106,0.52
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,11,8,NA,NA,90,15,0.08,121,0.6
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,12,9,NA,NA,90,11,0.06,132,0.66
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,1,11,8655,8655,13578,8930,0.07,134917,0.96
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,2,12,4923,13578,13578,4871,0.04,139788,1
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,3,1,2903,16481,96653,4319,0.03,4319,0.03
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,4,2,2654,19135,96653,4031,0.03,8350,0.06
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,5,3,4792,23927,96653,5411,0.04,13761,0.1
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,6,4,4860,28787,96653,9019,0.06,22780,0.16
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,7,5,1442,30229,96653,15312,0.11,38092,0.26
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,8,6,1703,31932,96653,17819,0.13,55911,0.39
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,9,7,1770,33702,96653,18767,0.13,74678,0.52
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,10,8,1923,35625,96653,20075,0.14,94753,0.66
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,11,9,1712,37337,96653,17522,0.13,112275,0.79
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,12,10,1351,38688,96653,13712,0.1,125987,0.89
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,1,11,7098,7098,96653,8930,0.07,134917,0.96
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,2,12,3854,10952,96653,4871,0.04,139788,1
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,3,1,2819,13771,NA,4319,0.03,4319,0.03
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,4,2,2728,16499,NA,4031,0.03,8350,0.06
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,5,3,3703,20202,NA,5411,0.04,13761,0.1
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,6,4,5960,26162,NA,9019,0.06,22780,0.16
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,7,5,10268,36430,NA,15312,0.11,38092,0.26
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,8,6,12126,48556,NA,17819,0.13,55911,0.39
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,9,7,NA,NA,NA,18767,0.13,74678,0.52
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,10,8,NA,NA,NA,20075,0.14,94753,0.66
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,11,9,NA,NA,NA,17522,0.13,112275,0.79
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,12,10,NA,NA,NA,13712,0.1,125987,0.89
"Pacific Islands","Vanuatu","WHO","Observed",2025,1,3,74,74,92,13,0.13,53,0.28
"Pacific Islands","Vanuatu","WHO","Observed",2025,2,4,10,84,92,12,0.12,65,0.4
"Pacific Islands","Vanuatu","WHO","Observed",2025,3,5,0,84,92,10,0.11,75,0.52
"Pacific Islands","Vanuatu","WHO","Observed",2025,4,6,1,85,92,12,0.1,87,0.62
"Pacific Islands","Vanuatu","WHO","Observed",2025,5,7,0,85,92,9,0.09,96,0.71
"Pacific Islands","Vanuatu","WHO","Observed",2025,6,8,0,85,92,4,0.03,100,0.74
"Pacific Islands","Vanuatu","WHO","Observed",2025,7,9,1,86,92,8,0.04,108,0.78
"Pacific Islands","Vanuatu","WHO","Observed",2025,8,10,0,86,92,61,0.07,169,0.85
"Pacific Islands","Vanuatu","WHO","Observed",2025,9,11,2,88,92,110,0.08,279,0.93
"Pacific Islands","Vanuatu","WHO","Observed",2025,10,12,4,92,92,122,0.07,401,1
"Pacific Islands","Vanuatu","WHO","Observed",2025,11,1,12,104,297,29,0.1,29,0.1
"Pacific Islands","Vanuatu","WHO","Observed",2025,12,2,30,134,297,11,0.06,40,0.15
"Pacific Islands","Vanuatu","WHO","Observed",2026,1,3,16,16,297,13,0.13,53,0.28
"Pacific Islands","Vanuatu","WHO","Observed",2026,2,4,0,16,297,12,0.12,65,0.4
"Pacific Islands","Vanuatu","WHO","Observed",2026,3,5,1,17,297,10,0.11,75,0.52
"Pacific Islands","Vanuatu","WHO","Observed",2026,4,6,6,23,297,12,0.1,87,0.62
"Pacific Islands","Vanuatu","WHO","Observed",2026,5,7,6,29,297,9,0.09,96,0.71
"Pacific Islands","Vanuatu","WHO","Observed",2026,6,8,42,71,297,4,0.03,100,0.74
"Pacific Islands","Vanuatu","WHO","Observed",2026,7,9,120,191,297,8,0.04,108,0.78
"Pacific Islands","Vanuatu","Estimates","Unobserved",2026,8,10,20,211,297,61,0.07,169,0.85
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,9,11,NA,NA,297,110,0.08,279,0.93
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,10,12,NA,NA,297,122,0.07,401,1
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,11,1,NA,NA,NA,29,0.1,29,0.1
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,12,2,NA,NA,NA,11,0.06,40,0.15
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,1,9,7,7,14,12,0.09,286,0.78
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,2,10,4,11,14,8,0.06,294,0.84
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,3,11,2,13,14,8,0.06,302,0.9
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,4,12,1,14,14,10,0.1,312,1
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,5,1,1,15,45,8,0.07,8,0.07
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,6,2,1,16,45,7,0.06,16,0.13
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,7,3,3,19,45,7,0.04,22,0.17
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,8,4,2,21,45,68,0.11,90,0.28
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,9,5,2,23,45,44,0.09,134,0.37
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,10,6,3,26,45,51,0.11,185,0.48
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,11,7,3,29,45,57,0.12,242,0.6
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,12,8,3,32,45,32,0.09,274,0.69
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,1,9,3,3,45,12,0.09,286,0.78
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,2,10,2,5,45,8,0.06,294,0.84
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,3,11,4,9,45,8,0.06,302,0.9
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,4,12,18,27,45,10,0.1,312,1
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,5,1,37,64,740,8,0.07,8,0.07
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,6,2,28,92,740,7,0.06,16,0.13
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,7,3,61,153,740,7,0.04,22,0.17
"Pacific Islands","Wallis And Futuna","Estimates","Unobserved",2026,8,4,5,158,740,68,0.11,90,0.28
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,9,5,NA,NA,740,44,0.09,134,0.37
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,10,6,NA,NA,740,51,0.11,185,0.48
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,11,7,NA,NA,740,57,0.12,242,0.6
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,12,8,NA,NA,740,32,0.09,274,0.69
"Pacific Islands","Samoa","WHO","Observed",2025,1,6,4,4,6002,172,0.04,3333,0.48
"Pacific Islands","Samoa","WHO","Observed",2025,2,7,1,5,6002,253,0.05,3585,0.53
"Pacific Islands","Samoa","WHO","Observed",2025,3,8,0,5,6002,337,0.06,3923,0.59
"Pacific Islands","Samoa","WHO","Observed",2025,4,9,40,45,6002,636,0.11,4558,0.7
"Pacific Islands","Samoa","WHO","Observed",2025,5,10,227,272,6002,479,0.09,5038,0.79
"Pacific Islands","Samoa","WHO","Observed",2025,6,11,599,871,6002,390,0.06,5428,0.85
"Pacific Islands","Samoa","WHO","Observed",2025,7,12,5131,6002,6002,966,0.15,6394,1
"Pacific Islands","Samoa","WHO","Observed",2025,8,1,5925,11927,15279,980,0.1,980,0.1
"Pacific Islands","Samoa","WHO","Observed",2025,9,2,2410,14337,15279,859,0.09,1839,0.19
"Pacific Islands","Samoa","WHO","Observed",2025,10,3,1528,15865,15279,669,0.08,2508,0.27
"Pacific Islands","Samoa","WHO","Observed",2025,11,4,485,16350,15279,386,0.09,2894,0.35
"Pacific Islands","Samoa","WHO","Observed",2025,12,5,146,16496,15279,266,0.09,3161,0.44
"Pacific Islands","Samoa","WHO","Observed",2026,1,6,348,348,15279,172,0.04,3333,0.48
"Pacific Islands","Samoa","WHO","Observed",2026,2,7,958,1306,15279,253,0.05,3585,0.53
"Pacific Islands","Samoa","WHO","Observed",2026,3,8,1030,2336,15279,337,0.06,3923,0.59
"Pacific Islands","Samoa","WHO","Observed",2026,4,9,915,3251,15279,636,0.11,4558,0.7
"Pacific Islands","Samoa","WHO","Observed",2026,5,10,736,3987,15279,479,0.09,5038,0.79
"Pacific Islands","Samoa","WHO","Observed",2026,6,11,631,4618,15279,390,0.06,5428,0.85
"Pacific Islands","Samoa","WHO","Observed",2026,7,12,167,4785,15279,966,0.15,6394,1
"Pacific Islands","Samoa","Estimates","Unobserved",2026,8,1,1497,6282,NA,980,0.1,980,0.1
"Pacific Islands","Samoa",NA,"Unobserved",2026,9,2,NA,NA,NA,859,0.09,1839,0.19
"Pacific Islands","Samoa",NA,"Unobserved",2026,10,3,NA,NA,NA,669,0.08,2508,0.27
"Pacific Islands","Samoa",NA,"Unobserved",2026,11,4,NA,NA,NA,386,0.09,2894,0.35
"Pacific Islands","Samoa",NA,"Unobserved",2026,12,5,NA,NA,NA,266,0.09,3161,0.44
