window_type,origin_date,iso3,region,train_start,train_end,n_train_months,n_gap_in_window,n_targets_with_truth,eligible
expanding,2023-10-01,MTQ,Caribbean,2010-05-01,2023-10-01,162,0,6,TRUE
expanding,2023-10-01,PRI,Caribbean,2010-04-01,2023-10-01,127,36,6,TRUE
expanding,2023-10-01,SXM,Caribbean,2010-04-01,2023-10-01,36,127,1,TRUE
expanding,2023-10-01,TCA,Caribbean,2013-05-01,2023-10-01,78,48,6,TRUE
expanding,2023-10-01,TTO,Caribbean,2010-04-01,2023-10-01,115,48,6,TRUE
expanding,2023-10-01,VCT,Caribbean,2010-04-01,2023-10-01,115,48,6,TRUE
expanding,2023-10-01,VGB,Caribbean,2010-04-01,2023-10-01,127,36,6,TRUE
expanding,2023-10-01,ARG,South America,2010-08-01,2023-10-01,159,0,6,TRUE
expanding,2023-10-01,BOL,South America,2010-08-01,2023-10-01,159,0,6,TRUE
expanding,2023-10-01,BRA,South America,2010-10-01,2023-10-01,157,0,6,TRUE
expanding,2023-10-01,CHL,South America,2012-04-01,2023-10-01,36,103,0,FALSE
expanding,2023-10-01,COL,South America,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,ECU,South America,2010-11-01,2023-10-01,156,0,6,TRUE
expanding,2023-10-01,GUF,South America,2010-10-01,2023-10-01,145,12,6,TRUE
expanding,2023-10-01,GUY,South America,2010-01-01,2023-10-01,154,12,6,TRUE
expanding,2023-10-01,PER,South America,2010-09-01,2023-10-01,158,0,6,TRUE
expanding,2023-10-01,PRY,South America,2010-07-01,2023-10-01,160,0,6,TRUE
expanding,2023-10-01,SUR,South America,2010-04-01,2023-10-01,103,60,6,TRUE
expanding,2023-10-01,URY,South America,2015-04-01,2023-10-01,43,60,6,TRUE
expanding,2023-10-01,VEN,South America,2010-04-01,2023-10-01,163,0,5,TRUE
expanding,2023-10-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2023-10-01,60,0,0,FALSE
expanding,2023-10-01,SAU,"Europe, Middle East & North Africa",2010-10-01,2023-10-01,157,0,6,TRUE
expanding,2023-10-01,SDN,"Europe, Middle East & North Africa",2010-05-01,2023-10-01,78,84,6,TRUE
expanding,2023-10-01,YEM,"Europe, Middle East & North Africa",2015-04-01,2023-10-01,79,24,5,TRUE
expanding,2023-10-01,BFA,Sub-Saharan Africa,2015-05-01,2023-10-01,54,48,6,TRUE
expanding,2023-10-01,CIV,Sub-Saharan Africa,2022-02-01,2023-10-01,21,0,6,FALSE
expanding,2023-10-01,ERI,Sub-Saharan Africa,2010-07-01,2023-10-01,60,100,0,FALSE
expanding,2023-10-01,ETH,Sub-Saharan Africa,2013-05-01,2023-10-01,18,108,6,FALSE
expanding,2023-10-01,KEN,Sub-Saharan Africa,2013-03-01,2023-10-01,60,68,2,TRUE
expanding,2023-10-01,MRT,Sub-Saharan Africa,2017-05-01,2023-10-01,18,60,6,FALSE
expanding,2023-10-01,REU,Sub-Saharan Africa,2010-11-01,2023-10-01,108,48,0,FALSE
expanding,2023-10-01,SEN,Sub-Saharan Africa,2017-05-01,2023-10-01,54,24,6,TRUE
expanding,2023-10-01,SYC,Sub-Saharan Africa,2016-07-01,2023-10-01,40,48,6,TRUE
expanding,2023-10-01,AFG,South Asia,2021-03-01,2023-10-01,32,0,6,FALSE
expanding,2023-10-01,BGD,South Asia,2010-03-01,2023-10-01,164,0,6,TRUE
expanding,2023-10-01,BTN,South Asia,2010-03-01,2023-10-01,116,48,6,TRUE
expanding,2023-10-01,IND,South Asia,2010-04-01,2023-10-01,163,0,6,TRUE
expanding,2023-10-01,LKA,South Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,MDV,South Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,NPL,South Asia,2010-03-01,2023-10-01,164,0,6,TRUE
expanding,2023-10-01,PAK,South Asia,2010-03-01,2023-10-01,164,0,6,TRUE
expanding,2023-10-01,BRN,East & Southeast Asia,2010-05-01,2023-10-01,162,0,6,TRUE
expanding,2023-10-01,CHN,East & Southeast Asia,2010-03-01,2023-10-01,140,24,6,TRUE
expanding,2023-10-01,IDN,East & Southeast Asia,2010-10-01,2023-10-01,157,0,6,TRUE
expanding,2023-10-01,KHM,East & Southeast Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,LAO,East & Southeast Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,MMR,East & Southeast Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,MYS,East & Southeast Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,PHL,East & Southeast Asia,2010-04-01,2023-10-01,163,0,5,TRUE
expanding,2023-10-01,SGP,East & Southeast Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,THA,East & Southeast Asia,2010-02-01,2023-10-01,165,0,6,TRUE
expanding,2023-10-01,TLS,East & Southeast Asia,2010-09-01,2023-10-01,158,0,6,TRUE
expanding,2023-10-01,TWN,East & Southeast Asia,2010-03-01,2023-10-01,104,60,4,TRUE
expanding,2023-10-01,VNM,East & Southeast Asia,2010-03-01,2023-10-01,164,0,6,TRUE
expanding,2023-10-01,AUS,Pacific Islands,2010-09-01,2023-10-01,146,12,6,TRUE
expanding,2023-10-01,COK,Pacific Islands,2014-01-01,2023-10-01,60,58,0,FALSE
expanding,2023-10-01,FJI,Pacific Islands,2010-11-01,2023-10-01,156,0,6,TRUE
expanding,2023-10-01,FSM,Pacific Islands,2016-04-01,2023-10-01,79,12,6,TRUE
expanding,2023-10-01,KIR,Pacific Islands,2011-04-01,2023-10-01,72,79,1,TRUE
expanding,2023-10-01,MHL,Pacific Islands,2011-06-01,2023-10-01,60,89,0,FALSE
expanding,2023-10-01,NCL,Pacific Islands,2011-09-01,2023-10-01,132,14,0,FALSE
expanding,2023-10-01,PLW,Pacific Islands,2010-04-01,2023-10-01,84,79,0,FALSE
expanding,2023-10-01,PYF,Pacific Islands,2010-05-01,2023-10-01,114,48,6,TRUE
expanding,2023-10-01,SLB,Pacific Islands,2013-04-01,2023-10-01,103,24,6,TRUE
expanding,2023-10-01,TON,Pacific Islands,2014-05-01,2023-10-01,48,66,0,FALSE
expanding,2023-10-01,TUV,Pacific Islands,2018-04-01,2023-10-01,48,19,0,FALSE
expanding,2023-10-01,VUT,Pacific Islands,2010-11-01,2023-10-01,84,72,6,TRUE
expanding,2023-10-01,WLF,Pacific Islands,2017-06-01,2023-10-01,77,0,6,TRUE
expanding,2023-10-01,WSM,Pacific Islands,2017-10-01,2023-10-01,73,0,6,TRUE
expanding,2023-11-01,BLZ,North & Central America,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,CRI,North & Central America,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,GTM,North & Central America,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,HND,North & Central America,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,MEX,North & Central America,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,NIC,North & Central America,2010-03-01,2023-11-01,165,0,3,TRUE
expanding,2023-11-01,PAN,North & Central America,2010-04-01,2023-11-01,164,0,6,TRUE
expanding,2023-11-01,SLV,North & Central America,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,USA,North & Central America,2010-03-01,2023-11-01,153,12,6,TRUE
expanding,2023-11-01,ABW,Caribbean,2010-07-01,2023-11-01,89,72,6,TRUE
expanding,2023-11-01,ATG,Caribbean,2015-04-01,2023-11-01,80,24,6,TRUE
expanding,2023-11-01,BES,Caribbean,2010-05-01,2023-11-01,36,0,0,FALSE
expanding,2023-11-01,BHS,Caribbean,2010-04-01,2023-11-01,48,116,0,FALSE
expanding,2023-11-01,BLM,Caribbean,2012-04-01,2023-11-01,104,36,6,TRUE
expanding,2023-11-01,BRB,Caribbean,2010-04-01,2023-11-01,164,0,6,TRUE
expanding,2023-11-01,CUB,Caribbean,2014-04-01,2023-11-01,96,20,0,FALSE
expanding,2023-11-01,CUW,Caribbean,2010-05-01,2023-11-01,48,0,0,FALSE
expanding,2023-11-01,CYM,Caribbean,2012-04-01,2023-11-01,84,56,0,FALSE
expanding,2023-11-01,DMA,Caribbean,2010-04-01,2023-11-01,132,24,0,FALSE
expanding,2023-11-01,DOM,Caribbean,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,GLP,Caribbean,2010-04-01,2023-11-01,164,0,6,TRUE
expanding,2023-11-01,GRD,Caribbean,2010-03-01,2023-11-01,153,12,6,TRUE
expanding,2023-11-01,HTI,Caribbean,2018-05-01,2023-11-01,60,0,0,FALSE
expanding,2023-11-01,JAM,Caribbean,2010-05-01,2023-11-01,163,0,6,TRUE
expanding,2023-11-01,KNA,Caribbean,2013-04-01,2023-11-01,56,72,6,TRUE
expanding,2023-11-01,LCA,Caribbean,2010-03-01,2023-11-01,117,48,6,TRUE
expanding,2023-11-01,MAF,Caribbean,2010-06-01,2023-11-01,150,12,6,TRUE
expanding,2023-11-01,MTQ,Caribbean,2010-05-01,2023-11-01,163,0,6,TRUE
expanding,2023-11-01,PRI,Caribbean,2010-04-01,2023-11-01,128,36,6,TRUE
expanding,2023-11-01,SXM,Caribbean,2010-04-01,2023-11-01,36,128,2,TRUE
expanding,2023-11-01,TCA,Caribbean,2013-05-01,2023-11-01,79,48,5,TRUE
expanding,2023-11-01,TTO,Caribbean,2010-04-01,2023-11-01,116,48,6,TRUE
expanding,2023-11-01,VCT,Caribbean,2010-04-01,2023-11-01,116,48,6,TRUE
expanding,2023-11-01,VGB,Caribbean,2010-04-01,2023-11-01,128,36,6,TRUE
expanding,2023-11-01,ARG,South America,2010-08-01,2023-11-01,160,0,6,TRUE
expanding,2023-11-01,BOL,South America,2010-08-01,2023-11-01,160,0,6,TRUE
expanding,2023-11-01,BRA,South America,2010-10-01,2023-11-01,158,0,6,TRUE
expanding,2023-11-01,CHL,South America,2012-04-01,2023-11-01,36,104,0,FALSE
expanding,2023-11-01,COL,South America,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,ECU,South America,2010-11-01,2023-11-01,157,0,6,TRUE
expanding,2023-11-01,GUF,South America,2010-10-01,2023-11-01,146,12,6,TRUE
expanding,2023-11-01,GUY,South America,2010-01-01,2023-11-01,155,12,6,TRUE
expanding,2023-11-01,PER,South America,2010-09-01,2023-11-01,159,0,6,TRUE
expanding,2023-11-01,PRY,South America,2010-07-01,2023-11-01,161,0,6,TRUE
expanding,2023-11-01,SUR,South America,2010-04-01,2023-11-01,104,60,6,TRUE
expanding,2023-11-01,URY,South America,2015-04-01,2023-11-01,44,60,6,TRUE
expanding,2023-11-01,VEN,South America,2010-04-01,2023-11-01,164,0,4,TRUE
expanding,2023-11-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2023-11-01,60,0,0,FALSE
expanding,2023-11-01,SAU,"Europe, Middle East & North Africa",2010-10-01,2023-11-01,158,0,6,TRUE
expanding,2023-11-01,SDN,"Europe, Middle East & North Africa",2010-05-01,2023-11-01,79,84,6,TRUE
expanding,2023-11-01,YEM,"Europe, Middle East & North Africa",2015-04-01,2023-11-01,80,24,4,TRUE
expanding,2023-11-01,BFA,Sub-Saharan Africa,2015-05-01,2023-11-01,55,48,6,TRUE
expanding,2023-11-01,CIV,Sub-Saharan Africa,2022-02-01,2023-11-01,22,0,6,FALSE
expanding,2023-11-01,ERI,Sub-Saharan Africa,2010-07-01,2023-11-01,60,101,0,FALSE
expanding,2023-11-01,ETH,Sub-Saharan Africa,2013-05-01,2023-11-01,19,108,5,FALSE
expanding,2023-11-01,KEN,Sub-Saharan Africa,2013-03-01,2023-11-01,60,69,3,TRUE
expanding,2023-11-01,MRT,Sub-Saharan Africa,2017-05-01,2023-11-01,19,60,6,FALSE
expanding,2023-11-01,REU,Sub-Saharan Africa,2010-11-01,2023-11-01,108,49,0,FALSE
expanding,2023-11-01,SEN,Sub-Saharan Africa,2017-05-01,2023-11-01,55,24,6,TRUE
expanding,2023-11-01,SYC,Sub-Saharan Africa,2016-07-01,2023-11-01,41,48,6,TRUE
expanding,2023-11-01,AFG,South Asia,2021-03-01,2023-11-01,33,0,6,FALSE
expanding,2023-11-01,BGD,South Asia,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,BTN,South Asia,2010-03-01,2023-11-01,117,48,6,TRUE
expanding,2023-11-01,IND,South Asia,2010-04-01,2023-11-01,164,0,6,TRUE
expanding,2023-11-01,LKA,South Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,MDV,South Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,NPL,South Asia,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,PAK,South Asia,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,BRN,East & Southeast Asia,2010-05-01,2023-11-01,163,0,5,TRUE
expanding,2023-11-01,CHN,East & Southeast Asia,2010-03-01,2023-11-01,141,24,6,TRUE
expanding,2023-11-01,IDN,East & Southeast Asia,2010-10-01,2023-11-01,158,0,6,TRUE
expanding,2023-11-01,KHM,East & Southeast Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,LAO,East & Southeast Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,MMR,East & Southeast Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,MYS,East & Southeast Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,PHL,East & Southeast Asia,2010-04-01,2023-11-01,164,0,4,TRUE
expanding,2023-11-01,SGP,East & Southeast Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,THA,East & Southeast Asia,2010-02-01,2023-11-01,166,0,6,TRUE
expanding,2023-11-01,TLS,East & Southeast Asia,2010-09-01,2023-11-01,159,0,6,TRUE
expanding,2023-11-01,TWN,East & Southeast Asia,2010-03-01,2023-11-01,105,60,3,TRUE
expanding,2023-11-01,VNM,East & Southeast Asia,2010-03-01,2023-11-01,165,0,6,TRUE
expanding,2023-11-01,AUS,Pacific Islands,2010-09-01,2023-11-01,147,12,6,TRUE
expanding,2023-11-01,COK,Pacific Islands,2014-01-01,2023-11-01,60,59,0,FALSE
expanding,2023-11-01,FJI,Pacific Islands,2010-11-01,2023-11-01,157,0,6,TRUE
expanding,2023-11-01,FSM,Pacific Islands,2016-04-01,2023-11-01,80,12,6,TRUE
expanding,2023-11-01,KIR,Pacific Islands,2011-04-01,2023-11-01,72,80,2,TRUE
expanding,2023-11-01,MHL,Pacific Islands,2011-06-01,2023-11-01,60,90,0,FALSE
expanding,2023-11-01,NCL,Pacific Islands,2011-09-01,2023-11-01,132,15,0,FALSE
expanding,2023-11-01,PLW,Pacific Islands,2010-04-01,2023-11-01,84,80,0,FALSE
expanding,2023-11-01,PYF,Pacific Islands,2010-05-01,2023-11-01,115,48,6,TRUE
expanding,2023-11-01,SLB,Pacific Islands,2013-04-01,2023-11-01,104,24,6,TRUE
expanding,2023-11-01,TON,Pacific Islands,2014-05-01,2023-11-01,48,67,1,TRUE
expanding,2023-11-01,TUV,Pacific Islands,2018-04-01,2023-11-01,48,20,0,FALSE
expanding,2023-11-01,VUT,Pacific Islands,2010-11-01,2023-11-01,85,72,6,TRUE
expanding,2023-11-01,WLF,Pacific Islands,2017-06-01,2023-11-01,78,0,6,TRUE
expanding,2023-11-01,WSM,Pacific Islands,2017-10-01,2023-11-01,74,0,6,TRUE
expanding,2023-12-01,BLZ,North & Central America,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,CRI,North & Central America,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,GTM,North & Central America,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,HND,North & Central America,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,MEX,North & Central America,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,NIC,North & Central America,2010-03-01,2023-12-01,166,0,2,TRUE
expanding,2023-12-01,PAN,North & Central America,2010-04-01,2023-12-01,165,0,6,TRUE
expanding,2023-12-01,SLV,North & Central America,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,USA,North & Central America,2010-03-01,2023-12-01,154,12,6,TRUE
expanding,2023-12-01,ABW,Caribbean,2010-07-01,2023-12-01,90,72,6,TRUE
expanding,2023-12-01,ATG,Caribbean,2015-04-01,2023-12-01,81,24,6,TRUE
expanding,2023-12-01,BES,Caribbean,2010-05-01,2023-12-01,36,0,0,FALSE
expanding,2023-12-01,BHS,Caribbean,2010-04-01,2023-12-01,48,117,0,FALSE
expanding,2023-12-01,BLM,Caribbean,2012-04-01,2023-12-01,105,36,6,TRUE
expanding,2023-12-01,BRB,Caribbean,2010-04-01,2023-12-01,165,0,6,TRUE
expanding,2023-12-01,CUB,Caribbean,2014-04-01,2023-12-01,96,21,0,FALSE
expanding,2023-12-01,CUW,Caribbean,2010-05-01,2023-12-01,48,0,0,FALSE
expanding,2023-12-01,CYM,Caribbean,2012-04-01,2023-12-01,84,57,0,FALSE
expanding,2023-12-01,DMA,Caribbean,2010-04-01,2023-12-01,132,24,0,FALSE
expanding,2023-12-01,DOM,Caribbean,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,GLP,Caribbean,2010-04-01,2023-12-01,165,0,6,TRUE
expanding,2023-12-01,GRD,Caribbean,2010-03-01,2023-12-01,154,12,6,TRUE
expanding,2023-12-01,HTI,Caribbean,2018-05-01,2023-12-01,60,0,0,FALSE
expanding,2023-12-01,JAM,Caribbean,2010-05-01,2023-12-01,164,0,6,TRUE
expanding,2023-12-01,KNA,Caribbean,2013-04-01,2023-12-01,57,72,6,TRUE
expanding,2023-12-01,LCA,Caribbean,2010-03-01,2023-12-01,118,48,6,TRUE
expanding,2023-12-01,MAF,Caribbean,2010-06-01,2023-12-01,151,12,6,TRUE
expanding,2023-12-01,MTQ,Caribbean,2010-05-01,2023-12-01,164,0,6,TRUE
expanding,2023-12-01,PRI,Caribbean,2010-04-01,2023-12-01,129,36,6,TRUE
expanding,2023-12-01,SXM,Caribbean,2010-04-01,2023-12-01,36,129,3,TRUE
expanding,2023-12-01,TCA,Caribbean,2013-05-01,2023-12-01,80,48,4,TRUE
expanding,2023-12-01,TTO,Caribbean,2010-04-01,2023-12-01,117,48,6,TRUE
expanding,2023-12-01,VCT,Caribbean,2010-04-01,2023-12-01,117,48,6,TRUE
expanding,2023-12-01,VGB,Caribbean,2010-04-01,2023-12-01,129,36,6,TRUE
expanding,2023-12-01,ARG,South America,2010-08-01,2023-12-01,161,0,6,TRUE
expanding,2023-12-01,BOL,South America,2010-08-01,2023-12-01,161,0,6,TRUE
expanding,2023-12-01,BRA,South America,2010-10-01,2023-12-01,159,0,6,TRUE
expanding,2023-12-01,CHL,South America,2012-04-01,2023-12-01,36,105,0,FALSE
expanding,2023-12-01,COL,South America,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,ECU,South America,2010-11-01,2023-12-01,158,0,6,TRUE
expanding,2023-12-01,GUF,South America,2010-10-01,2023-12-01,147,12,6,TRUE
expanding,2023-12-01,GUY,South America,2010-01-01,2023-12-01,156,12,6,TRUE
expanding,2023-12-01,PER,South America,2010-09-01,2023-12-01,160,0,6,TRUE
expanding,2023-12-01,PRY,South America,2010-07-01,2023-12-01,162,0,6,TRUE
expanding,2023-12-01,SUR,South America,2010-04-01,2023-12-01,105,60,6,TRUE
expanding,2023-12-01,URY,South America,2015-04-01,2023-12-01,45,60,6,TRUE
expanding,2023-12-01,VEN,South America,2010-04-01,2023-12-01,165,0,3,TRUE
expanding,2023-12-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2023-12-01,60,0,0,FALSE
expanding,2023-12-01,SAU,"Europe, Middle East & North Africa",2010-10-01,2023-12-01,159,0,6,TRUE
expanding,2023-12-01,SDN,"Europe, Middle East & North Africa",2010-05-01,2023-12-01,80,84,6,TRUE
expanding,2023-12-01,YEM,"Europe, Middle East & North Africa",2015-04-01,2023-12-01,81,24,3,TRUE
expanding,2023-12-01,BFA,Sub-Saharan Africa,2015-05-01,2023-12-01,56,48,6,TRUE
expanding,2023-12-01,CIV,Sub-Saharan Africa,2022-02-01,2023-12-01,23,0,6,FALSE
expanding,2023-12-01,ERI,Sub-Saharan Africa,2010-07-01,2023-12-01,60,102,0,FALSE
expanding,2023-12-01,ETH,Sub-Saharan Africa,2013-05-01,2023-12-01,20,108,4,FALSE
expanding,2023-12-01,KEN,Sub-Saharan Africa,2013-03-01,2023-12-01,60,70,4,TRUE
expanding,2023-12-01,MRT,Sub-Saharan Africa,2017-05-01,2023-12-01,20,60,6,FALSE
expanding,2023-12-01,REU,Sub-Saharan Africa,2010-11-01,2023-12-01,108,50,0,FALSE
expanding,2023-12-01,SEN,Sub-Saharan Africa,2017-05-01,2023-12-01,56,24,6,TRUE
expanding,2023-12-01,SYC,Sub-Saharan Africa,2016-07-01,2023-12-01,42,48,6,TRUE
expanding,2023-12-01,AFG,South Asia,2021-03-01,2023-12-01,34,0,6,FALSE
expanding,2023-12-01,BGD,South Asia,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,BTN,South Asia,2010-03-01,2023-12-01,118,48,6,TRUE
expanding,2023-12-01,IND,South Asia,2010-04-01,2023-12-01,165,0,6,TRUE
expanding,2023-12-01,LKA,South Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,MDV,South Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,NPL,South Asia,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,PAK,South Asia,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,BRN,East & Southeast Asia,2010-05-01,2023-12-01,164,0,4,TRUE
expanding,2023-12-01,CHN,East & Southeast Asia,2010-03-01,2023-12-01,142,24,6,TRUE
expanding,2023-12-01,IDN,East & Southeast Asia,2010-10-01,2023-12-01,159,0,6,TRUE
expanding,2023-12-01,KHM,East & Southeast Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,LAO,East & Southeast Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,MMR,East & Southeast Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,MYS,East & Southeast Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,PHL,East & Southeast Asia,2010-04-01,2023-12-01,165,0,3,TRUE
expanding,2023-12-01,SGP,East & Southeast Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,THA,East & Southeast Asia,2010-02-01,2023-12-01,167,0,6,TRUE
expanding,2023-12-01,TLS,East & Southeast Asia,2010-09-01,2023-12-01,160,0,6,TRUE
expanding,2023-12-01,TWN,East & Southeast Asia,2010-03-01,2023-12-01,106,60,2,TRUE
expanding,2023-12-01,VNM,East & Southeast Asia,2010-03-01,2023-12-01,166,0,6,TRUE
expanding,2023-12-01,AUS,Pacific Islands,2010-09-01,2023-12-01,148,12,6,TRUE
expanding,2023-12-01,COK,Pacific Islands,2014-01-01,2023-12-01,60,60,0,FALSE
expanding,2023-12-01,FJI,Pacific Islands,2010-11-01,2023-12-01,158,0,6,TRUE
expanding,2023-12-01,FSM,Pacific Islands,2016-04-01,2023-12-01,81,12,6,TRUE
expanding,2023-12-01,KIR,Pacific Islands,2011-04-01,2023-12-01,72,81,3,TRUE
expanding,2023-12-01,MHL,Pacific Islands,2011-06-01,2023-12-01,60,91,0,FALSE
expanding,2023-12-01,NCL,Pacific Islands,2011-09-01,2023-12-01,132,16,0,FALSE
expanding,2023-12-01,PLW,Pacific Islands,2010-04-01,2023-12-01,84,81,0,FALSE
expanding,2023-12-01,PYF,Pacific Islands,2010-05-01,2023-12-01,116,48,6,TRUE
expanding,2023-12-01,SLB,Pacific Islands,2013-04-01,2023-12-01,105,24,6,TRUE
expanding,2023-12-01,TON,Pacific Islands,2014-05-01,2023-12-01,48,68,2,TRUE
expanding,2023-12-01,TUV,Pacific Islands,2018-04-01,2023-12-01,48,21,0,FALSE
expanding,2023-12-01,VUT,Pacific Islands,2010-11-01,2023-12-01,86,72,6,TRUE
expanding,2023-12-01,WLF,Pacific Islands,2017-06-01,2023-12-01,79,0,6,TRUE
expanding,2023-12-01,WSM,Pacific Islands,2017-10-01,2023-12-01,75,0,6,TRUE
expanding,2024-01-01,BLZ,North & Central America,2010-03-01,2024-01-01,167,0,6,TRUE
expanding,2024-01-01,CRI,North & Central America,2010-03-01,2024-01-01,167,0,6,TRUE
expanding,2024-01-01,GTM,North & Central America,2010-02-01,2024-01-01,168,0,6,TRUE
expanding,2024-01-01,HND,North & Central America,2010-02-01,2024-01-01,168,0,6,TRUE
expanding,2024-01-01,MEX,North & Central America,2010-02-01,2024-01-01,168,0,6,TRUE
expanding,2024-01-01,NIC,North & Central America,2010-03-01,2024-01-01,167,0,1,TRUE
expanding,2024-01-01,PAN,North & Central America,2010-04-01,2024-01-01,166,0,6,TRUE
expanding,2024-01-01,SLV,North & Central America,2010-02-01,2024-01-01,168,0,6,TRUE
expanding,2024-01-01,USA,North & Central America,2010-03-01,2024-01-01,155,12,6,TRUE
expanding,2024-01-01,ABW,Caribbean,2010-07-01,2024-01-01,91,72,5,TRUE
expanding,2024-01-01,ATG,Caribbean,2015-04-01,2024-01-01,82,24,6,TRUE
expanding,2024-01-01,BES,Caribbean,2010-05-01,2024-01-01,36,0,0,FALSE
expanding,2024-01-01,BHS,Caribbean,2010-04-01,2024-01-01,48,118,0,FALSE
expanding,2024-01-01,BLM,Caribbean,2012-04-01,2024-01-01,106,36,6,TRUE
expanding,2024-01-01,BRB,Caribbean,2010-04-01,2024-01-01,166,0,6,TRUE
expanding,2024-01-01,CUB,Caribbean,2014-04-01,2024-01-01,96,22,0,FALSE
expanding,2024-01-01,CUW,Caribbean,2010-05-01,2024-01-01,48,0,0,FALSE
expanding,2024-01-01,CYM,Caribbean,2012-04-01,2024-01-01,84,58,0,FALSE
expanding,2024-01-01,DMA,Caribbean,2010-04-01,2024-01-01,132,24,0,FALSE
expanding,2024-01-01,DOM,Caribbean,2010-03-01,2024-01-01,167,0,6,TRUE
expanding,2024-01-01,GLP,Caribbean,2010-04-01,2024-01-01,166,0,6,TRUE
expanding,2024-01-01,GRD,Caribbean,2010-03-01,2024-01-01,155,12,6,TRUE
expanding,2024-01-01,HTI,Caribbean,2018-05-01,2024-01-01,60,0,0,FALSE
expanding,2024-01-01,JAM,Caribbean,2010-05-01,2024-01-01,165,0,6,TRUE
expanding,2024-01-01,KNA,Caribbean,2013-04-01,2024-01-01,58,72,6,TRUE
expanding,2024-01-01,LCA,Caribbean,2010-03-01,2024-01-01,119,48,6,TRUE
expanding,2024-01-01,MAF,Caribbean,2010-06-01,2024-01-01,152,12,6,TRUE
expanding,2024-01-01,MTQ,Caribbean,2010-05-01,2024-01-01,165,0,6,TRUE
expanding,2024-01-01,PRI,Caribbean,2010-04-01,2024-01-01,130,36,6,TRUE
expanding,2024-01-01,SXM,Caribbean,2010-04-01,2024-01-01,36,130,4,TRUE
expanding,2024-01-01,TCA,Caribbean,2013-05-01,2024-01-01,81,48,3,TRUE
