iso3,origin_date,horizon,target_date,model,window_type,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,dispersion_log,overprediction_log,underprediction_log,ae_median_log,crps,crps_log,.pred,actual,lead_time,squared_error,season,season_nMonth,region,seasonality_signal,endemicity,size_class,mean_actual_predicted_month,umae_row,urmse_sq_row
TTO,2025-01-01,6,2025-07-01,nowcast,expanding,8.2,0,1.04,1,FALSE,FALSE,11,0.04975856383990689,0.6442427038929776,0,0.7985076962177713,9.239999999999998,0.6940012677328844,19,8,6,121,2025/2026,4,Caribbean,strong,emerging,very_small,28.076923076923077,0.3917808219178082,0.15349221242259334
TUV,2025-01-01,1,2025-02-01,nowcast,expanding,4,0,2.2399999999999998,0.9,FALSE,TRUE,10,0.19269197121199638,1.1962828422508962,0,2.3978952727983707,6.24,1.3889748134628925,10,0,1,100,2024/2025,11,Pacific Islands,strong,emerging,very_small,3,3.3333333333333335,11.11111111111111
TUV,2025-01-01,2,2025-03-01,nowcast,expanding,2.6,0,2.0200000000000005,0.9,FALSE,TRUE,7,0.2091785360324331,0.9704060527839233,0,2.0794415416798357,4.620000000000001,1.1795845888163565,7,0,2,49,2024/2025,12,Pacific Islands,strong,emerging,very_small,2.166666666666667,3.2307692307692304,10.437869822485204
TUV,2025-01-01,3,2025-04-01,nowcast,expanding,1.2,0,1.4200000000000002,0.9,FALSE,TRUE,2,0.1637546604103489,0.6591673732008658,0,1.0986122886681098,2.620000000000001,0.822922033611215,2,0,3,4,2025/2026,1,Pacific Islands,strong,emerging,very_small,1.8333333333333335,1.0909090909090908,1.190082644628099
TUV,2025-01-01,4,2025-05-01,nowcast,expanding,1.4,0,2.08,0.9,FALSE,TRUE,3,0.20536718527358078,0.716703787691222,0,1.3862943611198906,3.4800000000000013,0.922070972964803,3,0,4,9,2025/2026,2,Pacific Islands,strong,emerging,very_small,2.333333333333333,1.2857142857142858,1.6530612244897964
TUV,2025-01-01,5,2025-06-01,nowcast,expanding,1.2,0,1.6800000000000002,0.9,FALSE,TRUE,2,0.1799698165456146,0.6591673732008658,0,1.0986122886681098,2.8800000000000012,0.8391371897464805,2,0,5,4,2025/2026,3,Pacific Islands,strong,emerging,very_small,2.333333333333333,0.8571428571428572,0.7346938775510207
TUV,2025-01-01,6,2025-07-01,nowcast,expanding,18.8,0,26.5,0.9,FALSE,TRUE,36,0.26968089279409363,2.082662535193707,0,3.6109179126442243,45.30000000000002,2.3523434279878006,36,0,6,1296,2025/2026,4,Pacific Islands,strong,emerging,very_small,36,1,1
URY,2025-01-01,1,2025-02-01,nowcast,expanding,75,0,43.42,0.9,FALSE,TRUE,195,0.2689998938663956,2.8599667344528434,0,5.278114659230517,118.42000000000003,3.128966628319239,195,0,1,38025,2024/2025,11,South America,strong,emerging,medium,191.5,1.0182767624020888,1.03688756484808
URY,2025-01-01,2,2025-03-01,nowcast,expanding,51.8,0,39.58,0.9,FALSE,TRUE,143,0.28890376876202095,2.217196265036988,0,4.283586561860629,91.38000000000002,2.506100033799009,144,1,2,20449,2024/2025,12,South America,strong,emerging,medium,116.5,1.2274678111587982,1.5066772274309712
URY,2025-01-01,3,2025-04-01,nowcast,expanding,25.4,0,12.64,1,FALSE,FALSE,43,0.15849447157219476,2.197389309049482,0,3.1135153092103742,38.040000000000006,2.355883780621677,44,1,3,1849,2025/2026,1,South America,strong,emerging,medium,28.428571428571427,1.5125628140703518,2.2878462665084216
URY,2025-01-01,4,2025-05-01,nowcast,expanding,2,0,2.18,0.9,FALSE,TRUE,4,0.13561258913676516,0.30555878467871805,0,0.5877866649021193,4.1800000000000015,0.4411713738154832,8,4,4,16,2025/2026,2,South America,strong,emerging,medium,5.285714285714286,0.7567567567567568,0.5726807888970051
URY,2025-01-01,5,2025-06-01,nowcast,expanding,1.8,0,0.76,0.9,FALSE,TRUE,3,0.10789242741054592,0.8317766166719343,0,1.3862943611198906,2.5600000000000005,0.9396690440824802,3,0,5,9,2025/2026,3,South America,strong,emerging,medium,2,1.5,2.25
URY,2025-01-01,6,2025-07-01,nowcast,expanding,1.8,0,0.9,0.9,FALSE,TRUE,3,0.12464132288324521,0.8317766166719343,0,1.3862943611198906,2.7000000000000006,0.9564179395551795,3,0,6,9,2025/2026,4,South America,strong,emerging,medium,2.142857142857143,1.4000000000000001,1.9600000000000002
USA,2025-01-01,1,2025-02-01,nowcast,expanding,29.2,0,87.38,0.9,FALSE,TRUE,88,0.3278743176595915,0.3151484319070871,0,0.8472978603872043,116.58000000000004,0.6430227495666786,153,65,1,7744,2024/2025,12,North & Central America,moderate,endemic,continental,31.133333333333336,2.826552462526766,7.989398823416127
USA,2025-01-01,2,2025-03-01,nowcast,expanding,0,16.8,7.380000000000001,-0.8999999999999999,FALSE,TRUE,42,0.22060168207707642,0,0.3130299419874718,0.8754687373538999,24.18,0.5336316240645482,29,71,2,1764,2025/2026,1,North & Central America,moderate,endemic,continental,39.75,1.0566037735849056,1.1164115343538625
USA,2025-01-01,3,2025-04-01,nowcast,expanding,0,38,1.08,-1,FALSE,FALSE,46,0.059632883344726516,0,0.960080057904328,1.3099213823353164,39.08,1.0197129412490544,16,62,3,2116,2025/2026,2,North & Central America,moderate,endemic,continental,27.8125,1.6539325842696628,2.7354929933089256
USA,2025-01-01,4,2025-05-01,nowcast,expanding,0,7.6,4.0200000000000005,-0.8999999999999999,FALSE,TRUE,20,0.14590458487099361,0,0.19588672393461498,0.5543107357057293,11.620000000000001,0.3417913088056086,26,46,4,400,2025/2026,3,North & Central America,moderate,endemic,continental,29.5,0.6779661016949152,0.4596380350474002
USA,2025-01-01,5,2025-06-01,nowcast,expanding,0,39.8,2.58,-1,FALSE,FALSE,57,0.13245579612878103,0,0.7944352857228454,1.2465324187447315,42.379999999999995,0.9268910818516265,22,79,5,3249,2025/2026,4,North & Central America,moderate,endemic,continental,36.9375,1.5431472081218274,2.3813033059341904
USA,2025-01-01,6,2025-07-01,nowcast,expanding,0,0,14.2,0,TRUE,TRUE,0,0.14656032492560947,0,0,0,14.200000000000003,0.1465603249256095,79,79,6,0,2025/2026,5,North & Central America,moderate,endemic,continental,71.5625,0,0
VCT,2025-01-01,1,2025-02-01,nowcast,expanding,8.2,0,18.380000000000003,0.9,FALSE,TRUE,29,0.3588267045172048,0.9128696382935673,0,2.367123614131617,26.580000000000005,1.271696342810772,31,2,1,841,2024/2025,11,Caribbean,moderate,emerging,very_small,19.916666666666664,1.4560669456066948,2.1201309500884093
VCT,2025-01-01,2,2025-03-01,nowcast,expanding,8.2,0,13.3,1,FALSE,FALSE,27,0.35350365371130754,1.722063833881144,0,3.332204510175204,21.500000000000007,2.0755674875924517,27,0,2,729,2024/2025,12,Caribbean,moderate,emerging,very_small,13.5,2,4
VCT,2025-01-01,3,2025-04-01,nowcast,expanding,5.2,0,0.9,0.9,FALSE,TRUE,10,0.10143695956528487,1.002127058819251,0,1.791759469228055,6.1000000000000005,1.103564018384536,11,1,3,100,2025/2026,1,Caribbean,moderate,emerging,very_small,13.538461538461538,0.7386363636363636,0.5455836776859504
VCT,2025-01-01,4,2025-05-01,nowcast,expanding,15.8,0,0.42000000000000004,1,FALSE,FALSE,17,0.022620967572148168,2.8203951780976317,0,2.8903717578961645,16.220000000000002,2.8430161456697802,17,0,4,289,2025/2026,2,Caribbean,moderate,emerging,very_small,18.230769230769234,0.9324894514767931,0.8695365771154905
VCT,2025-01-01,5,2025-06-01,nowcast,expanding,10.6,0,0.6599999999999999,1,FALSE,FALSE,15,0.0402970602651251,1.4837161805496255,0,1.7917594692280547,11.26,1.5240132408147506,17,2,5,225,2025/2026,3,Caribbean,moderate,emerging,very_small,19.230769230769234,0.7799999999999999,0.6083999999999998
VCT,2025-01-01,6,2025-07-01,nowcast,expanding,7.6,0,0.38,1,FALSE,FALSE,12,0.04027850839314953,2.026665725059612,0,2.5649493574615367,7.980000000000001,2.0669442334527615,12,0,6,144,2025/2026,4,Caribbean,moderate,emerging,very_small,11.76923076923077,1.0196078431372548,1.039600153787005
VEN,2025-01-01,1,2025-02-01,nowcast,expanding,0,3999,54.620000000000005,-1,FALSE,FALSE,4289,0.09409662164453289,0,1.7738969698882936,2.1713285436626,4053.62,1.8679935915328265,551,4840,1,18395521,2024/2025,11,South America,weak,endemic,medium,2735.125,1.5681184589369772,2.4589955012588804
VEN,2025-01-01,2,2025-03-01,nowcast,expanding,0,3557,57.82000000000001,-1,FALSE,FALSE,3909,0.1157476865812274,0,1.6891958585830977,2.137024764362196,3614.8199999999997,1.8049435451643254,522,4431,2,15280281,2024/2025,12,South America,weak,endemic,medium,2076.5625,1.8824379232505644,3.5435725348918976
VEN,2025-01-01,3,2025-04-01,nowcast,expanding,8.2,0,248.44,0.5,TRUE,TRUE,41,0.11935965260567616,0.0034505379325814544,0,0.017252689662907272,256.64000000000004,0.12281019053825763,2396,2355,3,1681,2025/2026,1,South America,weak,endemic,medium,1869.3125,0.021933197365341536,4.810651466670249e-4
VEN,2025-01-01,4,2025-05-01,nowcast,expanding,0,28.2,130,-0.5,TRUE,TRUE,141,0.04248955089474686,0,0.009006790922249763,0.045033954611248816,158.20000000000002,0.051496341816996624,3060,3201,4,19881,2025/2026,2,South America,weak,endemic,medium,2569.625,0.05487181981806684,0.003010916610146393
VEN,2025-01-01,5,2025-06-01,nowcast,expanding,0,2119.4,115.55999999999999,-1,FALSE,FALSE,3091,0.04862752330406025,0,0.5410810114072119,0.8545733332032635,2234.96,0.5897085347112722,2288,5379,5,9554281,2025/2026,3,South America,weak,endemic,medium,2482.1875,1.2452725670401612,1.5507037662227927
VEN,2025-01-01,6,2025-07-01,nowcast,expanding,0,167.6,234.98000000000002,-0.5,TRUE,TRUE,838,0.077697124959226,0,0.056405696984010587,0.28202848492005295,402.58000000000004,0.13410282194323658,2571,3409,6,702244,2025/2026,4,South America,weak,endemic,medium,2499.125,0.3353173610763767,0.11243773263922521
VGB,2025-01-01,1,2025-02-01,nowcast,expanding,0,0,1.9,0,TRUE,TRUE,0,0.2192992058850956,0,0,0,1.9000000000000008,0.21929920588509563,4,4,1,0,2024/2025,11,Caribbean,moderate,emerging,very_small,7.923076923076923,0,0
VGB,2025-01-01,2,2025-03-01,nowcast,expanding,0,0.4,3.0200000000000005,-0.5,TRUE,TRUE,2,0.24089176459516218,0,0.06729444732424258,0.33647223662121295,3.420000000000001,0.3081862119194048,4,6,2,4,2024/2025,12,Caribbean,moderate,emerging,very_small,9.692307692307692,0.20634920634920637,0.04257999496094735
VGB,2025-01-01,3,2025-04-01,nowcast,expanding,0,0,0.52,0,TRUE,TRUE,0,0.14877943184791723,0,0,0,0.52,0.14877943184791725,4,4,3,0,2025/2026,1,Caribbean,moderate,emerging,very_small,6.142857142857143,0,0
VGB,2025-01-01,4,2025-05-01,nowcast,expanding,5.8,0,0.62,1,FALSE,FALSE,9,0.060082340461767636,1.2619836556453035,0,1.7047480922384253,6.42,1.322065996107071,10,1,4,81,2025/2026,2,Caribbean,moderate,emerging,very_small,14.357142857142854,0.6268656716417912,0.392960570282914
VGB,2025-01-01,5,2025-06-01,nowcast,expanding,1.4,0,0.18,0.9,FALSE,TRUE,3,0.04428660090478316,0.4605170185988091,0,0.916290731874155,1.58,0.5048036195035923,4,1,5,9,2025/2026,3,Caribbean,moderate,emerging,very_small,5.7857142857142865,0.5185185185185185,0.2688614540466392
VGB,2025-01-01,6,2025-07-01,nowcast,expanding,4.6,0,0.4,1,FALSE,FALSE,5,0.04779021046527958,1.1911026965644647,0,1.252762968495368,5.000000000000001,1.238892907029744,6,1,6,25,2025/2026,4,Caribbean,moderate,emerging,very_small,8.642857142857146,0.5785123966942147,0.33467659312888437
VNM,2025-01-01,1,2025-02-01,nowcast,expanding,116,0,1032.1,0.5,TRUE,TRUE,580,0.16471929419546533,0.022270778461767192,0,0.11135389230883597,1148.1000000000001,0.18699007265723253,5503,4923,1,336400,2024/2025,12,East & Southeast Asia,moderate,endemic,medium,4807.5,0.12064482579303172,0.014555173990630972
VNM,2025-01-01,2,2025-03-01,nowcast,expanding,23,0,341.96000000000004,0.5,TRUE,TRUE,115,0.09475689123471627,0.00776731075243049,0,0.03883655376215245,364.96000000000015,0.10252420198714678,3018,2903,2,13225,2025/2026,1,East & Southeast Asia,moderate,endemic,medium,4147.705882352941,0.02772617038476266,7.6874052420489e-4
VNM,2025-01-01,3,2025-04-01,nowcast,expanding,724.8,0,94.92,1,FALSE,FALSE,1252,0.02413038207912635,0.23096107174191563,0,0.3863251613790313,819.72,0.255091453821042,3906,2654,3,1567504,2025/2026,2,East & Southeast Asia,moderate,endemic,medium,3873.411764705882,0.3232292552545256,0.10447715145239528
VNM,2025-01-01,4,2025-05-01,nowcast,expanding,0,45.6,147.76,-0.5,TRUE,TRUE,228,0.03255342579711254,0,0.009747601226112578,0.048738006130562894,193.36,0.04230102702322512,4564,4792,4,51984,2025/2026,3,East & Southeast Asia,moderate,endemic,medium,5274.176470588236,0.043229497774952316,0.0018687894778746071
VNM,2025-01-01,5,2025-06-01,nowcast,expanding,358,0,391.46,0.9,FALSE,TRUE,1484,0.061198961447435675,0.06568051328971976,0,0.2664229231030326,749.46,0.12687947473715544,6344,4860,5,2202256,2025/2026,4,East & Southeast Asia,moderate,endemic,medium,8594.176470588234,0.1726750672479997,0.029816678849101216
VNM,2025-01-01,6,2025-07-01,nowcast,expanding,6199.2,0,567.0600000000001,1,FALSE,FALSE,9162,0.057234482434030697,1.641190403647822,0,1.9946013082249117,6766.259999999999,1.6984248860818525,10604,1442,6,83942244,2025/2026,5,East & Southeast Asia,moderate,endemic,medium,14199.29411764706,0.6452433426682354,0.41633897125767777
VUT,2025-01-01,1,2025-02-01,nowcast,expanding,5.2,0,8.82,0.5,TRUE,TRUE,26,0.31456140848867975,0.24260452796917073,0,1.2130226398458537,14.020000000000001,0.5571659364578505,36,10,1,676,2024/2025,4,Pacific Islands,weak,emerging,very_small,10.4,2.5,6.249999999999999
VUT,2025-01-01,2,2025-03-01,nowcast,expanding,41.2,0,17.919999999999998,1,FALSE,FALSE,108,0.2093682772823981,3.2745262393951884,0,4.6913478822291435,59.120000000000005,3.4838945166775863,108,0,2,11664,2024/2025,5,Pacific Islands,weak,emerging,very_small,9.1,11.868131868131869,140.85255403936725
VUT,2025-01-01,3,2025-04-01,nowcast,expanding,39.6,0,38.019999999999996,1,FALSE,FALSE,118,0.30207598257447144,2.5653802235267174,0,4.0943445622221,77.62,2.8674562061011892,119,1,3,13924,2024/2025,6,Pacific Islands,weak,emerging,very_small,10.7,11.02803738317757,121.617608524762
VUT,2025-01-01,4,2025-05-01,nowcast,expanding,34.6,0,62.92,1,FALSE,FALSE,149,0.49449802002128485,2.477678840464826,0,5.0106352940962555,97.52000000000001,2.9721768604861105,149,0,4,22201,2024/2025,7,Pacific Islands,weak,emerging,very_small,9.2,16.195652173913043,262.2991493383743
VUT,2025-01-01,5,2025-06-01,nowcast,expanding,2,0,7.12,0.9,FALSE,TRUE,8,0.40891289707140627,0.716703787691222,0,2.1972245773362196,9.120000000000001,1.1256166847626283,8,0,5,64,2024/2025,8,Pacific Islands,weak,emerging,very_small,4.2,1.9047619047619047,3.6281179138321993
VUT,2025-01-01,6,2025-07-01,nowcast,expanding,2,0,8.6,0.9,FALSE,TRUE,8,0.39113790311371777,0.48407362573008594,0,1.6094379124341005,10.600000000000003,0.8752115288438038,9,1,6,64,2024/2025,9,Pacific Islands,weak,emerging,very_small,7.1,1.1267605633802817,1.26958936718905
WLF,2025-01-01,1,2025-02-01,nowcast,expanding,0,0.2,0.32,-0.5,TRUE,TRUE,1,0.09000076535770532,0,0.044628710262841945,0.2231435513142097,0.52,0.13462947562054728,3,4,1,1,2024/2025,9,Pacific Islands,weak,emerging,very_small,7.777777777777778,0.1285714285714286,0.01653061224489796
WLF,2025-01-01,2,2025-03-01,nowcast,expanding,0.6,0,0.08,0.9,FALSE,TRUE,1,0.02197224577336219,0.17260924347106849,0,0.2876820724517808,0.68,0.1945814892444307,3,2,2,1,2024/2025,10,Pacific Islands,weak,emerging,very_small,7.222222222222222,0.13846153846153847,0.019171597633136094
WLF,2025-01-01,3,2025-04-01,nowcast,expanding,1,0,0.36,0.9,FALSE,TRUE,3,0.09502705392332345,0.34544418961809675,0,0.916290731874155,1.36,0.44047124354142025,4,1,3,9,2024/2025,11,Pacific Islands,weak,emerging,very_small,8.444444444444445,0.35526315789473684,0.12621191135734072
WLF,2025-01-01,4,2025-05-01,nowcast,expanding,0.6,0,0.86,0.9,FALSE,TRUE,1,0.1569717048845014,0.24327906486489867,0,0.4054651081081645,1.4600000000000002,0.4002507697494001,2,1,4,1,2024/2025,12,Pacific Islands,weak,emerging,very_small,7.111111111111111,0.140625,0.019775390625
WLF,2025-01-01,5,2025-06-01,nowcast,expanding,12.6,0,22.48,1,FALSE,FALSE,25,0.26836416909383565,1.8160093179546286,0,2.6026896854443837,35.08000000000001,2.0843734870484645,26,1,5,625,2025/2026,1,Pacific Islands,weak,emerging,very_small,6.8,3.6764705882352944,13.516435986159172
WLF,2025-01-01,6,2025-07-01,nowcast,expanding,9.6,0,5.5,1,FALSE,FALSE,16,0.17563691699059303,1.1749620049662794,0,1.6094379124341003,15.1,1.3505989219568724,19,3,6,256,2025/2026,2,Pacific Islands,weak,emerging,very_small,6.1,2.6229508196721314,6.879871002418706
WSM,2025-01-01,1,2025-02-01,nowcast,expanding,7.2,0,13.12,1,FALSE,FALSE,18,0.317860870455255,1.266478226815715,0,2.3025850929940455,20.320000000000004,1.58433909727097,19,1,1,324,2024/2025,5,Pacific Islands,weak,endemic,very_small,173.22222222222223,0.10391276459268761,0.010797862645295314
WSM,2025-01-01,2,2025-03-01,nowcast,expanding,13.6,0,30.3,1,FALSE,FALSE,22,0.33319396709751425,2.469166917581066,0,3.1354942159291497,43.90000000000001,2.802360884678581,22,0,2,484,2024/2025,6,Pacific Islands,weak,endemic,very_small,252.33333333333334,0.08718626155878467,0.007601444204596814
WSM,2025-01-01,3,2025-04-01,nowcast,expanding,3.2,0,82.92,0.5,TRUE,TRUE,16,0.3815357443981183,0.06589584022604847,0,0.3294792011302423,86.12000000000002,0.4474315846241669,56,40,3,256,2024/2025,7,Pacific Islands,weak,endemic,very_small,548.6666666666667,0.029161603888213847,8.503991413330891e-4
WSM,2025-01-01,4,2025-05-01,nowcast,expanding,0,39,59.160000000000004,-0.5,TRUE,TRUE,195,0.4725298638918045,0,0.38656761349759217,1.9328380674879608,98.16000000000001,0.8590974773893967,32,227,4,38025,2024/2025,8,Pacific Islands,weak,endemic,very_small,441.55555555555554,0.441620533467539,0.19502869558015373
WSM,2025-01-01,5,2025-06-01,nowcast,expanding,0,416.8,26.419999999999998,-1,FALSE,FALSE,586,0.49681171000191277,0,1.5345112291272707,3.757872325600888,443.21999999999997,2.0313229391291836,13,599,5,343396,2024/2025,9,Pacific Islands,weak,endemic,very_small,361.55555555555554,1.6207744314689614,2.626909757703535
WSM,2025-01-01,6,2025-07-01,nowcast,expanding,0,4878.4,32.82,-1,FALSE,FALSE,5110,0.3864742224242415,0,3.338080255196496,5.452208272377211,4911.219999999999,3.724554477620738,21,5131,6,26112100,2024/2025,10,Pacific Islands,weak,endemic,very_small,1000.888888888889,5.105461811722912,26.065740310961
ABW,2025-07-01,1,2025-08-01,nowcast,expanding,0.4,0,0.52,0.5,TRUE,TRUE,2,0.10774682925772336,0.1021651247531981,0,0.5108256237659905,0.9200000000000003,0.2099119540109215,4,2,1,4,2025/2026,2,Caribbean,moderate,emerging,very_small,29.333333333333336,0.06818181818181818,0.004648760330578512
ABW,2025-07-01,2,2025-09-01,nowcast,expanding,3,0,1.02,0.9,FALSE,TRUE,7,0.12809338454620647,1.0596634733096073,0,2.0794415416798357,4.0200000000000005,1.1877568578558138,7,0,2,49,2025/2026,3,Caribbean,moderate,emerging,very_small,55.44444444444444,0.12625250501002006,0.015939695021305135
ABW,2025-07-01,3,2025-10-01,nowcast,expanding,3,0,0.9800000000000001,0.9,FALSE,TRUE,7,0.12680261412345503,1.0596634733096073,0,2.0794415416798357,3.9800000000000004,1.1864660874330624,7,0,3,49,2025/2026,4,Caribbean,moderate,emerging,very_small,57.111111111111114,0.122568093385214,0.01502293751608654
ABW,2025-07-01,4,2025-11-01,nowcast,expanding,1.6,0,0.6599999999999999,0.9,FALSE,TRUE,4,0.12820349763932332,0.7613324979540639,0,1.6094379124341003,2.2600000000000002,0.8895359955933874,4,0,4,16,2025/2026,5,Caribbean,moderate,emerging,very_small,33.888888888888886,0.11803278688524592,0.01393173877989788
ABW,2025-07-01,5,2025-12-01,nowcast,expanding,1.4,0,0.36,0.9,FALSE,TRUE,3,0.08154935383748325,0.716703787691222,0,1.3862943611198906,1.7600000000000002,0.7982531415287053,3,0,5,9,2025/2026,6,Caribbean,moderate,emerging,very_small,27,0.1111111111111111,0.012345679012345678
ABW,2025-07-01,6,2026-01-01,nowcast,expanding,2,0,1.1800000000000002,0.9,FALSE,TRUE,6,0.14042167928578284,0.4240527072400182,0,1.0986122886681098,3.1800000000000006,0.5644743865258011,8,2,6,36,2025/2026,7,Caribbean,moderate,emerging,very_small,77.29999999999998,0.07761966364812421,0.006024812184847935
AFG,2025-07-01,1,2025-08-01,nowcast,expanding,0,21,36.620000000000005,-0.5,TRUE,TRUE,105,0.2009148643045991,0,0.0966458782929994,0.483229391464997,57.620000000000005,0.29756074259759846,168,273,1,11025,2025/2026,6,South Asia,strong,emerging,medium,210.2,0.4995242626070409,0.249524488933108
AFG,2025-07-01,2,2025-09-01,nowcast,expanding,0,52.8,33.239999999999995,-0.8999999999999999,FALSE,TRUE,168,0.20151085403881766,0,0.2129883715255385,0.7410032017375805,86.04,0.41449922556435614,152,320,2,28224,2025/2026,7,South Asia,strong,emerging,medium,194.4,0.8641975308641975,0.7468373723517756
