model,window_type,iso3,origin_date,n_months,peak_timing_diff,dtw_distance,season,region,seasonality_signal,endemicity,size_class
nowcast,expanding,BLZ,2021-07-01,6,-3,0.2534777223007412,2021/2022,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2022-01-01,6,2,0.19416575279587422,2021/2022,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2022-07-01,6,0,0.41601316337481126,2022/2023,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2023-01-01,6,0,0.8320590779634696,2022/2023,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2023-07-01,6,0,0.1749508158845315,2023/2024,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2024-01-01,6,0,0.5425386327163372,2023/2024,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2024-07-01,6,2,0.560947576239233,2024/2025,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2025-01-01,6,0,0.219229482111714,2024/2025,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2025-07-01,6,0,0.2952414987129434,2025/2026,North & Central America,weak,endemic,very_small
nowcast,expanding,BLZ,2026-01-01,6,0,0.49162831613997565,2025/2026,North & Central America,weak,endemic,very_small
nowcast,expanding,BOL,2016-01-01,6,1,0.7995963586596856,2015/2016,South America,strong,endemic,large
nowcast,expanding,BOL,2016-07-01,6,0,0.29332937277497,2016/2017,South America,strong,endemic,large
nowcast,expanding,BOL,2017-01-01,6,-1,0.40006891026786157,2016/2017,South America,strong,endemic,large
nowcast,expanding,BOL,2017-07-01,6,0,0.5303637285206463,2017/2018,South America,strong,endemic,large
nowcast,expanding,BOL,2018-01-01,6,-2,0.2940924761805129,2017/2018,South America,strong,endemic,large
nowcast,expanding,BOL,2018-07-01,6,1,0.29120068811702726,2018/2019,South America,strong,endemic,large
nowcast,expanding,BOL,2019-01-01,6,2,0.45672276570456555,2018/2019,South America,strong,endemic,large
nowcast,expanding,BOL,2019-07-01,6,0,0.24715034962415916,2019/2020,South America,strong,endemic,large
nowcast,expanding,BOL,2020-01-01,6,0,0.6942158398987616,2019/2020,South America,strong,endemic,large
nowcast,expanding,BOL,2020-07-01,6,0,0.6068379086779521,2020/2021,South America,strong,endemic,large
nowcast,expanding,BOL,2021-01-01,6,-1,0.2703299875917558,2020/2021,South America,strong,endemic,large
nowcast,expanding,BOL,2021-07-01,6,0,0.554598301057731,2021/2022,South America,strong,endemic,large
nowcast,expanding,BOL,2022-01-01,6,-1,0.3145719390986208,2021/2022,South America,strong,endemic,large
nowcast,expanding,BOL,2022-07-01,6,0,0.4657048116847158,2022/2023,South America,strong,endemic,large
nowcast,expanding,BOL,2023-01-01,6,1,0.506881553447877,2022/2023,South America,strong,endemic,large
nowcast,expanding,BOL,2023-07-01,6,0,0.2284246797752536,2023/2024,South America,strong,endemic,large
nowcast,expanding,BOL,2024-01-01,6,-1,0.30897595642313597,2023/2024,South America,strong,endemic,large
nowcast,expanding,BOL,2024-07-01,6,0,0.0871219978737076,2024/2025,South America,strong,endemic,large
nowcast,expanding,BOL,2025-01-01,6,0,0.192425218521706,2024/2025,South America,strong,endemic,large
nowcast,expanding,BOL,2025-07-01,6,0,0.24095531864861405,2025/2026,South America,strong,endemic,large
nowcast,expanding,BOL,2026-01-01,6,1,0.220308325442371,2025/2026,South America,strong,endemic,large
nowcast,expanding,BRA,2016-01-01,6,2,0.5107049057461345,2015/2016,South America,strong,endemic,continental
nowcast,expanding,BRA,2016-07-01,6,0,0.16152576974232216,2015/2016,South America,strong,endemic,continental
nowcast,expanding,BRA,2017-01-01,6,-1,0.4713765244688057,2016/2017,South America,strong,endemic,continental
nowcast,expanding,BRA,2017-07-01,6,0,0.3923168560791825,2016/2017,South America,strong,endemic,continental
nowcast,expanding,BRA,2018-01-01,6,0,0.295356069446376,2017/2018,South America,strong,endemic,continental
nowcast,expanding,BRA,2018-07-01,6,0,0.2571263911271422,2017/2018,South America,strong,endemic,continental
nowcast,expanding,BRA,2019-01-01,6,0,0.3930424161982476,2018/2019,South America,strong,endemic,continental
nowcast,expanding,BRA,2019-07-01,6,0,0.445673696765642,2018/2019,South America,strong,endemic,continental
nowcast,expanding,BRA,2020-01-01,6,1,0.18854989364791455,2019/2020,South America,strong,endemic,continental
nowcast,expanding,BRA,2020-07-01,6,0,0.12345999213706375,2019/2020,South America,strong,endemic,continental
nowcast,expanding,BRA,2021-01-01,6,-1,0.12827406469703728,2020/2021,South America,strong,endemic,continental
nowcast,expanding,BRA,2021-07-01,6,0,0.21297326223387092,2020/2021,South America,strong,endemic,continental
nowcast,expanding,BRA,2022-01-01,6,-1,0.39711863348744636,2021/2022,South America,strong,endemic,continental
nowcast,expanding,BRA,2022-07-01,6,0,0.28085205714027844,2021/2022,South America,strong,endemic,continental
nowcast,expanding,BRA,2023-01-01,6,0,0.19180788255653006,2022/2023,South America,strong,endemic,continental
nowcast,expanding,BRA,2023-07-01,6,0,0.4183542110543799,2022/2023,South America,strong,endemic,continental
nowcast,expanding,BRA,2024-01-01,6,1,0.30791176863683517,2023/2024,South America,strong,endemic,continental
nowcast,expanding,BRA,2024-07-01,6,-5,0.6420153880086165,2023/2024,South America,strong,endemic,continental
nowcast,expanding,BRA,2025-01-01,6,1,0.27383943054719095,2024/2025,South America,strong,endemic,continental
nowcast,expanding,BRA,2025-07-01,6,0,0.30096946573966193,2024/2025,South America,strong,endemic,continental
nowcast,expanding,BRA,2026-01-01,6,1,0.43204695781547403,2025/2026,South America,strong,endemic,continental
nowcast,expanding,BRB,2016-01-01,6,4,0.5250366270258634,2015/2016,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2016-07-01,6,-1,0.5544473215402361,2016/2017,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2017-01-01,6,-1,0.2560208403278031,2016/2017,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2017-07-01,6,0,0.6523506086345067,2017/2018,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2018-01-01,6,5,1.4101959255512833,2017/2018,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2018-07-01,6,0,0.4358045940188837,2018/2019,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2019-01-01,6,1,1.2340732451875833,2018/2019,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2019-07-01,6,-3,0.5969127079270622,2019/2020,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2020-01-01,6,5,0.8489414688566311,2019/2020,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2020-07-01,6,-2,1.5887295379303585,2020/2021,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2021-01-01,6,0,1.060168083617785,2020/2021,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2021-07-01,6,-2,0.6007987022529236,2021/2022,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2022-01-01,6,0,0.4387307073698765,2021/2022,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2022-07-01,6,3,0.44760810369664267,2022/2023,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2023-01-01,6,3,2.5409786994057604,2022/2023,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2023-07-01,6,-4,2.785569592737096,2023/2024,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2024-01-01,6,5,1.0428251197381073,2023/2024,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2024-07-01,6,0,0.23316603195442487,2024/2025,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2025-01-01,6,3,0.553135100784998,2024/2025,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2025-07-01,6,2,0.24315730673629668,2025/2026,Caribbean,weak,endemic,very_small
nowcast,expanding,BRB,2026-01-01,6,0,1.2505818202434404,2025/2026,Caribbean,weak,endemic,very_small
nowcast,expanding,BRN,2016-01-01,6,3,0.8173167915376215,2015/2016,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2016-07-01,6,0,0.21614711765570427,2016/2017,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2017-01-01,6,4,0.7826729849618063,2016/2017,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2017-07-01,6,-5,0.13173959349538641,2017/2018,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2018-01-01,6,0,0.7673685644785037,2017/2018,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2018-07-01,6,-1,0.09494543596672063,2018/2019,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2019-01-01,6,5,0.3135476477807621,2018/2019,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2019-07-01,6,0,0.0646173397979087,2019/2020,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2020-01-01,6,0,0.18652882750844646,2019/2020,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2020-07-01,6,2,0.06390123500525662,2020/2021,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2021-01-01,6,-2,0.15524846685609325,2020/2021,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2021-07-01,6,2,0.06273830250822195,2021/2022,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2022-01-01,6,2,0.169143566777367,2021/2022,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2022-07-01,6,2,0.041173913958079934,2022/2023,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2023-01-01,6,5,0.13342247189696535,2022/2023,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2023-07-01,6,1,0.07608233408975244,2023/2024,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BRN,2024-01-01,3,0,0.01075642018959518,2023/2024,East & Southeast Asia,weak,emerging,very_small
nowcast,expanding,BTN,2016-07-01,6,0,0.19603742119407938,2016/2017,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2017-01-01,6,0,1.1916816988826682,2016/2017,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2017-07-01,6,0,0.11479288945565375,2017/2018,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2018-01-01,6,1,1.202081179302272,2017/2018,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2018-07-01,6,-5,0.5183272716583159,2018/2019,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2019-01-01,6,0,1.641924536550439,2018/2019,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2019-07-01,6,4,0.5778332473613997,2019/2020,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2020-01-01,1,NA,NA,2019/2020,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2021-07-01,6,-4,2.432343305608555,2021/2022,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2022-01-01,6,0,0.7891521900934819,2021/2022,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2022-07-01,6,1,0.10810056375044778,2022/2023,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2023-01-01,6,0,0.20363018500979366,2022/2023,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2023-07-01,6,0,0.24813327652429526,2023/2024,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2024-01-01,6,0,1.2198350974808732,2023/2024,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2024-07-01,6,0,0.42624059840131245,2024/2025,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2025-01-01,6,1,1.1473721007641524,2024/2025,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2025-07-01,6,0,0.505587592114736,2025/2026,South Asia,moderate,endemic,small
nowcast,expanding,BTN,2026-01-01,6,2,1.0177398121937002,2025/2026,South Asia,moderate,endemic,small
nowcast,expanding,CHL,2025-01-01,6,2,1.0739154407018148,2024/2025,South America,strong,emerging,medium
nowcast,expanding,CHL,2025-07-01,6,0,0.6353849155132832,2025/2026,South America,strong,emerging,medium
nowcast,expanding,CHL,2026-01-01,6,1,0.23579797113444925,2025/2026,South America,strong,emerging,medium
nowcast,expanding,CHN,2016-01-01,6,0,1.4895523943506896,2015/2016,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2016-07-01,6,1,1.068741970896763,2016/2017,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2017-01-01,6,0,1.2263908338081704,2016/2017,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2017-07-01,6,1,0.8088340876521386,2017/2018,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2018-01-01,6,0,0.6848955870728489,2017/2018,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2018-07-01,6,0,0.6103910681249513,2018/2019,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2019-01-01,6,0,1.6655252673559964,2018/2019,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2019-07-01,6,1,0.8089905270115958,2019/2020,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2020-01-01,1,NA,NA,2019/2020,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2022-07-01,6,-1,1.4069829796210842,2022/2023,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2023-01-01,6,0,1.3055292173444084,2022/2023,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2023-07-01,6,1,0.6066074770591195,2023/2024,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2024-01-01,6,0,2.2962017348137933,2023/2024,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2024-07-01,6,-1,0.8443860988589144,2024/2025,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2025-01-01,6,0,1.1117788722749922,2024/2025,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2025-07-01,6,-1,0.5385204353416347,2025/2026,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CHN,2026-01-01,6,0,1.4406248924600444,2025/2026,East & Southeast Asia,strong,emerging,continental
nowcast,expanding,CIV,2025-01-01,6,0,0.6099799310374648,2025/2026,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,CIV,2025-07-01,6,0,0.6737679695000597,2025/2026,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,CIV,2026-01-01,6,0,0.39399795362175666,2026/2027,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,COK,2020-01-01,6,0,1.374115978137293,2020/2021,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COK,2020-07-01,6,1,1.732142626899222,2020/2021,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COK,2021-01-01,6,0,0.2873100575916055,2021/2022,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COK,2021-07-01,5,0,0.40298060410845304,2021/2022,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COK,2025-01-01,6,-4,1.1253285537388498,2025/2026,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COK,2025-07-01,6,0,1.8832865635110565,2025/2026,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COK,2026-01-01,6,1,0.9737384362684464,2026/2027,Pacific Islands,strong,emerging,very_small
nowcast,expanding,COL,2016-01-01,6,0,0.0845134518568466,2016/2017,South America,weak,endemic,large
nowcast,expanding,COL,2016-07-01,6,5,0.9066868937054459,2016/2017,South America,weak,endemic,large
nowcast,expanding,COL,2017-01-01,6,-5,1.1923801600168658,2017/2018,South America,weak,endemic,large
nowcast,expanding,COL,2017-07-01,6,-2,0.07736254169776835,2017/2018,South America,weak,endemic,large
nowcast,expanding,COL,2018-01-01,6,-5,0.7719980732730232,2018/2019,South America,weak,endemic,large
nowcast,expanding,COL,2018-07-01,6,-2,0.41225777718600715,2018/2019,South America,weak,endemic,large
nowcast,expanding,COL,2019-01-01,6,1,0.17800207144472072,2019/2020,South America,weak,endemic,large
nowcast,expanding,COL,2019-07-01,6,-2,0.07881482279626291,2019/2020,South America,weak,endemic,large
nowcast,expanding,COL,2020-01-01,6,5,0.2869602526895972,2020/2021,South America,weak,endemic,large
nowcast,expanding,COL,2020-07-01,6,5,0.9155143597046388,2020/2021,South America,weak,endemic,large
nowcast,expanding,COL,2021-01-01,6,0,0.9107156514458202,2021/2022,South America,weak,endemic,large
nowcast,expanding,COL,2021-07-01,6,2,0.52094642954382675,2021/2022,South America,weak,endemic,large
nowcast,expanding,COL,2022-01-01,6,-5,0.2859896801855806,2022/2023,South America,weak,endemic,large
nowcast,expanding,COL,2022-07-01,6,-2,0.09662856489661313,2022/2023,South America,weak,endemic,large
nowcast,expanding,COL,2023-01-01,6,-5,0.1083321142496952,2023/2024,South America,weak,endemic,large
nowcast,expanding,COL,2023-07-01,6,0,0.1173573712775015,2023/2024,South America,weak,endemic,large
nowcast,expanding,COL,2024-01-01,6,1,1.1967204608033617,2024/2025,South America,weak,endemic,large
nowcast,expanding,COL,2024-07-01,6,4,0.7159363638835061,2024/2025,South America,weak,endemic,large
nowcast,expanding,COL,2025-01-01,6,-1,0.20517439208457855,2025/2026,South America,weak,endemic,large
nowcast,expanding,COL,2025-07-01,6,0,0.38542992893031763,2025/2026,South America,weak,endemic,large
nowcast,expanding,COL,2026-01-01,6,-4,0.061753011656297506,2026/2027,South America,weak,endemic,large
nowcast,expanding,CRI,2016-01-01,6,0,0.22688419607903185,2015/2016,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2016-07-01,6,0,0.32381753157442406,2016/2017,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2017-01-01,6,0,0.4945014603379582,2016/2017,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2017-07-01,6,0,0.342690597696142,2017/2018,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2018-01-01,6,0,0.8270824922913024,2017/2018,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2018-07-01,6,-3,0.1772196796467583,2018/2019,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2019-01-01,6,0,0.5638259190730787,2018/2019,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2019-07-01,6,-1,0.23993515695632847,2019/2020,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2020-01-01,6,1,0.28699187864159975,2019/2020,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2020-07-01,6,0,0.2481066640011004,2020/2021,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2021-01-01,6,0,0.6905456910048061,2020/2021,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2021-07-01,6,-2,0.22802626689728647,2021/2022,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2022-01-01,6,0,0.27847904129284795,2021/2022,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2022-07-01,6,0,0.08391588898895419,2022/2023,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2023-01-01,6,0,0.22395578878988479,2022/2023,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2023-07-01,6,-2,1.112773818706555,2023/2024,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2024-01-01,6,0,0.17471393324103782,2023/2024,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2024-07-01,6,-1,0.13357075380832462,2024/2025,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2025-01-01,6,0,1.0435481930165535,2024/2025,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2025-07-01,6,-1,0.33171800323869277,2025/2026,North & Central America,moderate,endemic,small
nowcast,expanding,CRI,2026-01-01,6,1,0.3905850718289477,2025/2026,North & Central America,moderate,endemic,small
nowcast,expanding,CUB,2017-07-01,6,-3,0.18240410543280516,2017/2018,Caribbean,moderate,endemic,medium
nowcast,expanding,CUB,2018-01-01,6,0,0.21088142819052516,2017/2018,Caribbean,moderate,endemic,medium
