"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","date","Year","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","Data_process","percentile_most_recent","Country","Region"
"1086","Bahamas","BHS",8,10,0.170730297803264,122.333333333333,122.333333333333,1415.16666666667,0.91883469334044,0.0376254749010669,2025-08-01,2025,272,"WHO","Unobserved",296,7158,13130,"Estimates",87.8045728223136,"Bahamas","Latin America & Caribbean"
"1087","British Virgin Islands","VGB",8,10,0.550137127629493,46,46,348.333333333333,0.930836053971149,0.0922855369446138,2025-08-01,2025,0,"WHO","Observed",0,28,7677,"Observed",8.70238290525697,"British Virgin Islands","Latin America & Caribbean"
"1088","Nicaragua","NIC",8,10,1.4854010782285,11804.6666666667,11804.6666666667,70361.3333333333,0.857160070592916,0.142047129062326,2025-08-01,2025,1477,"WHO","Unobserved",1723,14385,85462,"Estimates",6.90919930492646,"Nicaragua","Latin America & Caribbean"
"1089","Singapore","SGP",8,10,2.09175440808955,786.714285714283,786.714285714286,12312.6428571429,0.874341629949757,0.0602596983947405,2025-08-01,2025,233,"WHO","Observed",266,3281,15595,"Observed",14.0667954658943,"Singapore","East Asia & Pacific"
"1090","Solomon Islands","SLB",8,10,0.367729368014117,180.375,180.375,2043.375,0.889238091620289,0.0773147926289831,2025-08-01,2025,23,"WHO","Observed",26,210,328,"Observed",37.9707069683856,"Solomon Islands","East Asia & Pacific"
"1091","Bangladesh","BGD",9,10,0.215691522314221,1059,1059,6209,0.948625965808505,0.0476775946423103,2025-09-01,2025,0,"SEARO","Observed",0,31476,72159,"Observed",15.9900547392118,"Bangladesh","South Asia"
"1092","Barbados","BRB",9,10,3.3864226637397,108.75,108.75,1104.5,0.838599540286583,0.0820566791084491,2025-09-01,2025,1,"PAHO","Observed",1,282,1387,"Observed",0.00305129393743032,"Barbados","Latin America & Caribbean"
"1093","Costa Rica","CRI",9,10,1.30231798628183,2408.66666666667,2408.66666666667,25962.1666666667,0.871639987414981,0.074076556779375,2025-09-01,2025,1503,"PAHO","Observed",1724,5129,31933,"Observed",47.649363694877,"Costa Rica","Latin America & Caribbean"
"1094","Dominican Republic","DOM",9,10,0.743224237530361,1736.33333333333,1736.33333333333,10576.1666666667,0.858082727579943,0.108413177410995,2025-09-01,2025,273,"PAHO","Observed",318,1616,11440,"Observed",23.419930416477,"Dominican Republic","Latin America & Caribbean"
"1095","El Salvador","SLV",9,10,1.93185798987277,1219.71428571429,1219.71428571429,18229.5714285714,0.892278507336102,0.0572672859554233,2025-09-01,2025,336,"PAHO","Observed",377,4405,11687,"Observed",13.4587476712398,"El Salvador","Latin America & Caribbean"
"1096","Guatemala","GTM",9,10,0.500301487644258,2863.00000000001,2863,18449.2857142857,0.851583394181683,0.0761773153874516,2025-09-01,2025,5587,"PAHO","Observed",6561,40527,195650,"Observed",86.9948704109968,"Guatemala","Latin America & Caribbean"
"1097","Honduras","HND",9,10,1.38880095657987,1843.66666666667,1843.66666666667,21842.3333333333,0.871849096895737,0.0620049244617888,2025-09-01,2025,1124,"PAHO","Observed",1289,13934,177562,"Observed",45.8390046595669,"Honduras","Latin America & Caribbean"
"1098","India","IND",9,10,1.6601361901494,9504.15384615387,9504.15384615385,112155.615384615,0.92670419459115,0.0760678015047426,2025-09-01,2025,0,"SEARO","Observed",0,49553,200441,"Observed",5.773837167808e-05,"India","South Asia"
"1099","Nepal","NPL",9,10,3.82633944228706,10.8,10.8,357,0.888397106580374,0.0300353584865305,2025-09-01,2025,0,"SEARO","Observed",0,3798,27787,"Observed",0.591184427057587,"Nepal","South Asia"
"1100","Bhutan","BTN",10,10,0.526170913345788,39.4,39.4,887.5,0.901849050791315,0.0360309934867024,2025-10-01,2025,0,"SEARO","Observed",0,34,44,"Observed",10.25014116818,"Bhutan","South Asia"
"1101","Eritrea","ERI",1,11,11.0885884904958,796.399999999999,796.4,9396.8,0.928648667808904,0.0839752173587916,2024-01-01,2024,2583,"WHO","Observed",2781,2583,12550,"Observed",99.9999945143335,"Eritrea","Sub-Saharan Africa"
"1102","Aruba","ABW",2,11,7937921.91930252,184.25,184.25,1911.25,0.951474491561562,0.102403950361656,2024-02-01,2024,6,"PAHO","Observed",6,9,95,"Observed",5.38915162523957e-68,"Aruba","Latin America & Caribbean"
"1103","Cuba","CUB",3,11,1.15519395824265,803.5,803.5,3513.625,0.991478257974636,0.237526854569455,2024-03-01,2024,1521,"WHO","Unobserved",1534,2561,16060,"Estimates",85.8954066819286,"Cuba","Latin America & Caribbean"
"1104","Paraguay","PRY",3,11,0.660568350891053,2043.66666666667,2043.66666666667,38066.3333333333,0.960190375420437,0.0573859742327779,2024-03-01,2024,50768,"PAHO","Observed",52873,218446,269801,"Observed",99.9999989593362,"Paraguay","Latin America & Caribbean"
"1105","Argentina","ARG",4,11,0.710311431941995,77.3333333333334,77.3333333333333,2223,0.985529251440102,0.0293268423602257,2024-04-01,2024,219578,"PAHO","Observed",222802,562360,578636,"Observed",100,"Argentina","Latin America & Caribbean"
"1106","Australia","AUS",4,11,717880.390346029,97.2307692307693,97.2307692307692,1110.23076923077,0.928030778880449,0.0895778827598935,2024-04-01,2024,349,"WHO","Observed",376,774,3142,"Observed",100,"Australia","East Asia & Pacific"
"1107","Bolivia","BOL",4,11,0.794012206043806,5432.72727272727,5432.72727272727,59933.1818181818,0.951762201976259,0.0779936932322868,2024-04-01,2024,12689,"PAHO","Observed",13332,38162,74318,"Observed",90.1529709586893,"Bolivia","Latin America & Caribbean"
"1108","French Guiana","GUF",4,11,0.21618047723573,277.875,277.875,4302,0.915169193965901,0.0667256831628464,2024-04-01,2024,1794,"PAHO","Observed",1960,13326,22504,"Observed",97.3019423006325,"French Guiana","Latin America & Caribbean"
"1109","Timor-Leste","TLS",4,11,0.420500008742166,31.7857142857142,31.7857142857143,1089.07142857143,0.98886630060274,0.0202699779119652,2024-04-01,2024,307,"SEARO","Observed",310,1171,2074,"Observed",99.6839870823688,"Timor-Leste","East Asia & Pacific"
"1110","Fiji","FJI",5,11,0.871841001883247,390.76923076923,390.769230769231,5903.84615384615,0.954157533212328,0.0614530707411142,2024-05-01,2024,1279,"WHO","Observed",1340,4760,21514,"Observed",96.1242693566236,"Fiji","East Asia & Pacific"
"1111","Indonesia","IDN",5,11,5.21092670476725,6775.85714285715,6775.85714285714,109364.642857143,0.948023091431412,0.0584701409938028,2024-05-01,2024,32020,"SEARO","Observed",33776,151114,289295,"Observed",99.9999829569015,"Indonesia","East Asia & Pacific"
"1112","New Caledonia","NCL",5,11,0.347079343063241,21.5,21.5,1893.41666666667,0.950403674759812,0.0260237264651912,2024-05-01,2024,0,"WHO","Observed",0,16,18,"Observed",23.7474259319488,"New Caledonia","East Asia & Pacific"
"1113","Peru","PER",5,11,0.474438029146222,22268.25,22268.25,119932.875,0.941888033916843,0.11796165008529,2024-05-01,2024,32247,"PAHO","Observed",34237,247097,293636,"Observed",78.6042029838505,"Peru","Latin America & Caribbean"
"1114","Saudi Arabia","SAU",5,11,3.89790157224891,138.538461538462,138.538461538462,3581.15384615385,0.976319237798897,0.0390495933262193,2024-05-01,2024,1024,"WHO","Observed",1049,6693,7336,"Observed",99.9999999213603,"Saudi Arabia","Middle East & North Africa"
"1115","Brazil","BRA",6,11,0.725205116520038,122892.5,122892.5,2900953.4,0.981822730517572,0.0333653057149866,2024-06-01,2024,509466,"PAHO","Observed",518898,9418191,13431289,"Observed",97.4517028000484,"Brazil","Latin America & Caribbean"
"1116","Ecuador","ECU",6,11,1.29601632670583,1762.90909090908,1762.90909090909,19800.1818181818,0.939226227790848,0.0741551861007796,2024-06-01,2024,6192,"PAHO","Observed",6593,41403,84510,"Observed",98.5278317747031,"Ecuador","Latin America & Caribbean"
"1117","Réunion","REU",6,11,0.29235216589995,49.4444444444445,49.4444444444444,8000.44444444444,0.994960548764727,0.00688759229568248,2024-06-01,2024,111,"WHO","Observed",112,1227,1244,"Observed",86.292011122298,"Réunion",NA
"1118","Guyana","GUY",7,11,0.394571301751818,810,810,7756,0.928781758708767,0.0557911665245877,2024-07-01,2024,7583,"PAHO","Observed",8164,34131,104918,"Observed",99.6793945257346,"Guyana","Latin America & Caribbean"
"1119","Cambodia","KHM",8,11,1.46985421025573,1270.28571428572,1270.28571428571,18512.0714285714,0.954087035642335,0.0705157077582938,2024-08-01,2024,3525,"WHO","Observed",3695,12072,44201,"Observed",96.5802807812249,"Cambodia","East Asia & Pacific"
"1120","Colombia","COL",8,11,2.38344857941493,6846.83333333333,6846.83333333333,76446.5,0.923338745826072,0.077865091100867,2024-08-01,2024,20510,"PAHO","Observed",22213,258145,394988,"Observed",99.2821720129431,"Colombia","Latin America & Caribbean"
"1121","Malaysia","MYS",8,11,2.82771785094826,6423.92307692308,6423.92307692308,70563.6923076923,0.906901137616567,0.0826005846122417,2024-08-01,2024,8317,"WHO","Observed",9171,96572,151763,"Observed",79.6721675666196,"Malaysia","East Asia & Pacific"
"1122","Maldives","MDV",8,11,2.15502506748321,94.2727272727273,94.2727272727273,1447.90909090909,0.943190340294036,0.0587964701415806,2024-08-01,2024,394,"SEARO","Observed",418,2757,3682,"Observed",99.8931522483605,"Maldives","South Asia"
"1123","Sri Lanka","LKA",8,11,1.3775530439906,7389.33333333331,7389.33333333333,65822.5555555556,0.901939140584124,0.0951972382175478,2024-08-01,2024,3896,"SEARO","Observed",4320,37039,80996,"Observed",38.9368558536868,"Sri Lanka","South Asia"
"1124","Bahamas","BHS",9,11,0.295899773507591,71.3333333333333,71.3333333333333,1486.5,0.955515392983294,0.0366806996428529,2024-09-01,2024,427,"WHO","Unobserved",447,2876,13557,"Estimates",97.3927359200748,"Bahamas","Latin America & Caribbean"
"1125","British Virgin Islands","VGB",9,11,306492.202696506,18,18,366.333333333333,0.963492805792752,0.0326567518216032,2024-09-01,2024,0,"WHO","Observed",0,4667,7677,"Observed",1.52380315392241e-06,"British Virgin Islands","Latin America & Caribbean"
"1126","Nicaragua","NIC",9,11,1.05149374985515,6656.00000000003,6656,77017.3333333333,0.924885825251992,0.0677257546590761,2024-09-01,2024,10999,"PAHO","Observed",11892,67067,96461,"Observed",83.4531807474422,"Nicaragua","Latin America & Caribbean"
"1127","Pakistan","PAK",9,11,0.871927782582244,641.923076923076,641.923076923077,16247.9230769231,0.973188790786973,0.0406463905695688,2024-09-01,2024,9671,"WHO","Observed",9937,31033,52005,"Observed",99.9999099224241,"Pakistan","South Asia"
"1128","Singapore","SGP",9,11,2.59438093884812,738.857142857144,738.857142857143,13051.5,0.936961183425365,0.062619553475608,2024-09-01,2024,726,"WHO","Observed",775,12219,16321,"Observed",61.2623289143079,"Singapore","East Asia & Pacific"
"1129","Solomon Islands","SLB",9,11,0.570832769588618,49.375,49.375,2092.75,0.924958379575525,0.0357202879552357,2024-09-01,2024,7,"WHO","Observed",8,125,335,"Observed",29.2608708637379,"Solomon Islands","East Asia & Pacific"
"1130","Bangladesh","BGD",10,11,0.0890906441499878,573.777777777777,573.777777777778,6782.77777777778,0.971453832747236,0.022827866938731,2024-10-01,2024,30879,"SEARO","Observed",31786,61817,103038,"Observed",99.9865020039989,"Bangladesh","South Asia"
"1131","Barbados","BRB",10,11,2.56942618219733,121.75,121.75,1226.25,0.926472615191115,0.0878730749045326,2024-10-01,2024,17,"PAHO","Observed",18,1106,1404,"Observed",2.13989748422888,"Barbados","Latin America & Caribbean"
"1132","Belize","BLZ",10,11,1.90156905149914,339.615384615385,339.615384615385,4158.30769230769,0.92799366623061,0.0807644879913248,2024-10-01,2024,78,"PAHO","Observed",84,1094,2290,"Observed",9.85307160946975,"Belize","Latin America & Caribbean"
"1133","China","CHN",10,11,133941.50444912,11.625,11.625,13222.5,0.999493040757939,0.000532446039899773,2024-10-01,2024,11083,"WHO","Observed",11089,18687,22088,"Observed",100,"China","East Asia & Pacific"
"1134","Costa Rica","CRI",10,11,1.21369209102208,1981.66666666667,1981.66666666667,27943.8333333333,0.93536835496727,0.0637283675522891,2024-10-01,2024,2741,"PAHO","Observed",2930,28571,34674,"Observed",77.5632488782038,"Costa Rica","Latin America & Caribbean"
"1135","Dominican Republic","DOM",10,11,0.455382023287955,1727.33333333333,1727.33333333333,12303.5,0.931164289386734,0.0730815618067909,2024-10-01,2024,269,"PAHO","Observed",289,9894,11709,"Observed",34.1816050854923,"Dominican Republic","Latin America & Caribbean"
"1136","El Salvador","SLV",10,11,5.69759251927735,900.857142857144,900.857142857143,19130.4285714286,0.94443858656231,0.0521600792262071,2024-10-01,2024,708,"PAHO","Observed",750,7587,12395,"Observed",38.9968425720752,"El Salvador","Latin America & Caribbean"
"1137","Guatemala","GTM",10,11,0.528944493365781,2842.57142857143,2842.57142857143,21291.8571428571,0.929958057787524,0.0783746636058408,2024-10-01,2024,21376,"PAHO","Observed",22986,172115,217026,"Observed",99.6181397597679,"Guatemala","Latin America & Caribbean"
"1138","Honduras","HND",10,11,1.41930936032488,1839.33333333333,1839.33333333333,23681.6666666667,0.934339071294167,0.0624899743984297,2024-10-01,2024,9410,"PAHO","Observed",10071,171502,186972,"Observed",99.8816840562362,"Honduras","Latin America & Caribbean"
"1139","India","IND",10,11,1.76798994825659,4922.23076923079,4922.23076923077,117077.846153846,0.968475042127993,0.0417708475368423,2024-10-01,2024,51183,"SEARO","Observed",52849,184712,251624,"Observed",99.9999938246767,"India","South Asia"
"1140","Jamaica","JAM",10,11,0.659973563770507,132.25,132.25,1505,0.959483638377765,0.0647232713548002,2024-10-01,2024,86,"PAHO","Observed",90,1841,2280,"Observed",55.3734461801427,"Jamaica","Latin America & Caribbean"
"1141","Kenya","KEN",10,11,0.330760329954723,27.75,27.75,627.25,0.965567388523536,0.0551525948250597,2024-10-01,2024,705,"WHO","Observed",730,2883,7976,"Observed",99.9985817429174,"Kenya","Sub-Saharan Africa"
"1142","Nepal","NPL",10,11,2.85106745224568,4.6,4.6,361.6,0.901384976824432,0.0129878702440579,2024-10-01,2024,12332,"SEARO","Observed",13681,35477,40119,"Observed",100,"Nepal","South Asia"
"1143","Sudan","SDN",10,11,0.211151891655399,674,674,10528.5,0.984073196905509,0.0263628353221229,2024-10-01,2024,4091,"WHO","Observed",4157,6324,11947,"Observed",96.4230521308908,"Sudan","Sub-Saharan Africa"
"1144","Bhutan","BTN",11,11,0.7302161204548,47.2,47.2,934.7,0.948821942390405,0.0469728915990896,2024-11-01,2024,4,"SEARO","Observed",4,14,48,"Observed",15.9452782589485,"Bhutan","South Asia"
"1145","Burkina Faso","BFA",11,11,396367.643076065,36.6666666666667,36.6666666666667,30096.6666666667,0.98787065469798,0.0139106500622503,2024-11-01,2024,3987,"WHO","Observed",4036,68037,89560,"Observed",100,"Burkina Faso","Sub-Saharan Africa"
"1146","Cameroon","CMR",11,11,5.16222888118572,30.25,30.25,427.25,0.965430993435952,0.0666006192619063,2024-11-01,2024,0,"WHO","Observed",0,57,118,"Observed",0.00481665298130152,"Cameroon","Sub-Saharan Africa"
"1147","Curaçao","CUW",11,11,3.90196691871092,234.5,234.5,1058.25,0.967871878586488,0.217001593912002,2024-11-01,2024,421,"WHO","Unobserved",435,1905,2323,"Estimates",93.4995038044491,"Curaçao","Latin America & Caribbean"
"1148","Ethiopia","ETH",11,11,5955068.94471865,1201.2,1201.2,12509,0.989229534693648,0.0300633970353116,2024-11-01,2024,263,"WHO","Observed",266,3774,6207,"Observed",3.43376108698802e-232,"Ethiopia","Sub-Saharan Africa"
"1149","Grenada","GRD",11,11,170752.048325753,10.625,10.625,369.875,0.937998414112531,0.0430998696757603,2024-11-01,2024,29,"PAHO","Observed",31,784,974,"Observed",99.9999905682278,"Grenada","Latin America & Caribbean"
"1150","Guadeloupe","GLP",11,11,0.54924753289917,791.428571428571,791.428571428571,10632.4285714286,0.946954526230745,0.142866642402624,2024-11-01,2024,2410,"PAHO","Observed",2545,10065,123335,"Observed",93.1009141137001,"Guadeloupe","Latin America & Caribbean"
"1151","Mexico","MEX",11,11,1.03194211109473,10618.3333333334,10618.3333333333,134104.666666667,0.966846738604578,0.070466813656125,2024-11-01,2024,60222,"PAHO","Observed",62287,532460,634848,"Observed",99.7454492211959,"Mexico","Latin America & Caribbean"
"1152","Panama","PAN",11,11,0.662230232468078,843.181818181815,843.181818181818,8497.18181818182,0.948581216075749,0.0715239255110673,2024-11-01,2024,2782,"PAHO","Observed",2933,34870,48398,"Observed",95.0204296588819,"Panama","Latin America & Caribbean"
"1153","Puerto Rico","PRI",11,11,1.37443137361224,470.000000000002,470,7493.75,0.932556980733343,0.0937223505687479,2024-11-01,2024,589,"PAHO","Observed",632,5439,8098,"Observed",74.1026978247673,"Puerto Rico","Latin America & Caribbean"
"1154","Suriname","SUR",11,11,2.27836108764775,24.6,24.6,330.8,0.933374242132242,0.0727937914227572,2024-11-01,2024,1,"WHO","Unobserved",1,159,196,"Estimates",1.11528482713652,"Suriname","Latin America & Caribbean"
"1155","Martinique","MTQ",12,11,0.22184785549329,244.4,244.4,5560,0.697566086236718,0.0230015516332325,2024-12-01,2024,135,"PAHO","Observed",194,7371,9991,"Observed",72.3003731427798,"Martinique","Latin America & Caribbean"
"1156","Senegal","SEN",12,11,15758.769295703,1.75,1.75,533.75,0.926393364363289,0.0127361760548064,2024-12-01,2024,97,"WHO","Observed",105,1208,2596,"Observed",100,"Senegal","Sub-Saharan Africa"
"1157","Aruba","ABW",2,11,7937921.91930252,184.25,184.25,1911.25,0.951474491561562,0.102403950361656,2025-02-01,2025,2,"PAHO","Observed",2,2,97,"Observed",1.64683262646916e-74,"Aruba","Latin America & Caribbean"
"1158","Cuba","CUB",3,11,1.15519395824265,803.5,803.5,3513.625,0.991478257974636,0.237526854569455,2025-03-01,2025,3071,"PAHO","Unobserved",3097,4256,19131,"Estimates",98.3731148135683,"Cuba","Latin America & Caribbean"
"1159","Paraguay","PRY",3,11,0.660568350891053,2043.66666666667,2043.66666666667,38066.3333333333,0.960190375420437,0.0573859742327779,2025-03-01,2025,4668,"PAHO","Observed",4862,13134,274469,"Observed",88.6651066271632,"Paraguay","Latin America & Caribbean"
"1160","Argentina","ARG",4,11,0.710311431941995,77.3333333333334,77.3333333333333,2223,0.985529251440102,0.0293268423602257,2025-04-01,2025,5483,"PAHO","Observed",5564,15596,584119,"Observed",100,"Argentina","Latin America & Caribbean"
"1161","Australia","AUS",4,11,717880.390346029,97.2307692307693,97.2307692307692,1110.23076923077,0.928030778880449,0.0895778827598935,2025-04-01,2025,194,"WHO","Observed",209,917,3336,"Observed",100,"Australia","East Asia & Pacific"
"1162","Bolivia","BOL",4,11,0.794012206043806,5432.72727272727,5432.72727272727,59933.1818181818,0.951762201976259,0.0779936932322868,2025-04-01,2025,4561,"PAHO","Observed",4792,18058,78879,"Observed",60.7340342493202,"Bolivia","Latin America & Caribbean"
