date,country,iso3,cases,Year,Month,Month.Year
2014-08-31,Nicaragua,NIC,805,2014,8,8-2014
2014-09-07,Nicaragua,NIC,609,2014,9,9-2014
2014-09-14,Nicaragua,NIC,877,2014,9,9-2014
2014-09-21,Nicaragua,NIC,814,2014,9,9-2014
2014-09-28,Nicaragua,NIC,917,2014,9,9-2014
2014-10-05,Nicaragua,NIC,1163,2014,10,10-2014
2014-10-12,Nicaragua,NIC,957,2014,10,10-2014
2014-10-19,Nicaragua,NIC,850,2014,10,10-2014
2014-10-26,Nicaragua,NIC,1037,2014,10,10-2014
2014-11-02,Nicaragua,NIC,1067,2014,11,11-2014
2014-11-09,Nicaragua,NIC,1118,2014,11,11-2014
2014-11-16,Nicaragua,NIC,727,2014,11,11-2014
2014-11-23,Nicaragua,NIC,665,2014,11,11-2014
2014-11-30,Nicaragua,NIC,601,2014,11,11-2014
2014-12-07,Nicaragua,NIC,2726,2014,12,12-2014
2014-12-14,Nicaragua,NIC,438,2014,12,12-2014
2014-12-21,Nicaragua,NIC,300,2014,12,12-2014
2014-12-28,Nicaragua,NIC,302,2014,12,12-2014
2015-01-04,Nicaragua,NIC,721,2015,1,1-2015
2015-01-11,Nicaragua,NIC,657,2015,1,1-2015
2015-01-18,Nicaragua,NIC,1052,2015,1,1-2015
2015-01-25,Nicaragua,NIC,813,2015,1,1-2015
2015-02-01,Nicaragua,NIC,512,2015,2,2-2015
2015-02-08,Nicaragua,NIC,350,2015,2,2-2015
2015-02-15,Nicaragua,NIC,1126,2015,2,2-2015
2015-02-22,Nicaragua,NIC,472,2015,2,2-2015
2015-03-01,Nicaragua,NIC,436,2015,3,3-2015
2015-03-08,Nicaragua,NIC,368,2015,3,3-2015
2015-03-15,Nicaragua,NIC,541,2015,3,3-2015
2015-03-22,Nicaragua,NIC,280,2015,3,3-2015
2015-03-29,Nicaragua,NIC,51,2015,3,3-2015
2015-04-05,Nicaragua,NIC,302,2015,4,4-2015
2015-04-12,Nicaragua,NIC,558,2015,4,4-2015
2015-04-19,Nicaragua,NIC,245,2015,4,4-2015
2015-04-26,Nicaragua,NIC,479,2015,4,4-2015
2015-05-03,Nicaragua,NIC,284,2015,5,5-2015
2015-05-10,Nicaragua,NIC,645,2015,5,5-2015
2015-05-17,Nicaragua,NIC,410,2015,5,5-2015
2015-05-24,Nicaragua,NIC,377,2015,5,5-2015
2015-05-31,Nicaragua,NIC,487,2015,5,5-2015
2015-06-07,Nicaragua,NIC,566,2015,6,6-2015
2015-06-14,Nicaragua,NIC,663,2015,6,6-2015
2015-06-21,Nicaragua,NIC,709,2015,6,6-2015
2015-06-28,Nicaragua,NIC,646,2015,6,6-2015
2015-07-05,Nicaragua,NIC,1036,2015,7,7-2015
2015-07-12,Nicaragua,NIC,975,2015,7,7-2015
2015-07-19,Nicaragua,NIC,806,2015,7,7-2015
2015-07-26,Nicaragua,NIC,1628,2015,7,7-2015
2015-08-02,Nicaragua,NIC,1033,2015,8,8-2015
2015-08-09,Nicaragua,NIC,1356,2015,8,8-2015
2015-08-16,Nicaragua,NIC,1533,2015,8,8-2015
2015-08-23,Nicaragua,NIC,1994,2015,8,8-2015
2015-08-30,Nicaragua,NIC,1364,2015,8,8-2015
2015-09-06,Nicaragua,NIC,911,2015,9,9-2015
2015-09-13,Nicaragua,NIC,1515,2015,9,9-2015
2015-09-20,Nicaragua,NIC,1095,2015,9,9-2015
2015-09-27,Nicaragua,NIC,522,2015,9,9-2015
2015-10-04,Nicaragua,NIC,933,2015,10,10-2015
2015-10-11,Nicaragua,NIC,2335,2015,10,10-2015
2015-10-18,Nicaragua,NIC,1212,2015,10,10-2015
2015-10-25,Nicaragua,NIC,1820,2015,10,10-2015
2015-11-01,Nicaragua,NIC,1328,2015,11,11-2015
2015-11-08,Nicaragua,NIC,1364,2015,11,11-2015
2015-11-15,Nicaragua,NIC,1316,2015,11,11-2015
2015-11-22,Nicaragua,NIC,3409,2015,11,11-2015
2015-11-29,Nicaragua,NIC,1551,2015,11,11-2015
2015-12-06,Nicaragua,NIC,836,2015,12,12-2015
2015-12-13,Nicaragua,NIC,1697,2015,12,12-2015
2015-12-20,Nicaragua,NIC,713,2015,12,12-2015
2015-12-27,Nicaragua,NIC,1294,2015,12,12-2015
2016-01-03,Nicaragua,NIC,1166,2016,1,1-2016
2016-01-10,Nicaragua,NIC,1183,2016,1,1-2016
2016-01-17,Nicaragua,NIC,1194,2016,1,1-2016
2016-01-24,Nicaragua,NIC,1199,2016,1,1-2016
2016-01-31,Nicaragua,NIC,1088,2016,1,1-2016
2016-02-07,Nicaragua,NIC,926,2016,2,2-2016
2016-02-14,Nicaragua,NIC,765,2016,2,2-2016
2016-02-21,Nicaragua,NIC,624,2016,2,2-2016
2016-02-28,Nicaragua,NIC,610,2016,2,2-2016
2016-03-06,Nicaragua,NIC,656,2016,3,3-2016
2016-03-13,Nicaragua,NIC,721,2016,3,3-2016
2016-03-20,Nicaragua,NIC,451,2016,3,3-2016
2016-03-27,Nicaragua,NIC,845,2016,3,3-2016
2016-04-03,Nicaragua,NIC,1259,2016,4,4-2016
2016-04-10,Nicaragua,NIC,1237,2016,4,4-2016
2016-04-17,Nicaragua,NIC,1233,2016,4,4-2016
2016-04-24,Nicaragua,NIC,935,2016,4,4-2016
2016-05-01,Nicaragua,NIC,996,2016,5,5-2016
2016-05-08,Nicaragua,NIC,1236,2016,5,5-2016
2016-05-15,Nicaragua,NIC,1599,2016,5,5-2016
2016-05-22,Nicaragua,NIC,1903,2016,5,5-2016
2016-05-29,Nicaragua,NIC,1979,2016,5,5-2016
2016-06-05,Nicaragua,NIC,2473,2016,6,6-2016
2016-06-12,Nicaragua,NIC,3122,2016,6,6-2016
2016-06-19,Nicaragua,NIC,3135,2016,6,6-2016
2016-06-26,Nicaragua,NIC,3631,2016,6,6-2016
2016-07-03,Nicaragua,NIC,3817,2016,7,7-2016
2016-07-10,Nicaragua,NIC,4342,2016,7,7-2016
2016-07-17,Nicaragua,NIC,3760,2016,7,7-2016
2016-07-24,Nicaragua,NIC,4005,2016,7,7-2016
2016-07-31,Nicaragua,NIC,3401,2016,7,7-2016
2016-08-07,Nicaragua,NIC,2869,2016,8,8-2016
2016-08-14,Nicaragua,NIC,2639,2016,8,8-2016
2016-08-21,Nicaragua,NIC,2392,2016,8,8-2016
2016-08-28,Nicaragua,NIC,1914,2016,8,8-2016
2016-09-04,Nicaragua,NIC,1755,2016,9,9-2016
2016-09-11,Nicaragua,NIC,1424,2016,9,9-2016
2016-09-18,Nicaragua,NIC,1601,2016,9,9-2016
2016-09-25,Nicaragua,NIC,1560,2016,9,9-2016
2016-10-02,Nicaragua,NIC,1478,2016,10,10-2016
2016-10-09,Nicaragua,NIC,1574,2016,10,10-2016
2016-10-16,Nicaragua,NIC,1424,2016,10,10-2016
2016-10-23,Nicaragua,NIC,1431,2016,10,10-2016
2016-10-30,Nicaragua,NIC,1319,2016,10,10-2016
2016-11-06,Nicaragua,NIC,1561,2016,11,11-2016
2016-11-13,Nicaragua,NIC,1511,2016,11,11-2016
2016-11-20,Nicaragua,NIC,1365,2016,11,11-2016
2016-11-27,Nicaragua,NIC,1210,2016,11,11-2016
2016-12-04,Nicaragua,NIC,1092,2016,12,12-2016
2016-12-11,Nicaragua,NIC,1264,2016,12,12-2016
2016-12-18,Nicaragua,NIC,839,2016,12,12-2016
2016-12-25,Nicaragua,NIC,750,2016,12,12-2016
2017-01-01,Nicaragua,NIC,1113,2017,1,1-2017
2017-01-08,Nicaragua,NIC,1018,2017,1,1-2017
2017-01-15,Nicaragua,NIC,1009,2017,1,1-2017
2017-01-22,Nicaragua,NIC,1160,2017,1,1-2017
2017-01-29,Nicaragua,NIC,1016,2017,1,1-2017
2017-02-05,Nicaragua,NIC,5907,2017,2,2-2017
2017-02-12,Nicaragua,NIC,1208,2017,2,2-2017
2017-02-19,Nicaragua,NIC,1165,2017,2,2-2017
2017-02-26,Nicaragua,NIC,1217,2017,2,2-2017
2017-03-05,Nicaragua,NIC,1140,2017,3,3-2017
2017-03-12,Nicaragua,NIC,1148,2017,3,3-2017
2017-03-19,Nicaragua,NIC,1202,2017,3,3-2017
2017-03-26,Nicaragua,NIC,1231,2017,3,3-2017
2017-04-02,Nicaragua,NIC,1147,2017,4,4-2017
2017-04-09,Nicaragua,NIC,808,2017,4,4-2017
2017-04-16,Nicaragua,NIC,1293,2017,4,4-2017
2017-04-23,Nicaragua,NIC,1230,2017,4,4-2017
2017-04-30,Nicaragua,NIC,1279,2017,4,4-2017
2017-05-07,Nicaragua,NIC,1293,2017,5,5-2017
2017-05-14,Nicaragua,NIC,1455,2017,5,5-2017
2017-05-21,Nicaragua,NIC,1512,2017,5,5-2017
2017-05-28,Nicaragua,NIC,1460,2017,5,5-2017
2017-06-04,Nicaragua,NIC,1724,2017,6,6-2017
2017-06-11,Nicaragua,NIC,1728,2017,6,6-2017
2017-06-18,Nicaragua,NIC,1880,2017,6,6-2017
2017-06-25,Nicaragua,NIC,1931,2017,6,6-2017
2017-07-02,Nicaragua,NIC,1638,2017,7,7-2017
2017-07-09,Nicaragua,NIC,1586,2017,7,7-2017
2017-07-16,Nicaragua,NIC,1547,2017,7,7-2017
2017-07-23,Nicaragua,NIC,1758,2017,7,7-2017
2017-07-30,Nicaragua,NIC,1716,2017,7,7-2017
2017-08-06,Nicaragua,NIC,1659,2017,8,8-2017
2017-08-13,Nicaragua,NIC,1579,2017,8,8-2017
2017-08-20,Nicaragua,NIC,1400,2017,8,8-2017
2017-08-27,Nicaragua,NIC,1314,2017,8,8-2017
2017-09-03,Nicaragua,NIC,1234,2017,9,9-2017
2017-09-10,Nicaragua,NIC,940,2017,9,9-2017
2017-09-17,Nicaragua,NIC,928,2017,9,9-2017
2017-09-24,Nicaragua,NIC,1011,2017,9,9-2017
2017-10-01,Nicaragua,NIC,924,2017,10,10-2017
2017-10-08,Nicaragua,NIC,1111,2017,10,10-2017
2017-10-15,Nicaragua,NIC,1219,2017,10,10-2017
2017-10-22,Nicaragua,NIC,1291,2017,10,10-2017
2017-10-29,Nicaragua,NIC,1131,2017,10,10-2017
2017-11-05,Nicaragua,NIC,1259,2017,11,11-2017
2017-11-12,Nicaragua,NIC,1124,2017,11,11-2017
2017-11-19,Nicaragua,NIC,1016,2017,11,11-2017
2017-11-26,Nicaragua,NIC,764,2017,11,11-2017
2017-12-03,Nicaragua,NIC,642,2017,12,12-2017
2017-12-10,Nicaragua,NIC,773,2017,12,12-2017
2017-12-17,Nicaragua,NIC,577,2017,12,12-2017
2017-12-24,Nicaragua,NIC,370,2017,12,12-2017
2017-12-31,Nicaragua,NIC,687,2017,12,12-2017
2018-01-07,Nicaragua,NIC,756,2018,1,1-2018
2018-01-14,Nicaragua,NIC,700,2018,1,1-2018
2018-01-21,Nicaragua,NIC,727,2018,1,1-2018
2018-01-28,Nicaragua,NIC,872,2018,1,1-2018
2018-02-04,Nicaragua,NIC,854,2018,2,2-2018
2018-02-11,Nicaragua,NIC,858,2018,2,2-2018
2018-02-18,Nicaragua,NIC,927,2018,2,2-2018
2018-02-25,Nicaragua,NIC,970,2018,2,2-2018
2018-03-04,Nicaragua,NIC,963,2018,3,3-2018
2018-03-11,Nicaragua,NIC,908,2018,3,3-2018
2018-03-18,Nicaragua,NIC,806,2018,3,3-2018
2018-03-25,Nicaragua,NIC,495,2018,3,3-2018
2018-04-01,Nicaragua,NIC,812,2018,4,4-2018
2018-04-08,Nicaragua,NIC,874,2018,4,4-2018
2018-04-15,Nicaragua,NIC,784,2018,4,4-2018
2018-04-22,Nicaragua,NIC,699,2018,4,4-2018
2018-04-29,Nicaragua,NIC,638,2018,4,4-2018
2018-05-06,Nicaragua,NIC,673,2018,5,5-2018
2018-05-13,Nicaragua,NIC,666,2018,5,5-2018
2018-05-20,Nicaragua,NIC,695,2018,5,5-2018
2018-05-27,Nicaragua,NIC,627,2018,5,5-2018
2018-06-03,Nicaragua,NIC,652,2018,6,6-2018
2018-06-10,Nicaragua,NIC,595,2018,6,6-2018
2018-06-17,Nicaragua,NIC,591,2018,6,6-2018
2018-06-24,Nicaragua,NIC,658,2018,6,6-2018
2018-07-01,Nicaragua,NIC,767,2018,7,7-2018
2018-07-08,Nicaragua,NIC,911,2018,7,7-2018
2018-07-15,Nicaragua,NIC,818,2018,7,7-2018
2018-07-22,Nicaragua,NIC,1002,2018,7,7-2018
2018-07-29,Nicaragua,NIC,937,2018,7,7-2018
2018-08-05,Nicaragua,NIC,983,2018,8,8-2018
2018-08-12,Nicaragua,NIC,1242,2018,8,8-2018
2018-08-19,Nicaragua,NIC,1519,2018,8,8-2018
2018-08-26,Nicaragua,NIC,1842,2018,8,8-2018
2018-09-02,Nicaragua,NIC,2001,2018,9,9-2018
2018-09-09,Nicaragua,NIC,1826,2018,9,9-2018
2018-09-16,Nicaragua,NIC,1865,2018,9,9-2018
2018-09-23,Nicaragua,NIC,1937,2018,9,9-2018
2018-09-30,Nicaragua,NIC,1872,2018,9,9-2018
2018-10-07,Nicaragua,NIC,1935,2018,10,10-2018
2018-10-14,Nicaragua,NIC,2340,2018,10,10-2018
2018-10-21,Nicaragua,NIC,2248,2018,10,10-2018
2018-10-28,Nicaragua,NIC,1796,2018,10,10-2018
2018-11-04,Nicaragua,NIC,1689,2018,11,11-2018
2018-11-11,Nicaragua,NIC,1358,2018,11,11-2018
2018-11-18,Nicaragua,NIC,1269,2018,11,11-2018
2018-11-25,Nicaragua,NIC,1226,2018,11,11-2018
2018-12-02,Nicaragua,NIC,1404,2018,12,12-2018
2018-12-09,Nicaragua,NIC,1769,2018,12,12-2018
2018-12-16,Nicaragua,NIC,1618,2018,12,12-2018
2018-12-23,Nicaragua,NIC,1084,2018,12,12-2018
2018-12-30,Nicaragua,NIC,1257,2018,12,12-2018
2019-01-06,Nicaragua,NIC,1672,2019,1,1-2019
2019-01-13,Nicaragua,NIC,1575,2019,1,1-2019
2019-01-20,Nicaragua,NIC,1590,2019,1,1-2019
2019-01-27,Nicaragua,NIC,1504,2019,1,1-2019
2019-02-03,Nicaragua,NIC,1523,2019,2,2-2019
2019-02-10,Nicaragua,NIC,1530,2019,2,2-2019
2019-02-17,Nicaragua,NIC,1502,2019,2,2-2019
2019-02-24,Nicaragua,NIC,1343,2019,2,2-2019
2019-03-03,Nicaragua,NIC,1190,2019,3,3-2019
2019-03-10,Nicaragua,NIC,1212,2019,3,3-2019
2019-03-17,Nicaragua,NIC,1136,2019,3,3-2019
2019-03-24,Nicaragua,NIC,1058,2019,3,3-2019
2019-03-31,Nicaragua,NIC,1168,2019,3,3-2019
2019-04-07,Nicaragua,NIC,1004,2019,4,4-2019
2019-04-14,Nicaragua,NIC,700,2019,4,4-2019
2019-04-21,Nicaragua,NIC,935,2019,4,4-2019
2019-04-28,Nicaragua,NIC,848,2019,4,4-2019
2019-05-05,Nicaragua,NIC,1141,2019,5,5-2019
2019-05-12,Nicaragua,NIC,1271,2019,5,5-2019
2019-05-19,Nicaragua,NIC,1532,2019,5,5-2019
2019-05-26,Nicaragua,NIC,1866,2019,5,5-2019
2019-06-02,Nicaragua,NIC,2906,2019,6,6-2019
2019-06-09,Nicaragua,NIC,2989,2019,6,6-2019
2019-06-16,Nicaragua,NIC,2945,2019,6,6-2019
2019-06-23,Nicaragua,NIC,3106,2019,6,6-2019
2019-06-30,Nicaragua,NIC,3491,2019,6,6-2019
2019-07-07,Nicaragua,NIC,3830,2019,7,7-2019
2019-07-14,Nicaragua,NIC,4224,2019,7,7-2019
2019-07-21,Nicaragua,NIC,4833,2019,7,7-2019
2019-07-28,Nicaragua,NIC,6109,2019,7,7-2019
2019-08-04,Nicaragua,NIC,6485,2019,8,8-2019
2019-08-11,Nicaragua,NIC,7730,2019,8,8-2019
2019-08-18,Nicaragua,NIC,8466,2019,8,8-2019
2019-08-25,Nicaragua,NIC,9303,2019,8,8-2019
2019-09-01,Nicaragua,NIC,8470,2019,9,9-2019
2019-09-08,Nicaragua,NIC,6923,2019,9,9-2019
2019-09-15,Nicaragua,NIC,6883,2019,9,9-2019
2019-09-22,Nicaragua,NIC,8053,2019,9,9-2019
2019-09-29,Nicaragua,NIC,6624,2019,9,9-2019
2019-10-06,Nicaragua,NIC,6420,2019,10,10-2019
2019-10-13,Nicaragua,NIC,7042,2019,10,10-2019
2019-10-20,Nicaragua,NIC,6783,2019,10,10-2019
2019-10-27,Nicaragua,NIC,6565,2019,10,10-2019
2019-11-03,Nicaragua,NIC,5759,2019,11,11-2019
2019-11-10,Nicaragua,NIC,4960,2019,11,11-2019
2019-11-17,Nicaragua,NIC,4210,2019,11,11-2019
2019-11-24,Nicaragua,NIC,3476,2019,11,11-2019
2019-12-01,Nicaragua,NIC,2585,2019,12,12-2019
2019-12-08,Nicaragua,NIC,2751,2019,12,12-2019
2019-12-15,Nicaragua,NIC,2146,2019,12,12-2019
2019-12-22,Nicaragua,NIC,1549,2019,12,12-2019
2019-12-29,Nicaragua,NIC,1489,2019,12,12-2019
2020-01-05,Nicaragua,NIC,1785,2020,1,1-2020
2020-01-12,Nicaragua,NIC,1764,2020,1,1-2020
2020-01-19,Nicaragua,NIC,1801,2020,1,1-2020
2020-01-26,Nicaragua,NIC,1708,2020,1,1-2020
2020-02-02,Nicaragua,NIC,1722,2020,2,2-2020
2020-02-09,Nicaragua,NIC,1575,2020,2,2-2020
2020-02-16,Nicaragua,NIC,1530,2020,2,2-2020
2020-02-23,Nicaragua,NIC,1440,2020,2,2-2020
2020-03-01,Nicaragua,NIC,1389,2020,3,3-2020
2020-03-08,Nicaragua,NIC,1340,2020,3,3-2020
2020-03-15,Nicaragua,NIC,1250,2020,3,3-2020
2020-03-22,Nicaragua,NIC,814,2020,3,3-2020
2020-03-29,Nicaragua,NIC,732,2020,3,3-2020
2020-04-05,Nicaragua,NIC,563,2020,4,4-2020
2020-04-12,Nicaragua,NIC,683,2020,4,4-2020
2020-04-19,Nicaragua,NIC,809,2020,4,4-2020
2020-04-26,Nicaragua,NIC,876,2020,4,4-2020
2020-05-03,Nicaragua,NIC,931,2020,5,5-2020
2020-05-10,Nicaragua,NIC,764,2020,5,5-2020
2020-05-17,Nicaragua,NIC,522,2020,5,5-2020
2020-05-24,Nicaragua,NIC,493,2020,5,5-2020
2020-05-31,Nicaragua,NIC,492,2020,5,5-2020
2020-06-07,Nicaragua,NIC,614,2020,6,6-2020
2020-06-14,Nicaragua,NIC,609,2020,6,6-2020
2020-06-21,Nicaragua,NIC,560,2020,6,6-2020
2020-06-28,Nicaragua,NIC,647,2020,6,6-2020
2020-07-05,Nicaragua,NIC,683,2020,7,7-2020
2020-07-12,Nicaragua,NIC,753,2020,7,7-2020
2020-07-19,Nicaragua,NIC,870,2020,7,7-2020
2020-07-26,Nicaragua,NIC,861,2020,7,7-2020
2020-08-02,Nicaragua,NIC,842,2020,8,8-2020
2020-08-09,Nicaragua,NIC,805,2020,8,8-2020
2020-08-16,Nicaragua,NIC,866,2020,8,8-2020
2020-08-23,Nicaragua,NIC,840,2020,8,8-2020
2020-08-30,Nicaragua,NIC,943,2020,8,8-2020
2020-09-06,Nicaragua,NIC,859,2020,9,9-2020
2020-09-13,Nicaragua,NIC,799,2020,9,9-2020
2020-09-20,Nicaragua,NIC,1031,2020,9,9-2020
2020-09-27,Nicaragua,NIC,1037,2020,9,9-2020
2020-10-04,Nicaragua,NIC,1056,2020,10,10-2020
2020-10-11,Nicaragua,NIC,1214,2020,10,10-2020
2020-10-18,Nicaragua,NIC,1236,2020,10,10-2020
2020-10-25,Nicaragua,NIC,1101,2020,10,10-2020
2020-11-01,Nicaragua,NIC,998,2020,11,11-2020
2020-11-08,Nicaragua,NIC,1268,2020,11,11-2020
2020-11-15,Nicaragua,NIC,1310,2020,11,11-2020
2020-11-22,Nicaragua,NIC,1390,2020,11,11-2020
2020-11-29,Nicaragua,NIC,1233,2020,11,11-2020
2020-12-06,Nicaragua,NIC,1019,2020,12,12-2020
2020-12-13,Nicaragua,NIC,905,2020,12,12-2020
2020-12-20,Nicaragua,NIC,557,2020,12,12-2020
2020-12-27,Nicaragua,NIC,575,2020,12,12-2020
2021-01-03,Nicaragua,NIC,986,2021,1,1-2021
2021-01-10,Nicaragua,NIC,837,2021,1,1-2021
2021-01-17,Nicaragua,NIC,870,2021,1,1-2021
2021-01-24,Nicaragua,NIC,866,2021,1,1-2021
2021-01-31,Nicaragua,NIC,967,2021,1,1-2021
2021-02-07,Nicaragua,NIC,1005,2021,2,2-2021
2021-02-14,Nicaragua,NIC,1007,2021,2,2-2021
2021-02-21,Nicaragua,NIC,967,2021,2,2-2021
2021-02-28,Nicaragua,NIC,1004,2021,2,2-2021
2021-03-07,Nicaragua,NIC,891,2021,3,3-2021
2021-03-14,Nicaragua,NIC,899,2021,3,3-2021
2021-03-21,Nicaragua,NIC,780,2021,3,3-2021
2021-03-28,Nicaragua,NIC,604,2021,3,3-2021
2021-04-04,Nicaragua,NIC,812,2021,4,4-2021
2021-04-11,Nicaragua,NIC,894,2021,4,4-2021
2021-04-18,Nicaragua,NIC,843,2021,4,4-2021
2021-04-25,Nicaragua,NIC,765,2021,4,4-2021
2021-05-02,Nicaragua,NIC,754,2021,5,5-2021
2021-05-09,Nicaragua,NIC,820,2021,5,5-2021
2021-05-16,Nicaragua,NIC,802,2021,5,5-2021
2021-05-23,Nicaragua,NIC,744,2021,5,5-2021
2021-05-30,Nicaragua,NIC,828,2021,5,5-2021
2021-06-06,Nicaragua,NIC,800,2021,6,6-2021
2021-06-13,Nicaragua,NIC,794,2021,6,6-2021
2021-06-20,Nicaragua,NIC,813,2021,6,6-2021
2021-06-27,Nicaragua,NIC,772,2021,6,6-2021
2021-07-04,Nicaragua,NIC,735,2021,7,7-2021
2021-07-11,Nicaragua,NIC,632,2021,7,7-2021
2021-07-18,Nicaragua,NIC,663,2021,7,7-2021
2021-07-25,Nicaragua,NIC,652,2021,7,7-2021
2021-08-01,Nicaragua,NIC,704,2021,8,8-2021
2021-08-08,Nicaragua,NIC,740,2021,8,8-2021
2021-08-15,Nicaragua,NIC,710,2021,8,8-2021
2021-08-22,Nicaragua,NIC,683,2021,8,8-2021
2021-08-29,Nicaragua,NIC,653,2021,8,8-2021
2021-09-05,Nicaragua,NIC,525,2021,9,9-2021
2021-09-12,Nicaragua,NIC,407,2021,9,9-2021
2021-09-19,Nicaragua,NIC,466,2021,9,9-2021
2021-09-26,Nicaragua,NIC,484,2021,9,9-2021
2021-10-03,Nicaragua,NIC,483,2021,10,10-2021
2021-10-10,Nicaragua,NIC,481,2021,10,10-2021
2021-10-17,Nicaragua,NIC,492,2021,10,10-2021
2021-10-24,Nicaragua,NIC,433,2021,10,10-2021
2021-10-31,Nicaragua,NIC,463,2021,10,10-2021
2021-11-07,Nicaragua,NIC,621,2021,11,11-2021
2021-11-14,Nicaragua,NIC,631,2021,11,11-2021
2021-11-21,Nicaragua,NIC,625,2021,11,11-2021
2021-11-28,Nicaragua,NIC,556,2021,11,11-2021
2021-12-05,Nicaragua,NIC,489,2021,12,12-2021
2021-12-12,Nicaragua,NIC,516,2021,12,12-2021
2021-12-19,Nicaragua,NIC,381,2021,12,12-2021
2021-12-26,Nicaragua,NIC,392,2021,12,12-2021
2022-01-02,Nicaragua,NIC,625,2022,1,1-2022
2022-01-09,Nicaragua,NIC,783,2022,1,1-2022
2022-01-16,Nicaragua,NIC,809,2022,1,1-2022
2022-01-23,Nicaragua,NIC,1022,2022,1,1-2022
2022-01-30,Nicaragua,NIC,1059,2022,1,1-2022
2022-02-06,Nicaragua,NIC,986,2022,2,2-2022
2022-02-13,Nicaragua,NIC,823,2022,2,2-2022
2022-02-20,Nicaragua,NIC,722,2022,2,2-2022
2022-02-27,Nicaragua,NIC,663,2022,2,2-2022
2022-03-06,Nicaragua,NIC,657,2022,3,3-2022
2022-03-13,Nicaragua,NIC,611,2022,3,3-2022
2022-03-20,Nicaragua,NIC,611,2022,3,3-2022
2022-03-27,Nicaragua,NIC,542,2022,3,3-2022
2022-04-03,Nicaragua,NIC,618,2022,4,4-2022
2022-04-10,Nicaragua,NIC,437,2022,4,4-2022
2022-04-17,Nicaragua,NIC,618,2022,4,4-2022
2022-04-24,Nicaragua,NIC,601,2022,4,4-2022
2022-05-01,Nicaragua,NIC,684,2022,5,5-2022
2022-05-08,Nicaragua,NIC,873,2022,5,5-2022
2022-05-15,Nicaragua,NIC,923,2022,5,5-2022
2022-05-22,Nicaragua,NIC,864,2022,5,5-2022
2022-05-29,Nicaragua,NIC,966,2022,5,5-2022
2022-06-05,Nicaragua,NIC,1346,2022,6,6-2022
2022-06-12,Nicaragua,NIC,1565,2022,6,6-2022
2022-06-19,Nicaragua,NIC,1757,2022,6,6-2022
2022-06-26,Nicaragua,NIC,1930,2022,6,6-2022
2022-07-03,Nicaragua,NIC,1914,2022,7,7-2022
2022-07-10,Nicaragua,NIC,1878,2022,7,7-2022
2022-07-17,Nicaragua,NIC,1985,2022,7,7-2022
2022-07-24,Nicaragua,NIC,2811,2022,7,7-2022
2022-07-31,Nicaragua,NIC,3003,2022,7,7-2022
2022-08-07,Nicaragua,NIC,3041,2022,8,8-2022
2022-08-14,Nicaragua,NIC,3729,2022,8,8-2022
2022-08-21,Nicaragua,NIC,3610,2022,8,8-2022
2022-08-28,Nicaragua,NIC,2376,2022,8,8-2022
2022-09-04,Nicaragua,NIC,4216,2022,9,9-2022
2022-09-11,Nicaragua,NIC,2512,2022,9,9-2022
2022-09-18,Nicaragua,NIC,3046,2022,9,9-2022
2022-09-25,Nicaragua,NIC,3258,2022,9,9-2022
2022-10-02,Nicaragua,NIC,3385,2022,10,10-2022
2022-10-09,Nicaragua,NIC,3311,2022,10,10-2022
2022-10-16,Nicaragua,NIC,3668,2022,10,10-2022
2022-10-23,Nicaragua,NIC,3493,2022,10,10-2022
2022-10-30,Nicaragua,NIC,3066,2022,10,10-2022
2022-11-06,Nicaragua,NIC,3055,2022,11,11-2022
2022-11-13,Nicaragua,NIC,3209,2022,11,11-2022
2022-11-20,Nicaragua,NIC,3097,2022,11,11-2022
2022-11-27,Nicaragua,NIC,2698,2022,11,11-2022
2022-12-04,Nicaragua,NIC,2452,2022,12,12-2022
2022-12-11,Nicaragua,NIC,2425,2022,12,12-2022
2022-12-18,Nicaragua,NIC,1843,2022,12,12-2022
2022-12-25,Nicaragua,NIC,1365,2022,12,12-2022
2010-01-01,Niue,NIU,0,2010,1,1-2010
2016-01-01,Niue,NIU,0,2016,1,1-2016
2017-01-01,Niue,NIU,2,2017,1,1-2017
2017-04-03,Niue,NIU,0,2017,4,4-2017
2017-04-17,Niue,NIU,0,2017,4,4-2017
2017-05-01,Niue,NIU,0,2017,5,5-2017
2017-05-08,Niue,NIU,1,2017,5,5-2017
2017-05-15,Niue,NIU,6,2017,5,5-2017
2017-05-22,Niue,NIU,0,2017,5,5-2017
2017-05-29,Niue,NIU,0,2017,5,5-2017
2017-06-05,Niue,NIU,1,2017,6,6-2017
2017-06-19,Niue,NIU,0,2017,6,6-2017
2017-07-03,Niue,NIU,0,2017,7,7-2017
2017-07-10,Niue,NIU,0,2017,7,7-2017
2017-07-24,Niue,NIU,0,2017,7,7-2017
2017-07-31,Niue,NIU,0,2017,7,7-2017
2017-08-21,Niue,NIU,1,2017,8,8-2017
2017-09-11,Niue,NIU,0,2017,9,9-2017
2017-09-18,Niue,NIU,0,2017,9,9-2017
2017-09-25,Niue,NIU,0,2017,9,9-2017
2017-11-06,Niue,NIU,0,2017,11,11-2017
2018-03-05,Niue,NIU,0,2018,3,3-2018
2018-03-19,Niue,NIU,0,2018,3,3-2018
2018-04-02,Niue,NIU,0,2018,4,4-2018
2018-04-09,Niue,NIU,0,2018,4,4-2018
