iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
SEN,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,3,0,26
SEN,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,3,0,14
SEN,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,3,0,399
SGP,2017-07-01,1,2017-08-01,237,177,290,139,345,nowcast,expanding,90,0,192
SGP,2017-07-01,2,2017-09-01,171,165,195,132,267,nowcast,expanding,90,0,190
SGP,2017-07-01,3,2017-10-01,147,108,201,87,256,nowcast,expanding,90,0,308
SGP,2017-07-01,4,2017-11-01,149,102,213,61,354,nowcast,expanding,90,0,155
SGP,2017-07-01,5,2017-12-01,141,88,223,53,434,nowcast,expanding,90,0,191
SGP,2017-07-01,6,2018-01-01,173,125,1003,71,1048,nowcast,expanding,90,0,300
SLB,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,28,24,0
SLB,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,28,24,0
SLB,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,28,24,0
SLB,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,28,24,0
SLB,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,28,24,0
SLB,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,28,24,41
SLV,2017-07-01,1,2017-08-01,865,743,1232,273,1345,nowcast,expanding,90,0,357
SLV,2017-07-01,2,2017-09-01,660,657,726,272,1055,nowcast,expanding,90,0,382
SLV,2017-07-01,3,2017-10-01,585,368,611,289,1049,nowcast,expanding,90,0,562
SLV,2017-07-01,4,2017-11-01,452,160,465,149,915,nowcast,expanding,90,0,310
SLV,2017-07-01,5,2017-12-01,238,81,256,54,266,nowcast,expanding,90,0,221
SLV,2017-07-01,6,2018-01-01,132,119,218,83,223,nowcast,expanding,90,0,311
SUR,2017-07-01,1,2017-08-01,23,0,25,0,30,nowcast,expanding,40,48,0
SUR,2017-07-01,2,2017-09-01,20,0,22,0,26,nowcast,expanding,40,48,0
SUR,2017-07-01,3,2017-10-01,36,0,39,0,46,nowcast,expanding,40,48,0
SUR,2017-07-01,4,2017-11-01,19,0,20,0,24,nowcast,expanding,40,48,0
SUR,2017-07-01,5,2017-12-01,27,0,29,0,35,nowcast,expanding,40,48,0
SUR,2017-07-01,6,2018-01-01,64,1,69,1,83,nowcast,expanding,40,48,42
SXM,2017-07-01,1,2017-08-01,14,1,15,1,16,nowcast,expanding,36,52,NA
SXM,2017-07-01,2,2017-09-01,11,1,12,0,13,nowcast,expanding,36,52,NA
SXM,2017-07-01,3,2017-10-01,16,1,17,1,19,nowcast,expanding,36,52,NA
SXM,2017-07-01,4,2017-11-01,25,1,27,1,30,nowcast,expanding,36,52,NA
SXM,2017-07-01,5,2017-12-01,13,1,14,1,16,nowcast,expanding,36,52,NA
SXM,2017-07-01,6,2018-01-01,18,1,19,1,21,nowcast,expanding,36,52,NA
SYC,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,13,0,224
SYC,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,13,0,289
SYC,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,13,0,388
SYC,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,13,0,470
SYC,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,13,0,288
SYC,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,13,0,688
TCA,2017-07-01,1,2017-08-01,15,5,17,2,21,nowcast,expanding,51,0,23
TCA,2017-07-01,2,2017-09-01,17,6,19,2,23,nowcast,expanding,51,0,22
TCA,2017-07-01,3,2017-10-01,36,13,41,5,49,nowcast,expanding,51,0,66
TCA,2017-07-01,4,2017-11-01,7,2,8,1,9,nowcast,expanding,51,0,10
TCA,2017-07-01,5,2017-12-01,6,2,7,1,9,nowcast,expanding,51,0,10
TCA,2017-07-01,6,2018-01-01,26,9,29,4,35,nowcast,expanding,51,0,0
THA,2017-07-01,1,2017-08-01,5718,5173,7283,4132,8018,nowcast,expanding,90,0,4812
THA,2017-07-01,2,2017-09-01,5377,5075,5489,2657,7823,nowcast,expanding,90,0,3179
THA,2017-07-01,3,2017-10-01,4725,3806,7156,1660,7229,nowcast,expanding,90,0,2484
THA,2017-07-01,4,2017-11-01,5041,2745,9486,1218,9722,nowcast,expanding,90,0,2512
THA,2017-07-01,5,2017-12-01,3026,1816,4366,632,6493,nowcast,expanding,90,0,1742
THA,2017-07-01,6,2018-01-01,1749,1425,2400,467,5258,nowcast,expanding,90,0,2244
TLS,2017-07-01,1,2017-08-01,5,2,9,0,20,nowcast,expanding,83,0,0
TLS,2017-07-01,2,2017-09-01,9,5,14,0,18,nowcast,expanding,83,0,0
TLS,2017-07-01,3,2017-10-01,17,8,26,0,33,nowcast,expanding,83,0,0
TLS,2017-07-01,4,2017-11-01,16,8,25,0,32,nowcast,expanding,83,0,0
TLS,2017-07-01,5,2017-12-01,46,23,70,1,89,nowcast,expanding,83,0,0
TLS,2017-07-01,6,2018-01-01,75,38,115,1,146,nowcast,expanding,83,0,59
TON,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,15,24,4
TON,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,15,24,8
TON,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,15,24,9
TON,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,15,24,6
TON,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,15,24,10
TON,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,15,24,83
TTO,2017-07-01,1,2017-08-01,66,24,70,4,72,nowcast,expanding,52,36,66
TTO,2017-07-01,2,2017-09-01,26,9,28,2,29,nowcast,expanding,52,36,27
TTO,2017-07-01,3,2017-10-01,46,17,49,3,50,nowcast,expanding,52,36,56
TTO,2017-07-01,4,2017-11-01,57,20,60,4,62,nowcast,expanding,52,36,62
TTO,2017-07-01,5,2017-12-01,16,6,17,1,18,nowcast,expanding,52,36,25
TTO,2017-07-01,6,2018-01-01,57,20,60,4,62,nowcast,expanding,52,36,11
TUV,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TUV,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
TWN,2017-07-01,1,2017-08-01,394,127,1416,68,5096,nowcast,expanding,72,17,NA
TWN,2017-07-01,2,2017-09-01,1003,322,3607,172,12981,nowcast,expanding,72,17,NA
TWN,2017-07-01,3,2017-10-01,1244,400,4474,214,16102,nowcast,expanding,72,17,NA
TWN,2017-07-01,4,2017-11-01,1259,405,4528,216,16293,nowcast,expanding,72,17,NA
TWN,2017-07-01,5,2017-12-01,501,161,1801,86,6482,nowcast,expanding,72,17,NA
TWN,2017-07-01,6,2018-01-01,46,15,166,8,599,nowcast,expanding,72,17,NA
URY,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
URY,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
URY,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
URY,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
URY,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
URY,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
USA,2017-07-01,1,2017-08-01,38,15,61,3,114,nowcast,expanding,77,12,64
USA,2017-07-01,2,2017-09-01,33,13,54,3,100,nowcast,expanding,77,12,54
USA,2017-07-01,3,2017-10-01,41,16,67,4,125,nowcast,expanding,77,12,71
USA,2017-07-01,4,2017-11-01,47,18,75,4,140,nowcast,expanding,77,12,44
USA,2017-07-01,5,2017-12-01,39,16,63,3,119,nowcast,expanding,77,12,32
USA,2017-07-01,6,2018-01-01,21,8,34,2,63,nowcast,expanding,77,12,4
VCT,2017-07-01,1,2017-08-01,7,6,7,1,9,nowcast,expanding,72,16,NA
VCT,2017-07-01,2,2017-09-01,8,7,9,1,12,nowcast,expanding,72,16,NA
VCT,2017-07-01,3,2017-10-01,10,8,10,1,14,nowcast,expanding,72,16,NA
VCT,2017-07-01,4,2017-11-01,8,7,8,1,11,nowcast,expanding,72,16,NA
VCT,2017-07-01,5,2017-12-01,17,14,18,1,24,nowcast,expanding,72,16,NA
VCT,2017-07-01,6,2018-01-01,14,12,15,1,20,nowcast,expanding,72,16,NA
VEN,2017-07-01,1,2017-08-01,659,612,673,396,695,nowcast,expanding,88,0,813
VEN,2017-07-01,2,2017-09-01,742,665,764,333,773,nowcast,expanding,88,0,893
VEN,2017-07-01,3,2017-10-01,931,824,961,425,1007,nowcast,expanding,88,0,891
VEN,2017-07-01,4,2017-11-01,930,800,981,333,1003,nowcast,expanding,88,0,583
VEN,2017-07-01,5,2017-12-01,796,787,869,270,924,nowcast,expanding,88,0,418
VEN,2017-07-01,6,2018-01-01,1454,595,1560,288,1804,nowcast,expanding,88,0,849
VGB,2017-07-01,1,2017-08-01,10,9,10,5,10,nowcast,expanding,88,0,9
VGB,2017-07-01,2,2017-09-01,8,7,8,7,8,nowcast,expanding,88,0,7
VGB,2017-07-01,3,2017-10-01,13,12,13,11,13,nowcast,expanding,88,0,12
VGB,2017-07-01,4,2017-11-01,6,6,7,6,7,nowcast,expanding,88,0,7
VGB,2017-07-01,5,2017-12-01,6,5,6,5,6,nowcast,expanding,88,0,6
VGB,2017-07-01,6,2018-01-01,3,3,5,2,98,nowcast,expanding,88,0,5
VNM,2017-07-01,1,2017-08-01,21693,21684,27515,17992,39502,nowcast,expanding,89,0,34197
VNM,2017-07-01,2,2017-09-01,25122,21076,33262,16524,60595,nowcast,expanding,89,0,22438
VNM,2017-07-01,3,2017-10-01,29514,23722,54946,17602,97359,nowcast,expanding,89,0,18034
VNM,2017-07-01,4,2017-11-01,27143,24298,62965,20973,108913,nowcast,expanding,89,0,10166
VNM,2017-07-01,5,2017-12-01,22774,18018,59827,17201,91291,nowcast,expanding,89,0,6870
VNM,2017-07-01,6,2018-01-01,23621,19900,70700,14840,83452,nowcast,expanding,89,0,6546
VUT,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,12,69,NA
VUT,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,12,69,NA
VUT,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,12,69,NA
VUT,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,12,69,0
VUT,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,12,69,1
VUT,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,12,69,3
WLF,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,2,0,22
WLF,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,2,0,21
WLF,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,2,0,28
WLF,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,2,0,27
WLF,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,2,0,23
WLF,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,2,0,30
WSM,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
WSM,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,218
WSM,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,412
WSM,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,510
WSM,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,40
YEM,2017-07-01,1,2017-08-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
YEM,2017-07-01,2,2017-09-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
YEM,2017-07-01,3,2017-10-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
YEM,2017-07-01,4,2017-11-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
YEM,2017-07-01,5,2017-12-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
YEM,2017-07-01,6,2018-01-01,NA,NA,NA,NA,NA,nowcast,expanding,12,16,NA
ABW,2018-01-01,1,2018-02-01,203,174,423,150,477,nowcast,expanding,67,24,0
ABW,2018-01-01,2,2018-03-01,276,237,576,204,650,nowcast,expanding,67,24,1
ABW,2018-01-01,3,2018-04-01,236,202,492,174,555,nowcast,expanding,67,24,1
ABW,2018-01-01,4,2018-05-01,170,146,354,125,400,nowcast,expanding,67,24,0
ABW,2018-01-01,5,2018-06-01,101,87,211,75,238,nowcast,expanding,67,24,0
ABW,2018-01-01,6,2018-07-01,32,22,41,15,142,nowcast,expanding,67,24,0
AFG,2018-01-01,1,2018-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
AFG,2018-01-01,2,2018-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
AFG,2018-01-01,3,2018-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
AFG,2018-01-01,4,2018-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
AFG,2018-01-01,5,2018-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
AFG,2018-01-01,6,2018-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
ARG,2018-01-01,1,2018-02-01,8,8,42,2,54,nowcast,expanding,90,0,15
ARG,2018-01-01,2,2018-03-01,19,7,60,2,82,nowcast,expanding,90,0,127
ARG,2018-01-01,3,2018-04-01,18,7,39,2,79,nowcast,expanding,90,0,759
ARG,2018-01-01,4,2018-05-01,14,8,23,2,56,nowcast,expanding,90,0,713
ARG,2018-01-01,5,2018-06-01,4,2,4,1,13,nowcast,expanding,90,0,147
ARG,2018-01-01,6,2018-07-01,3,3,4,1,7,nowcast,expanding,90,0,19
ATG,2018-01-01,1,2018-02-01,NA,NA,NA,NA,NA,nowcast,expanding,24,10,NA
ATG,2018-01-01,2,2018-03-01,NA,NA,NA,NA,NA,nowcast,expanding,24,10,NA
ATG,2018-01-01,3,2018-04-01,NA,NA,NA,NA,NA,nowcast,expanding,24,10,0
ATG,2018-01-01,4,2018-05-01,NA,NA,NA,NA,NA,nowcast,expanding,24,10,0
ATG,2018-01-01,5,2018-06-01,NA,NA,NA,NA,NA,nowcast,expanding,24,10,0
ATG,2018-01-01,6,2018-07-01,NA,NA,NA,NA,NA,nowcast,expanding,24,10,0
AUS,2018-01-01,1,2018-02-01,164,144,173,105,218,nowcast,expanding,89,0,45
AUS,2018-01-01,2,2018-03-01,175,122,203,80,247,nowcast,expanding,89,0,57
AUS,2018-01-01,3,2018-04-01,169,131,248,76,257,nowcast,expanding,89,0,50
AUS,2018-01-01,4,2018-05-01,145,119,161,68,276,nowcast,expanding,89,0,77
AUS,2018-01-01,5,2018-06-01,131,81,157,57,243,nowcast,expanding,89,0,73
AUS,2018-01-01,6,2018-07-01,93,86,158,69,405,nowcast,expanding,89,0,86
BES,2018-01-01,1,2018-02-01,78,38,120,4,304,nowcast,expanding,36,0,NA
BES,2018-01-01,2,2018-03-01,69,29,120,0,320,nowcast,expanding,36,0,NA
BES,2018-01-01,3,2018-04-01,13,5,25,0,70,nowcast,expanding,36,0,NA
BES,2018-01-01,4,2018-05-01,12,10,46,8,51,nowcast,expanding,36,0,NA
BES,2018-01-01,5,2018-06-01,12,10,45,7,50,nowcast,expanding,36,0,NA
BES,2018-01-01,6,2018-07-01,17,15,67,11,74,nowcast,expanding,36,0,NA
BFA,2018-01-01,1,2018-02-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,88
BFA,2018-01-01,2,2018-03-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,29
BFA,2018-01-01,3,2018-04-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,58
BFA,2018-01-01,4,2018-05-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,29
BFA,2018-01-01,5,2018-06-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,29
BFA,2018-01-01,6,2018-07-01,NA,NA,NA,NA,NA,nowcast,expanding,33,0,58
BGD,2018-01-01,1,2018-02-01,4,2,7,0,15,nowcast,expanding,95,0,7
BGD,2018-01-01,2,2018-03-01,3,1,8,1,13,nowcast,expanding,95,0,19
BGD,2018-01-01,3,2018-04-01,3,1,7,1,11,nowcast,expanding,95,0,29
BGD,2018-01-01,4,2018-05-01,13,6,34,4,55,nowcast,expanding,95,0,52
BGD,2018-01-01,5,2018-06-01,54,28,146,17,235,nowcast,expanding,95,0,295
BGD,2018-01-01,6,2018-07-01,339,173,916,107,1475,nowcast,expanding,95,0,946
BHS,2018-01-01,1,2018-02-01,117,51,188,0,475,nowcast,expanding,48,46,NA
BHS,2018-01-01,2,2018-03-01,72,32,131,0,317,nowcast,expanding,48,46,NA
BHS,2018-01-01,3,2018-04-01,78,18,86,0,100,nowcast,expanding,48,46,NA
BHS,2018-01-01,4,2018-05-01,62,14,68,0,79,nowcast,expanding,48,46,NA
BHS,2018-01-01,5,2018-06-01,78,18,86,0,100,nowcast,expanding,48,46,NA
BHS,2018-01-01,6,2018-07-01,97,22,107,0,125,nowcast,expanding,48,46,NA
BLM,2018-01-01,1,2018-02-01,13,3,63,2,82,nowcast,expanding,60,10,NA
BLM,2018-01-01,2,2018-03-01,9,2,43,2,57,nowcast,expanding,60,10,NA
BLM,2018-01-01,3,2018-04-01,14,11,18,1,34,nowcast,expanding,60,10,NA
BLM,2018-01-01,4,2018-05-01,19,14,24,1,46,nowcast,expanding,60,10,NA
BLM,2018-01-01,5,2018-06-01,18,14,23,1,45,nowcast,expanding,60,10,NA
BLM,2018-01-01,6,2018-07-01,13,10,16,1,31,nowcast,expanding,60,10,NA
BLZ,2018-01-01,1,2018-02-01,155,150,187,109,268,nowcast,expanding,95,0,149
BLZ,2018-01-01,2,2018-03-01,187,161,224,79,278,nowcast,expanding,95,0,107
BLZ,2018-01-01,3,2018-04-01,146,143,157,130,165,nowcast,expanding,95,0,128
BLZ,2018-01-01,4,2018-05-01,156,120,161,116,191,nowcast,expanding,95,0,91
BLZ,2018-01-01,5,2018-06-01,217,199,250,130,255,nowcast,expanding,95,0,139
BLZ,2018-01-01,6,2018-07-01,274,248,294,176,319,nowcast,expanding,95,0,248
BOL,2018-01-01,1,2018-02-01,2186,1106,2575,475,4315,nowcast,expanding,90,0,1672
BOL,2018-01-01,2,2018-03-01,1590,1510,7312,637,8126,nowcast,expanding,90,0,2192
BOL,2018-01-01,3,2018-04-01,1615,1048,5869,534,13894,nowcast,expanding,90,0,2690
BOL,2018-01-01,4,2018-05-01,484,256,3535,238,11931,nowcast,expanding,90,0,1550
BOL,2018-01-01,5,2018-06-01,159,80,1222,65,3072,nowcast,expanding,90,0,266
BOL,2018-01-01,6,2018-07-01,151,50,390,47,599,nowcast,expanding,90,0,302
BRA,2018-01-01,1,2018-02-01,88373,67197,126417,47119,135233,nowcast,expanding,88,0,46542
BRA,2018-01-01,2,2018-03-01,129261,63300,224728,49138,280697,nowcast,expanding,88,0,57248
BRA,2018-01-01,3,2018-04-01,155904,53870,173004,47296,216425,nowcast,expanding,88,0,86465
BRA,2018-01-01,4,2018-05-01,47810,34201,118134,22687,146152,nowcast,expanding,88,0,49776
BRA,2018-01-01,5,2018-06-01,22015,17339,43971,8359,58673,nowcast,expanding,88,0,31534
BRA,2018-01-01,6,2018-07-01,15972,8780,22055,5632,25181,nowcast,expanding,88,0,27231
BRB,2018-01-01,1,2018-02-01,21,13,126,9,156,nowcast,expanding,94,0,10
BRB,2018-01-01,2,2018-03-01,29,13,71,7,97,nowcast,expanding,94,0,8
BRB,2018-01-01,3,2018-04-01,62,42,82,16,334,nowcast,expanding,94,0,7
BRB,2018-01-01,4,2018-05-01,61,59,77,58,88,nowcast,expanding,94,0,3
BRB,2018-01-01,5,2018-06-01,65,64,68,56,111,nowcast,expanding,94,0,7
BRB,2018-01-01,6,2018-07-01,75,73,84,71,98,nowcast,expanding,94,0,6
BRN,2018-01-01,1,2018-02-01,3,2,6,0,21,nowcast,expanding,93,0,13
BRN,2018-01-01,2,2018-03-01,2,1,7,1,9,nowcast,expanding,93,0,14
BRN,2018-01-01,3,2018-04-01,4,4,6,1,15,nowcast,expanding,93,0,12
BRN,2018-01-01,4,2018-05-01,34,20,111,1,418,nowcast,expanding,93,0,15
BRN,2018-01-01,5,2018-06-01,26,26,29,20,41,nowcast,expanding,93,0,11
BRN,2018-01-01,6,2018-07-01,40,33,40,26,135,nowcast,expanding,93,0,17
BTN,2018-01-01,1,2018-02-01,1,1,2,0,5,nowcast,expanding,59,36,1
BTN,2018-01-01,2,2018-03-01,39,35,41,4,43,nowcast,expanding,59,36,1
BTN,2018-01-01,3,2018-04-01,42,38,45,4,46,nowcast,expanding,59,36,1
BTN,2018-01-01,4,2018-05-01,32,29,34,3,35,nowcast,expanding,59,36,1
BTN,2018-01-01,5,2018-06-01,49,44,52,5,53,nowcast,expanding,59,36,2
BTN,2018-01-01,6,2018-07-01,69,63,73,7,75,nowcast,expanding,59,36,2
CHL,2018-01-01,1,2018-02-01,2,1,3,0,8,nowcast,expanding,36,34,NA
CHL,2018-01-01,2,2018-03-01,6,3,11,0,26,nowcast,expanding,36,34,NA
CHL,2018-01-01,3,2018-04-01,13,12,13,8,21,nowcast,expanding,36,34,NA
CHL,2018-01-01,4,2018-05-01,6,5,6,3,9,nowcast,expanding,36,34,NA
CHL,2018-01-01,5,2018-06-01,2,2,2,1,3,nowcast,expanding,36,34,NA
CHL,2018-01-01,6,2018-07-01,1,1,1,1,2,nowcast,expanding,36,34,NA
CHN,2018-01-01,1,2018-02-01,0,0,0,0,0,nowcast,expanding,95,0,0
CHN,2018-01-01,2,2018-03-01,2,1,3,0,12,nowcast,expanding,95,0,0
CHN,2018-01-01,3,2018-04-01,2,2,3,1,5,nowcast,expanding,95,0,0
CHN,2018-01-01,4,2018-05-01,7,6,9,3,20,nowcast,expanding,95,0,0
CHN,2018-01-01,5,2018-06-01,20,16,26,7,69,nowcast,expanding,95,0,117
CHN,2018-01-01,6,2018-07-01,155,108,199,30,570,nowcast,expanding,95,0,218
CIV,2018-01-01,1,2018-02-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
CIV,2018-01-01,2,2018-03-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
CIV,2018-01-01,3,2018-04-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
CIV,2018-01-01,4,2018-05-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
CIV,2018-01-01,5,2018-06-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
CIV,2018-01-01,6,2018-07-01,NA,NA,NA,NA,NA,nowcast,expanding,0,0,NA
COK,2018-01-01,1,2018-02-01,NA,NA,NA,NA,NA,nowcast,expanding,24,25,NA
COK,2018-01-01,2,2018-03-01,NA,NA,NA,NA,NA,nowcast,expanding,24,25,NA
COK,2018-01-01,3,2018-04-01,NA,NA,NA,NA,NA,nowcast,expanding,24,25,NA
COK,2018-01-01,4,2018-05-01,NA,NA,NA,NA,NA,nowcast,expanding,24,25,NA
COK,2018-01-01,5,2018-06-01,NA,NA,NA,NA,NA,nowcast,expanding,24,25,NA
COK,2018-01-01,6,2018-07-01,NA,NA,NA,NA,NA,nowcast,expanding,24,25,NA
COL,2018-01-01,1,2018-02-01,8113,6173,10228,3280,15741,nowcast,expanding,96,0,1706
COL,2018-01-01,2,2018-03-01,7670,6293,8600,5973,10284,nowcast,expanding,96,0,1586
COL,2018-01-01,3,2018-04-01,7418,6408,8869,6208,10606,nowcast,expanding,96,0,2427
COL,2018-01-01,4,2018-05-01,7431,7003,8032,6451,9650,nowcast,expanding,96,0,3086
COL,2018-01-01,5,2018-06-01,7348,5639,8453,5004,11965,nowcast,expanding,96,0,3588
COL,2018-01-01,6,2018-07-01,8017,5892,9672,5000,10044,nowcast,expanding,96,0,4538
CRI,2018-01-01,1,2018-02-01,132,103,487,60,913,nowcast,expanding,95,0,260
CRI,2018-01-01,2,2018-03-01,1249,1038,1497,379,6974,nowcast,expanding,95,0,188
CRI,2018-01-01,3,2018-04-01,859,853,925,847,935,nowcast,expanding,95,0,343
CRI,2018-01-01,4,2018-05-01,1833,1666,1937,1552,2080,nowcast,expanding,95,0,300
CRI,2018-01-01,5,2018-06-01,3179,3053,3917,2964,4164,nowcast,expanding,95,0,445
CRI,2018-01-01,6,2018-07-01,4253,4054,5915,3887,6193,nowcast,expanding,95,0,648
CUB,2018-01-01,1,2018-02-01,39,17,62,0,156,nowcast,expanding,46,0,98
CUB,2018-01-01,2,2018-03-01,33,15,60,0,146,nowcast,expanding,46,0,105
CUB,2018-01-01,3,2018-04-01,77,75,83,65,87,nowcast,expanding,46,0,88
CUB,2018-01-01,4,2018-05-01,101,97,108,85,114,nowcast,expanding,46,0,106
CUB,2018-01-01,5,2018-06-01,135,131,145,114,152,nowcast,expanding,46,0,136
CUB,2018-01-01,6,2018-07-01,161,155,172,135,181,nowcast,expanding,46,0,157
CUW,2018-01-01,1,2018-02-01,122,71,179,66,206,nowcast,expanding,48,0,NA
CUW,2018-01-01,2,2018-03-01,156,91,228,84,263,nowcast,expanding,48,0,NA
CUW,2018-01-01,3,2018-04-01,23,13,34,12,39,nowcast,expanding,48,0,NA
CUW,2018-01-01,4,2018-05-01,29,25,32,14,61,nowcast,expanding,48,0,NA
CUW,2018-01-01,5,2018-06-01,34,29,38,16,72,nowcast,expanding,48,0,NA
CUW,2018-01-01,6,2018-07-01,40,34,44,19,84,nowcast,expanding,48,0,NA
CYM,2018-01-01,1,2018-02-01,2,2,16,2,21,nowcast,expanding,60,10,NA
CYM,2018-01-01,2,2018-03-01,1,1,5,1,7,nowcast,expanding,60,10,NA
CYM,2018-01-01,3,2018-04-01,2,1,4,0,8,nowcast,expanding,60,10,0
CYM,2018-01-01,4,2018-05-01,2,1,4,0,8,nowcast,expanding,60,10,0
CYM,2018-01-01,5,2018-06-01,2,2,5,0,9,nowcast,expanding,60,10,1
CYM,2018-01-01,6,2018-07-01,6,4,11,1,22,nowcast,expanding,60,10,2
DMA,2018-01-01,1,2018-02-01,4,2,21,1,59,nowcast,expanding,72,22,NA
DMA,2018-01-01,2,2018-03-01,4,1,18,1,52,nowcast,expanding,72,22,NA
