country,iso3,Year,Month,date,cases,source
Saint Vincent and the Grenadines,VCT,2025,10,2025-10-01,NA,PAHO
Saint Vincent and the Grenadines,VCT,2025,11,2025-11-01,NA,NA
Saint Vincent and the Grenadines,VCT,2025,12,2025-12-01,NA,NA
Samoa,WSM,2024,1,2024-01-01,12,WHO
Samoa,WSM,2024,2,2024-02-01,31,WHO
Samoa,WSM,2024,3,2024-03-01,73,WHO
Samoa,WSM,2024,4,2024-04-01,164,WHO
Samoa,WSM,2024,5,2024-05-01,120,WHO
Samoa,WSM,2024,6,2024-06-01,32,WHO
Samoa,WSM,2024,7,2024-07-01,35,WHO
Samoa,WSM,2024,8,2024-08-01,6,WHO
Samoa,WSM,2024,9,2024-09-01,NA,NA
Samoa,WSM,2024,10,2024-10-01,NA,NA
Samoa,WSM,2024,11,2024-11-01,NA,NA
Samoa,WSM,2024,12,2024-12-01,NA,NA
Samoa,WSM,2025,1,2025-01-01,4,WHO
Samoa,WSM,2025,2,2025-02-01,1,WHO
Samoa,WSM,2025,3,2025-03-01,0,WHO
Samoa,WSM,2025,4,2025-04-01,40,WHO
Samoa,WSM,2025,5,2025-05-01,227,WHO
Samoa,WSM,2025,6,2025-06-01,569,WHO
Samoa,WSM,2025,7,2025-07-01,5099,WHO
Samoa,WSM,2025,8,2025-08-01,5925,WHO
Samoa,WSM,2025,9,2025-09-01,NA,NA
Samoa,WSM,2025,10,2025-10-01,NA,NA
Samoa,WSM,2025,11,2025-11-01,NA,NA
Samoa,WSM,2025,12,2025-12-01,NA,NA
San Marino,SMR,2024,1,2024-01-01,0,WHO
San Marino,SMR,2024,2,2024-02-01,0,WHO
San Marino,SMR,2024,3,2024-03-01,0,WHO
San Marino,SMR,2024,4,2024-04-01,0,WHO
San Marino,SMR,2024,5,2024-05-01,0,WHO
San Marino,SMR,2024,6,2024-06-01,0,WHO
San Marino,SMR,2024,7,2024-07-01,0,WHO
San Marino,SMR,2024,8,2024-08-01,0,WHO
San Marino,SMR,2024,9,2024-09-01,0,WHO
San Marino,SMR,2024,10,2024-10-01,0,WHO
San Marino,SMR,2024,11,2024-11-01,0,WHO
San Marino,SMR,2024,12,2024-12-01,0,WHO
San Marino,SMR,2025,1,2025-01-01,0,WHO
San Marino,SMR,2025,2,2025-02-01,0,WHO
San Marino,SMR,2025,3,2025-03-01,0,WHO
San Marino,SMR,2025,4,2025-04-01,0,WHO
San Marino,SMR,2025,5,2025-05-01,0,WHO
San Marino,SMR,2025,6,2025-06-01,0,WHO
San Marino,SMR,2025,7,2025-07-01,0,WHO
San Marino,SMR,2025,8,2025-08-01,0,WHO
San Marino,SMR,2025,9,2025-09-01,NA,NA
San Marino,SMR,2025,10,2025-10-01,NA,NA
San Marino,SMR,2025,11,2025-11-01,NA,NA
San Marino,SMR,2025,12,2025-12-01,NA,NA
Sao Tome and Principe,STP,2024,1,2024-01-01,4,WHO
Sao Tome and Principe,STP,2024,2,2024-02-01,0,WHO
Sao Tome and Principe,STP,2024,3,2024-03-01,3,WHO
Sao Tome and Principe,STP,2024,4,2024-04-01,12,WHO
Sao Tome and Principe,STP,2024,5,2024-05-01,10,WHO
Sao Tome and Principe,STP,2024,6,2024-06-01,3,WHO
Sao Tome and Principe,STP,2024,7,2024-07-01,0,WHO
Sao Tome and Principe,STP,2024,8,2024-08-01,0,WHO
Sao Tome and Principe,STP,2024,9,2024-09-01,0,WHO
Sao Tome and Principe,STP,2024,10,2024-10-01,0,WHO
Sao Tome and Principe,STP,2024,11,2024-11-01,0,WHO
Sao Tome and Principe,STP,2024,12,2024-12-01,0,WHO
Sao Tome and Principe,STP,2025,1,2025-01-01,0,WHO
Sao Tome and Principe,STP,2025,2,2025-02-01,0,WHO
Sao Tome and Principe,STP,2025,3,2025-03-01,0,WHO
Sao Tome and Principe,STP,2025,4,2025-04-01,0,WHO
Sao Tome and Principe,STP,2025,5,2025-05-01,0,WHO
Sao Tome and Principe,STP,2025,6,2025-06-01,0,WHO
Sao Tome and Principe,STP,2025,7,2025-07-01,0,WHO
Sao Tome and Principe,STP,2025,8,2025-08-01,0,WHO
Sao Tome and Principe,STP,2025,9,2025-09-01,NA,NA
Sao Tome and Principe,STP,2025,10,2025-10-01,NA,NA
Sao Tome and Principe,STP,2025,11,2025-11-01,NA,NA
Sao Tome and Principe,STP,2025,12,2025-12-01,NA,NA
Saudi Arabia,SAU,2024,1,2024-01-01,1504,WHO
Saudi Arabia,SAU,2024,2,2024-02-01,1664,WHO
Saudi Arabia,SAU,2024,3,2024-03-01,1426,WHO
Saudi Arabia,SAU,2024,4,2024-04-01,1075,WHO
Saudi Arabia,SAU,2024,5,2024-05-01,1024,WHO
Saudi Arabia,SAU,2024,6,2024-06-01,857,WHO
Saudi Arabia,SAU,2024,7,2024-07-01,320,WHO
Saudi Arabia,SAU,2024,8,2024-08-01,323,WHO
Saudi Arabia,SAU,2024,9,2024-09-01,NA,NA
Saudi Arabia,SAU,2024,10,2024-10-01,NA,NA
Saudi Arabia,SAU,2024,11,2024-11-01,NA,NA
Saudi Arabia,SAU,2024,12,2024-12-01,NA,NA
Senegal,SEN,2024,1,2024-01-01,57,WHO
Senegal,SEN,2024,2,2024-02-01,67,WHO
Senegal,SEN,2024,3,2024-03-01,29,WHO
Senegal,SEN,2024,4,2024-04-01,16,WHO
Senegal,SEN,2024,5,2024-05-01,12,WHO
Senegal,SEN,2024,6,2024-06-01,38,WHO
Senegal,SEN,2024,7,2024-07-01,115,WHO
Senegal,SEN,2024,8,2024-08-01,94,WHO
Senegal,SEN,2024,9,2024-09-01,103,WHO
Senegal,SEN,2024,10,2024-10-01,226,WHO
Senegal,SEN,2024,11,2024-11-01,354,WHO
Senegal,SEN,2024,12,2024-12-01,97,WHO
Senegal,SEN,2025,1,2025-01-01,92,WHO
Senegal,SEN,2025,2,2025-02-01,140,WHO
Senegal,SEN,2025,3,2025-03-01,89,WHO
Senegal,SEN,2025,4,2025-04-01,130,WHO
Senegal,SEN,2025,5,2025-05-01,201,WHO
Senegal,SEN,2025,6,2025-06-01,225,WHO
Senegal,SEN,2025,7,2025-07-01,304,WHO
Senegal,SEN,2025,8,2025-08-01,356,WHO
Senegal,SEN,2025,9,2025-09-01,NA,NA
Senegal,SEN,2025,10,2025-10-01,NA,NA
Senegal,SEN,2025,11,2025-11-01,NA,NA
Senegal,SEN,2025,12,2025-12-01,NA,NA
Serbia,SRB,2024,1,2024-01-01,0,WHO
Serbia,SRB,2024,2,2024-02-01,0,WHO
Serbia,SRB,2024,3,2024-03-01,0,WHO
Serbia,SRB,2024,4,2024-04-01,0,WHO
Serbia,SRB,2024,5,2024-05-01,0,WHO
Serbia,SRB,2024,6,2024-06-01,0,WHO
Serbia,SRB,2024,7,2024-07-01,0,WHO
Serbia,SRB,2024,8,2024-08-01,0,WHO
Serbia,SRB,2024,9,2024-09-01,0,WHO
Serbia,SRB,2024,10,2024-10-01,0,WHO
Serbia,SRB,2024,11,2024-11-01,0,WHO
Serbia,SRB,2024,12,2024-12-01,0,WHO
Serbia,SRB,2025,1,2025-01-01,0,WHO
Serbia,SRB,2025,2,2025-02-01,0,WHO
Serbia,SRB,2025,3,2025-03-01,0,WHO
Serbia,SRB,2025,4,2025-04-01,0,WHO
Serbia,SRB,2025,5,2025-05-01,0,WHO
Serbia,SRB,2025,6,2025-06-01,0,WHO
Serbia,SRB,2025,7,2025-07-01,0,WHO
Serbia,SRB,2025,8,2025-08-01,0,WHO
Serbia,SRB,2025,9,2025-09-01,NA,NA
Serbia,SRB,2025,10,2025-10-01,NA,NA
Serbia,SRB,2025,11,2025-11-01,NA,NA
Serbia,SRB,2025,12,2025-12-01,NA,NA
Seychelles,SYC,2024,1,2024-01-01,268,WHO
Seychelles,SYC,2024,2,2024-02-01,355,WHO
Seychelles,SYC,2024,3,2024-03-01,395,WHO
Seychelles,SYC,2024,4,2024-04-01,360,WHO
Seychelles,SYC,2024,5,2024-05-01,560,WHO
Seychelles,SYC,2024,6,2024-06-01,414,WHO
Seychelles,SYC,2024,7,2024-07-01,231,WHO
Seychelles,SYC,2024,8,2024-08-01,NA,NA
Seychelles,SYC,2024,9,2024-09-01,NA,NA
Seychelles,SYC,2024,10,2024-10-01,NA,NA
Seychelles,SYC,2024,11,2024-11-01,NA,NA
Seychelles,SYC,2024,12,2024-12-01,NA,NA
Seychelles,SYC,2025,1,2025-01-01,1,WHO
Seychelles,SYC,2025,2,2025-02-01,0,WHO
Seychelles,SYC,2025,3,2025-03-01,0,WHO
Seychelles,SYC,2025,4,2025-04-01,10,WHO
Seychelles,SYC,2025,5,2025-05-01,1,WHO
Seychelles,SYC,2025,6,2025-06-01,NA,NA
Seychelles,SYC,2025,7,2025-07-01,0,WHO
Seychelles,SYC,2025,8,2025-08-01,7,WHO
Seychelles,SYC,2025,9,2025-09-01,NA,NA
Seychelles,SYC,2025,10,2025-10-01,NA,NA
Seychelles,SYC,2025,11,2025-11-01,NA,NA
Seychelles,SYC,2025,12,2025-12-01,NA,NA
Sierra Leone,SLE,2024,1,2024-01-01,0,WHO
Sierra Leone,SLE,2024,2,2024-02-01,0,WHO
Sierra Leone,SLE,2024,3,2024-03-01,0,WHO
Sierra Leone,SLE,2024,4,2024-04-01,0,WHO
Sierra Leone,SLE,2024,5,2024-05-01,0,WHO
Sierra Leone,SLE,2024,6,2024-06-01,0,WHO
Sierra Leone,SLE,2024,7,2024-07-01,0,WHO
Sierra Leone,SLE,2024,8,2024-08-01,0,WHO
Sierra Leone,SLE,2024,9,2024-09-01,0,WHO
Sierra Leone,SLE,2024,10,2024-10-01,0,WHO
Sierra Leone,SLE,2024,11,2024-11-01,1,WHO
Sierra Leone,SLE,2024,12,2024-12-01,0,WHO
Sierra Leone,SLE,2025,1,2025-01-01,0,WHO
Sierra Leone,SLE,2025,2,2025-02-01,0,WHO
Sierra Leone,SLE,2025,3,2025-03-01,0,WHO
Sierra Leone,SLE,2025,4,2025-04-01,0,WHO
Sierra Leone,SLE,2025,5,2025-05-01,0,WHO
Sierra Leone,SLE,2025,6,2025-06-01,0,WHO
Sierra Leone,SLE,2025,7,2025-07-01,0,WHO
Sierra Leone,SLE,2025,8,2025-08-01,0,WHO
Sierra Leone,SLE,2025,9,2025-09-01,NA,NA
Sierra Leone,SLE,2025,10,2025-10-01,NA,NA
Sierra Leone,SLE,2025,11,2025-11-01,NA,NA
Sierra Leone,SLE,2025,12,2025-12-01,NA,NA
Singapore,SGP,2024,1,2024-01-01,1538,WHO
Singapore,SGP,2024,2,2024-02-01,2261,WHO
Singapore,SGP,2024,3,2024-03-01,1367,WHO
Singapore,SGP,2024,4,2024-04-01,1400,WHO
Singapore,SGP,2024,5,2024-05-01,1466,WHO
Singapore,SGP,2024,6,2024-06-01,1224,WHO
Singapore,SGP,2024,7,2024-07-01,1165,WHO
Singapore,SGP,2024,8,2024-08-01,1072,WHO
Singapore,SGP,2024,9,2024-09-01,726,WHO
Singapore,SGP,2024,10,2024-10-01,615,WHO
Singapore,SGP,2024,11,2024-11-01,426,WHO
Singapore,SGP,2024,12,2024-12-01,395,WHO
Singapore,SGP,2025,1,2025-01-01,486,WHO
Singapore,SGP,2025,2,2025-02-01,380,WHO
Singapore,SGP,2025,3,2025-03-01,356,WHO
Singapore,SGP,2025,4,2025-04-01,380,WHO
Singapore,SGP,2025,5,2025-05-01,532,WHO
Singapore,SGP,2025,6,2025-06-01,449,WHO
Singapore,SGP,2025,7,2025-07-01,465,WHO
Singapore,SGP,2025,8,2025-08-01,233,WHO
Singapore,SGP,2025,9,2025-09-01,NA,NA
Singapore,SGP,2025,10,2025-10-01,NA,NA
Singapore,SGP,2025,11,2025-11-01,NA,NA
Singapore,SGP,2025,12,2025-12-01,NA,NA
Sint Maarten,SXM,2024,1,2024-01-01,53,PAHO
Sint Maarten,SXM,2024,2,2024-02-01,33,PAHO
Sint Maarten,SXM,2024,3,2024-03-01,29,PAHO
Sint Maarten,SXM,2024,4,2024-04-01,NA,PAHO
Sint Maarten,SXM,2024,5,2024-05-01,NA,PAHO
Sint Maarten,SXM,2024,6,2024-06-01,NA,PAHO
Sint Maarten,SXM,2024,7,2024-07-01,NA,PAHO
Sint Maarten,SXM,2024,8,2024-08-01,NA,PAHO
Sint Maarten,SXM,2024,9,2024-09-01,4,PAHO
Sint Maarten,SXM,2024,10,2024-10-01,NA,PAHO
Sint Maarten,SXM,2024,11,2024-11-01,NA,PAHO
Sint Maarten,SXM,2024,12,2024-12-01,NA,PAHO
Sint Maarten,SXM,2025,1,2025-01-01,NA,PAHO
Sint Maarten,SXM,2025,2,2025-02-01,NA,PAHO
Sint Maarten,SXM,2025,3,2025-03-01,NA,PAHO
Sint Maarten,SXM,2025,4,2025-04-01,NA,PAHO
Sint Maarten,SXM,2025,5,2025-05-01,6,PAHO
Sint Maarten,SXM,2025,6,2025-06-01,NA,PAHO
Sint Maarten,SXM,2025,7,2025-07-01,2,PAHO
Sint Maarten,SXM,2025,8,2025-08-01,NA,NA
Sint Maarten,SXM,2025,9,2025-09-01,NA,NA
Sint Maarten,SXM,2025,10,2025-10-01,NA,NA
Sint Maarten,SXM,2025,11,2025-11-01,NA,NA
Sint Maarten,SXM,2025,12,2025-12-01,NA,NA
Sint Maarten (Dutch part),SXM,2024,1,2024-01-01,53,WHO
Sint Maarten (Dutch part),SXM,2024,2,2024-02-01,33,WHO
Sint Maarten (Dutch part),SXM,2024,3,2024-03-01,29,WHO
Sint Maarten (Dutch part),SXM,2024,4,2024-04-01,NA,WHO
Sint Maarten (Dutch part),SXM,2024,5,2024-05-01,NA,WHO
Sint Maarten (Dutch part),SXM,2024,6,2024-06-01,NA,WHO
Sint Maarten (Dutch part),SXM,2024,7,2024-07-01,25,WHO
Sint Maarten (Dutch part),SXM,2024,8,2024-08-01,0,WHO
Sint Maarten (Dutch part),SXM,2024,9,2024-09-01,4,WHO
Sint Maarten (Dutch part),SXM,2024,10,2024-10-01,0,WHO
Sint Maarten (Dutch part),SXM,2024,11,2024-11-01,NA,WHO
Sint Maarten (Dutch part),SXM,2024,12,2024-12-01,NA,WHO
Sint Maarten (Dutch part),SXM,2025,1,2025-01-01,0,WHO
Sint Maarten (Dutch part),SXM,2025,2,2025-02-01,0,WHO
Sint Maarten (Dutch part),SXM,2025,3,2025-03-01,0,WHO
Sint Maarten (Dutch part),SXM,2025,4,2025-04-01,0,WHO
Sint Maarten (Dutch part),SXM,2025,5,2025-05-01,6,WHO
Sint Maarten (Dutch part),SXM,2025,6,2025-06-01,NA,WHO
Sint Maarten (Dutch part),SXM,2025,7,2025-07-01,NA,WHO
Sint Maarten (Dutch part),SXM,2025,8,2025-08-01,NA,WHO
Sint Maarten (Dutch part),SXM,2025,9,2025-09-01,NA,NA
Sint Maarten (Dutch part),SXM,2025,10,2025-10-01,NA,NA
Sint Maarten (Dutch part),SXM,2025,11,2025-11-01,NA,NA
Sint Maarten (Dutch part),SXM,2025,12,2025-12-01,NA,NA
Slovakia,SVK,2024,1,2024-01-01,0,WHO
Slovakia,SVK,2024,2,2024-02-01,0,WHO
Slovakia,SVK,2024,3,2024-03-01,0,WHO
Slovakia,SVK,2024,4,2024-04-01,0,WHO
Slovakia,SVK,2024,5,2024-05-01,0,WHO
Slovakia,SVK,2024,6,2024-06-01,0,WHO
Slovakia,SVK,2024,7,2024-07-01,0,WHO
Slovakia,SVK,2024,8,2024-08-01,0,WHO
Slovakia,SVK,2024,9,2024-09-01,0,WHO
Slovakia,SVK,2024,10,2024-10-01,0,WHO
Slovakia,SVK,2024,11,2024-11-01,0,WHO
Slovakia,SVK,2024,12,2024-12-01,0,WHO
Slovakia,SVK,2025,1,2025-01-01,0,WHO
Slovakia,SVK,2025,2,2025-02-01,0,WHO
Slovakia,SVK,2025,3,2025-03-01,0,WHO
Slovakia,SVK,2025,4,2025-04-01,0,WHO
Slovakia,SVK,2025,5,2025-05-01,0,WHO
Slovakia,SVK,2025,6,2025-06-01,0,WHO
Slovakia,SVK,2025,7,2025-07-01,0,WHO
Slovakia,SVK,2025,8,2025-08-01,0,WHO
Slovakia,SVK,2025,9,2025-09-01,NA,NA
Slovakia,SVK,2025,10,2025-10-01,NA,NA
Slovakia,SVK,2025,11,2025-11-01,NA,NA
Slovakia,SVK,2025,12,2025-12-01,NA,NA
Slovenia,SVN,2024,1,2024-01-01,0,WHO
Slovenia,SVN,2024,2,2024-02-01,0,WHO
Slovenia,SVN,2024,3,2024-03-01,0,WHO
Slovenia,SVN,2024,4,2024-04-01,0,WHO
Slovenia,SVN,2024,5,2024-05-01,0,WHO
Slovenia,SVN,2024,6,2024-06-01,0,WHO
Slovenia,SVN,2024,7,2024-07-01,0,WHO
Slovenia,SVN,2024,8,2024-08-01,0,WHO
Slovenia,SVN,2024,9,2024-09-01,0,WHO
Slovenia,SVN,2024,10,2024-10-01,0,WHO
Slovenia,SVN,2024,11,2024-11-01,0,WHO
Slovenia,SVN,2024,12,2024-12-01,0,WHO
Slovenia,SVN,2025,1,2025-01-01,0,WHO
Slovenia,SVN,2025,2,2025-02-01,0,WHO
Slovenia,SVN,2025,3,2025-03-01,0,WHO
Slovenia,SVN,2025,4,2025-04-01,0,WHO
Slovenia,SVN,2025,5,2025-05-01,0,WHO
Slovenia,SVN,2025,6,2025-06-01,0,WHO
Slovenia,SVN,2025,7,2025-07-01,0,WHO
Slovenia,SVN,2025,8,2025-08-01,0,WHO
Slovenia,SVN,2025,9,2025-09-01,NA,NA
Slovenia,SVN,2025,10,2025-10-01,NA,NA
Slovenia,SVN,2025,11,2025-11-01,NA,NA
Slovenia,SVN,2025,12,2025-12-01,NA,NA
Solomon Islands,SLB,2024,1,2024-01-01,5,WHO
Solomon Islands,SLB,2024,2,2024-02-01,7,WHO
Solomon Islands,SLB,2024,3,2024-03-01,6,WHO
Solomon Islands,SLB,2024,4,2024-04-01,17,WHO
Solomon Islands,SLB,2024,5,2024-05-01,13,WHO
Solomon Islands,SLB,2024,6,2024-06-01,27,WHO
Solomon Islands,SLB,2024,7,2024-07-01,21,WHO
Solomon Islands,SLB,2024,8,2024-08-01,22,WHO
Solomon Islands,SLB,2024,9,2024-09-01,7,WHO
Solomon Islands,SLB,2024,10,2024-10-01,NA,NA
Solomon Islands,SLB,2024,11,2024-11-01,NA,NA
Solomon Islands,SLB,2024,12,2024-12-01,NA,NA
Solomon Islands,SLB,2025,1,2025-01-01,47,WHO
Solomon Islands,SLB,2025,2,2025-02-01,34,WHO
Solomon Islands,SLB,2025,3,2025-03-01,30,WHO
Solomon Islands,SLB,2025,4,2025-04-01,30,WHO
Solomon Islands,SLB,2025,5,2025-05-01,28,WHO
Solomon Islands,SLB,2025,6,2025-06-01,13,WHO
Solomon Islands,SLB,2025,7,2025-07-01,5,WHO
Solomon Islands,SLB,2025,8,2025-08-01,23,WHO
Solomon Islands,SLB,2025,9,2025-09-01,NA,NA
Solomon Islands,SLB,2025,10,2025-10-01,NA,NA
Solomon Islands,SLB,2025,11,2025-11-01,NA,NA
Solomon Islands,SLB,2025,12,2025-12-01,NA,NA
South Sudan,SSD,2024,1,2024-01-01,0,WHO
South Sudan,SSD,2024,2,2024-02-01,0,WHO
South Sudan,SSD,2024,3,2024-03-01,0,WHO
South Sudan,SSD,2024,4,2024-04-01,0,WHO
South Sudan,SSD,2024,5,2024-05-01,0,WHO
South Sudan,SSD,2024,6,2024-06-01,0,WHO
South Sudan,SSD,2024,7,2024-07-01,NA,NA
South Sudan,SSD,2024,8,2024-08-01,NA,NA
South Sudan,SSD,2024,9,2024-09-01,NA,NA
South Sudan,SSD,2024,10,2024-10-01,NA,NA
South Sudan,SSD,2024,11,2024-11-01,NA,NA
South Sudan,SSD,2024,12,2024-12-01,NA,NA
Spain,ESP,2024,1,2024-01-01,0,WHO
Spain,ESP,2024,2,2024-02-01,0,WHO
Spain,ESP,2024,3,2024-03-01,0,WHO
Spain,ESP,2024,4,2024-04-01,0,WHO
Spain,ESP,2024,5,2024-05-01,0,WHO
Spain,ESP,2024,6,2024-06-01,0,WHO
Spain,ESP,2024,7,2024-07-01,0,WHO
Spain,ESP,2024,8,2024-08-01,2,WHO
Spain,ESP,2024,9,2024-09-01,8,WHO
Spain,ESP,2024,10,2024-10-01,0,WHO
Spain,ESP,2024,11,2024-11-01,0,WHO
Spain,ESP,2024,12,2024-12-01,0,WHO
Spain,ESP,2025,1,2025-01-01,0,WHO
Spain,ESP,2025,2,2025-02-01,0,WHO
Spain,ESP,2025,3,2025-03-01,0,WHO
Spain,ESP,2025,4,2025-04-01,0,WHO
Spain,ESP,2025,5,2025-05-01,0,WHO
Spain,ESP,2025,6,2025-06-01,0,WHO
Spain,ESP,2025,7,2025-07-01,0,WHO
Spain,ESP,2025,8,2025-08-01,0,WHO
Spain,ESP,2025,9,2025-09-01,NA,NA
Spain,ESP,2025,10,2025-10-01,NA,NA
Spain,ESP,2025,11,2025-11-01,NA,NA
Spain,ESP,2025,12,2025-12-01,NA,NA
Sri Lanka,LKA,2024,1,2024-01-01,10752,SEARO
Sri Lanka,LKA,2024,2,2024-02-01,6047,SEARO
Sri Lanka,LKA,2024,3,2024-03-01,3629,SEARO
Sri Lanka,LKA,2024,4,2024-04-01,2234,SEARO
Sri Lanka,LKA,2024,5,2024-05-01,2650,SEARO
Sri Lanka,LKA,2024,6,2024-06-01,3312,SEARO
Sri Lanka,LKA,2024,7,2024-07-01,4519,SEARO
Sri Lanka,LKA,2024,8,2024-08-01,3896,SEARO
Sri Lanka,LKA,2024,9,2024-09-01,2772,SEARO
Sri Lanka,LKA,2024,10,2024-10-01,2964,SEARO
Sri Lanka,LKA,2024,11,2024-11-01,3498,SEARO
Sri Lanka,LKA,2024,12,2024-12-01,3604,SEARO
Sri Lanka,LKA,2025,1,2025-01-01,4942,SEARO
Sri Lanka,LKA,2025,2,2025-02-01,3666,SEARO
Sri Lanka,LKA,2025,3,2025-03-01,3771,SEARO
Sri Lanka,LKA,2025,4,2025-04-01,5171,SEARO
Sri Lanka,LKA,2025,5,2025-05-01,6035,SEARO
Sri Lanka,LKA,2025,6,2025-06-01,5468,SEARO
Sri Lanka,LKA,2025,7,2025-07-01,4838,SEARO
Sri Lanka,LKA,2025,8,2025-08-01,2746,SEARO
Sri Lanka,LKA,2025,9,2025-09-01,2403,SEARO
Sri Lanka,LKA,2025,10,2025-10-01,0,SEARO
Sri Lanka,LKA,2025,11,2025-11-01,0,SEARO
Sri Lanka,LKA,2025,12,2025-12-01,0,SEARO
Sudan,SDN,2024,1,2024-01-01,494,WHO
Sudan,SDN,2024,2,2024-02-01,446,WHO
Sudan,SDN,2024,3,2024-03-01,488,WHO
Sudan,SDN,2024,4,2024-04-01,317,WHO
Sudan,SDN,2024,5,2024-05-01,184,WHO
Sudan,SDN,2024,6,2024-06-01,41,WHO
Sudan,SDN,2024,7,2024-07-01,23,WHO
Sudan,SDN,2024,8,2024-08-01,25,WHO
Sudan,SDN,2024,9,2024-09-01,215,WHO
Sudan,SDN,2024,10,2024-10-01,4091,WHO
Sudan,SDN,2024,11,2024-11-01,3168,WHO
Sudan,SDN,2024,12,2024-12-01,1068,WHO
Sudan,SDN,2025,1,2025-01-01,712,WHO
Sudan,SDN,2025,2,2025-02-01,811,WHO
Sudan,SDN,2025,3,2025-03-01,663,WHO
Sudan,SDN,2025,4,2025-04-01,665,WHO
Sudan,SDN,2025,5,2025-05-01,824,WHO
Sudan,SDN,2025,6,2025-06-01,310,WHO
Sudan,SDN,2025,7,2025-07-01,570,WHO
Sudan,SDN,2025,8,2025-08-01,NA,NA
Sudan,SDN,2025,9,2025-09-01,NA,NA
Sudan,SDN,2025,10,2025-10-01,NA,NA
Sudan,SDN,2025,11,2025-11-01,NA,NA
Sudan,SDN,2025,12,2025-12-01,NA,NA
Suriname,SUR,2024,1,2024-01-01,27,PAHO
Suriname,SUR,2024,2,2024-02-01,38,PAHO
Suriname,SUR,2024,3,2024-03-01,17,PAHO
Suriname,SUR,2024,4,2024-04-01,11,PAHO
Suriname,SUR,2024,5,2024-05-01,2,PAHO
Suriname,SUR,2024,6,2024-06-01,NA,WHO
Suriname,SUR,2024,7,2024-07-01,NA,WHO
Suriname,SUR,2024,8,2024-08-01,NA,WHO
Suriname,SUR,2024,9,2024-09-01,NA,WHO
Suriname,SUR,2024,10,2024-10-01,NA,WHO
Suriname,SUR,2024,11,2024-11-01,NA,WHO
Suriname,SUR,2024,12,2024-12-01,NA,WHO
Suriname,SUR,2025,1,2025-01-01,NA,WHO
Suriname,SUR,2025,2,2025-02-01,NA,WHO
Suriname,SUR,2025,3,2025-03-01,NA,WHO
Suriname,SUR,2025,4,2025-04-01,NA,WHO
Suriname,SUR,2025,5,2025-05-01,NA,WHO
Suriname,SUR,2025,6,2025-06-01,NA,WHO
Suriname,SUR,2025,7,2025-07-01,NA,WHO
Suriname,SUR,2025,8,2025-08-01,NA,WHO
Suriname,SUR,2025,9,2025-09-01,NA,NA
Suriname,SUR,2025,10,2025-10-01,NA,NA
Suriname,SUR,2025,11,2025-11-01,NA,NA
Suriname,SUR,2025,12,2025-12-01,NA,NA
Sweden,SWE,2024,1,2024-01-01,0,WHO
Sweden,SWE,2024,2,2024-02-01,0,WHO
Sweden,SWE,2024,3,2024-03-01,0,WHO
Sweden,SWE,2024,4,2024-04-01,0,WHO
Sweden,SWE,2024,5,2024-05-01,0,WHO
Sweden,SWE,2024,6,2024-06-01,0,WHO
Sweden,SWE,2024,7,2024-07-01,0,WHO
Sweden,SWE,2024,8,2024-08-01,0,WHO
Sweden,SWE,2024,9,2024-09-01,0,WHO
Sweden,SWE,2024,10,2024-10-01,0,WHO
Sweden,SWE,2024,11,2024-11-01,0,WHO
Sweden,SWE,2024,12,2024-12-01,0,WHO
Sweden,SWE,2025,1,2025-01-01,0,WHO
Sweden,SWE,2025,2,2025-02-01,0,WHO
Sweden,SWE,2025,3,2025-03-01,0,WHO
Sweden,SWE,2025,4,2025-04-01,0,WHO
Sweden,SWE,2025,5,2025-05-01,0,WHO
Sweden,SWE,2025,6,2025-06-01,0,WHO
Sweden,SWE,2025,7,2025-07-01,0,WHO
Sweden,SWE,2025,8,2025-08-01,0,WHO
Sweden,SWE,2025,9,2025-09-01,NA,NA
Sweden,SWE,2025,10,2025-10-01,NA,NA
Sweden,SWE,2025,11,2025-11-01,NA,NA
Sweden,SWE,2025,12,2025-12-01,NA,NA
Switzerland,CHE,2024,1,2024-01-01,0,WHO
Switzerland,CHE,2024,2,2024-02-01,0,WHO
Switzerland,CHE,2024,3,2024-03-01,0,WHO
Switzerland,CHE,2024,4,2024-04-01,0,WHO
Switzerland,CHE,2024,5,2024-05-01,0,WHO
Switzerland,CHE,2024,6,2024-06-01,0,WHO
Switzerland,CHE,2024,7,2024-07-01,0,WHO
Switzerland,CHE,2024,8,2024-08-01,0,WHO
Switzerland,CHE,2024,9,2024-09-01,0,WHO
Switzerland,CHE,2024,10,2024-10-01,0,WHO
Switzerland,CHE,2024,11,2024-11-01,0,WHO
Switzerland,CHE,2024,12,2024-12-01,0,WHO
Switzerland,CHE,2025,1,2025-01-01,0,WHO
Switzerland,CHE,2025,2,2025-02-01,0,WHO
Switzerland,CHE,2025,3,2025-03-01,0,WHO
Switzerland,CHE,2025,4,2025-04-01,0,WHO
Switzerland,CHE,2025,5,2025-05-01,0,WHO
Switzerland,CHE,2025,6,2025-06-01,0,WHO
Switzerland,CHE,2025,7,2025-07-01,0,WHO
Switzerland,CHE,2025,8,2025-08-01,0,WHO
Switzerland,CHE,2025,9,2025-09-01,NA,NA
Switzerland,CHE,2025,10,2025-10-01,NA,NA
Switzerland,CHE,2025,11,2025-11-01,NA,NA
Switzerland,CHE,2025,12,2025-12-01,NA,NA
Tajikistan,TJK,2024,1,2024-01-01,0,WHO
