"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","Data_process","percentile_most_recent","Country","Region"
"1172","Bangladesh","BGD",9,10,0.215691522314221,1059,1059,6209,0.948625965808505,0.0476775946423103,2024,2024-09-01,18097,"SEARO","Observed",19077,30938,72159,"Observed",99.8570299888985,"Bangladesh","South Asia"
"1173","Barbados","BRB",9,10,3.3864226637397,108.75,108.75,1104.5,0.838599540286583,0.0820566791084491,2024,2024-09-01,15,"PAHO","Observed",18,1089,1374,"Observed",1.23281827303573,"Barbados","Latin America & Caribbean"
"1174","Belize","BLZ",9,10,2.05121768704466,297.384615384615,297.384615384615,3818.69230769231,0.847229178239285,0.0682869384795314,2024,2024-09-01,180,"PAHO","Observed",212,1016,2955,"Observed",41.5421629686957,"Belize","Latin America & Caribbean"
"1175","China","CHN",9,10,1414504.06937392,133.625,133.625,13210.875,0.998960594718039,0.0122649903547466,2024,2024-09-01,4845,"WHO","Observed",4850,7604,11056,"Observed",100,"China","East Asia & Pacific"
"1176","Cook Islands","COK",9,10,8.5429067843258,4.33333333333333,4.33333333333333,131,0.613971514738386,0.0227520604821218,2024,2024-09-01,0,"WHO","Observed",0,0,1070,"Observed",3.0046634186648,"Cook Islands","East Asia & Pacific"
"1177","Costa Rica","CRI",9,10,1.30231798628183,2408.66666666667,2408.66666666667,25962.1666666667,0.871639987414981,0.074076556779375,2024,2024-09-01,5176,"PAHO","Observed",5938,25830,30188,"Observed",93.0898506176581,"Costa Rica","Latin America & Caribbean"
"1178","Dominican Republic","DOM",9,10,0.743224237530361,1736.33333333333,1736.33333333333,10576.1666666667,0.858082727579943,0.108413177410995,2024,2024-09-01,386,"PAHO","Observed",450,9625,11164,"Observed",29.6000238366334,"Dominican Republic","Latin America & Caribbean"
"1179","El Salvador","SLV",9,10,1.93185798987277,1219.71428571429,1219.71428571429,18229.5714285714,0.892278507336102,0.0572672859554233,2024,2024-09-01,1089,"PAHO","Observed",1220,6879,12705,"Observed",59.5967256794975,"El Salvador","Latin America & Caribbean"
"1180","French Polynesia","PYF",9,10,0.834094115446641,53.6666666666668,53.6666666666667,721.888888888889,0.82824705841855,0.0647015457909513,2024,2024-09-01,18,"WHO","Observed",22,147,1256,"Observed",38.2190378681826,"French Polynesia","East Asia & Pacific"
"1181","Guatemala","GTM",9,10,0.500301487644258,2863.00000000001,2863,18449.2857142857,0.851583394181683,0.0761773153874516,2024,2024-09-01,35365,"PAHO","Observed",41529,150739,189574,"Observed",99.9860645226539,"Guatemala","Latin America & Caribbean"
"1182","Honduras","HND",9,10,1.38880095657987,1843.66666666667,1843.66666666667,21842.3333333333,0.871849096895737,0.0620049244617888,2024,2024-09-01,25028,"PAHO","Observed",28707,162092,176251,"Observed",99.9999998451578,"Honduras","Latin America & Caribbean"
"1183","India","IND",9,10,1.6601361901494,9504.15384615387,9504.15384615385,112155.615384615,0.92670419459115,0.0760678015047426,2024,2024-09-01,41375,"SEARO","Observed",44647,133529,200441,"Observed",99.8089913760986,"India","South Asia"
"1184","Jamaica","JAM",9,10,1.16086915474759,323.999999999999,324,1372.75,0.894760367022965,0.232599567854933,2024,2024-09-01,122,"PAHO","Observed",136,1755,3760,"Observed",31.4287129848065,"Jamaica","Latin America & Caribbean"
"1185","Kenya","KEN",9,10,0.264534604943823,36.75,36.75,599.5,0.910414793698477,0.074378741959486,2024,2024-09-01,738,"WHO","Observed",811,2178,7271,"Observed",99.9786200135512,"Kenya","Sub-Saharan Africa"
"1186","Kiribati","KIR",9,10,0.159647256258591,80.5000000000001,80.5,1509.25,0.792619924679048,0.0204323982182127,2024,2024-09-01,0,"WHO","Observed",0,0,1171,"Observed",37.0164241960918,"Kiribati","East Asia & Pacific"
"1187","Nepal","NPL",9,10,3.82633944228706,10.8,10.8,357,0.888397106580374,0.0300353584865305,2024,2024-09-01,11875,"SEARO","Observed",13367,23145,27836,"Observed",100,"Nepal","South Asia"
"1188","Palau","PLW",9,10,3.4034700250664,36,36,608,0.924411908540452,0.0744914431230606,2024,2024-09-01,0,"WHO","Observed",0,4,20,"Observed",0.0239897987526747,"Palau","East Asia & Pacific"
"1189","Samoa","WSM",9,10,0.309794422680275,274.999999999999,275,5560.66666666667,0.921981261408687,0.0661728541545976,2024,2024-09-01,0,NA,"Unobserved",0,473,12529,"Estimates",12.2037778900452,"Samoa","East Asia & Pacific"
"1190","Sudan","SDN",9,10,0.320426184507679,629.750000000001,629.75,9854.5,0.957710361583386,0.0717818937425565,2024,2024-09-01,215,"WHO","Observed",224,2233,8239,"Observed",54.2884265735526,"Sudan","Sub-Saharan Africa"
"1191","Tonga","TON",9,10,101680.928756862,3.33333333333333,3.33333333333333,171,0.7358819156844,0.0091324200913242,2024,2024-09-01,5,NA,"Unobserved",7,19,2208,"Estimates",97.9161800318159,"Tonga","East Asia & Pacific"
"1192","Vanuatu","VUT",9,10,0.208591896987581,13.4,13.4,683.6,0.856295099715981,0.0129682813666801,2024,2024-09-01,3,"WHO","Observed",4,138,1811,"Observed",62.1698498722492,"Vanuatu","East Asia & Pacific"
"1193","Bhutan","BTN",10,10,0.526170913345788,39.4,39.4,887.5,0.901849050791315,0.0360309934867024,2024,2024-10-01,3,"SEARO","Observed",3,10,44,"Observed",22.9105275667373,"Bhutan","South Asia"
"1194","Burkina Faso","BFA",10,10,812804.980140695,43.6666666666666,43.6666666666667,30060,0.97396000463573,0.0239152409487112,2024,2024-10-01,19257,"WHO","Observed",19772,64050,93620,"Observed",100,"Burkina Faso","Sub-Saharan Africa"
"1195","Cameroon","CMR",10,10,4.58586226735386,143.75,143.75,397,0.898830374174046,0.315447315296029,2024,2024-10-01,0,"WHO","Observed",0,57,175,"Observed",1.1916529650284e-05,"Cameroon","Sub-Saharan Africa"
"1196","Curaçao","CUW",10,10,3.83237270172324,207.75,207.75,823.75,0.750870284674486,0.191706965557968,2024,2024-10-01,2598,"WHO","Unobserved",3460,3325,9154,"Estimates",100,"Curaçao","Latin America & Caribbean"
"1197","Ethiopia","ETH",10,10,6481776.30052244,1458,1458,11307.8,0.959166137658336,0.0374158726487679,2024,2024-10-01,490,"WHO","Observed",511,3511,6063,"Observed",7.31115700866159e-179,"Ethiopia","Sub-Saharan Africa"
"1198","Grenada","GRD",10,10,0.940391687169047,13.25,13.25,359.25,0.894898544436771,0.0507606592914597,2024,2024-10-01,65,"PAHO","Observed",73,755,951,"Observed",99.4571925913832,"Grenada","Latin America & Caribbean"
"1199","Guadeloupe","GLP",10,10,0.320467091161759,609.428571428571,609.428571428571,9841,0.804087883828122,0.040709635208344,2024,2024-10-01,2040,"PAHO","Observed",2537,7655,14667,"Observed",94.273902829134,"Guadeloupe","Latin America & Caribbean"
"1200","Mexico","MEX",10,10,0.826590575989338,14544.888888889,14544.8888888889,123486.333333333,0.896379924948453,0.0855602365323099,2024,2024-10-01,95931,"PAHO","Observed",107020,472238,571923,"Observed",99.8565248672013,"Mexico","Latin America & Caribbean"
"1201","Panama","PAN",10,10,0.666824848614884,661.545454545456,661.545454545455,7654,0.877057290564682,0.0584234892846585,2024,2024-10-01,3558,"PAHO","Observed",4057,32088,47183,"Observed",99.274526785492,"Panama","Latin America & Caribbean"
"1202","Puerto Rico","PRI",10,10,1.0489760756251,496.499999999999,496.5,7023.75,0.838834630164595,0.0798604251319864,2024,2024-10-01,721,"PAHO","Observed",860,4850,7456,"Observed",82.4911160568524,"Puerto Rico","Latin America & Caribbean"
"1203","Suriname","SUR",10,10,2.06849209680994,49.8,49.8,306.2,0.860580450709485,0.152116732448514,2024,2024-10-01,273,"WHO","Unobserved",317,5343,6114,"Estimates",99.9961942835144,"Suriname","Latin America & Caribbean"
"1204","Marshall Islands","MHL",11,10,665378.510567437,74.3333333333334,74.3333333333333,1564.33333333333,0.869000483775128,0.0268061065031855,2024,2024-11-01,5,NA,"Unobserved",6,39,62,"Estimates",1.33274956131378e-22,"Marshall Islands","East Asia & Pacific"
"1205","Martinique","MTQ",11,10,0.411619927535601,947.999999999998,948,5315.6,0.674564534603486,0.1294148256355,2024,2024-11-01,267,"PAHO","Observed",396,7236,6721,"Observed",52.060755779633,"Martinique","Latin America & Caribbean"
"1206","Senegal","SEN",11,10,1.45847478008243,5.25,5.25,532,0.913657188308483,0.0395380237784544,2024,2024-11-01,354,"WHO","Observed",387,1111,4341,"Observed",100,"Senegal","Sub-Saharan Africa"
"1207","Eritrea","ERI",12,10,33.3418577248143,819,819,8600.4,0.844673450450113,0.08650317760629,2024,2024-12-01,8,"WHO","Observed",9,14679,21949,"Observed",3.98363349171833e-37,"Eritrea","Sub-Saharan Africa"
"1208","Aruba","ABW",1,10,1231726.75304198,201.25,201.25,1727,0.849070541199906,0.100096261459494,2025,2025-01-01,0,"WHO","Observed",0,0,284,"Observed",4.03064882500428e-86,"Aruba","Latin America & Caribbean"
"1209","Cuba","CUB",2,10,0.941839717186835,292.625,292.625,2710.125,0.753951403405181,0.086788278883707,2025,2025-02-01,23,"PAHO","Unobserved",31,69,7952,"Estimates",11.4276335213043,"Cuba","Latin America & Caribbean"
"1210","Paraguay","PRY",2,10,0.645285624201103,3686.33333333334,3686.33333333333,36022.6666666667,0.90280440118766,0.0925003074629586,2025,2025-02-01,3807,"PAHO","Observed",4217,8466,239817,"Observed",70.074513233069,"Paraguay","Latin America & Caribbean"
"1211","Argentina","ARG",3,10,0.689126503845424,196.333333333334,196.333333333333,2145.66666666667,0.956202409079876,0.0762245014137149,2025,2025-03-01,8498,"PAHO","Observed",8887,10113,360759,"Observed",99.9999999999992,"Argentina","Latin America & Caribbean"
"1212","Australia","AUS",3,10,1158213.42371588,85.3846153846156,85.3846153846154,1013,0.838452896120555,0.073136741574941,2025,2025-03-01,220,"WHO","Observed",262,723,3484,"Observed",100,"Australia","East Asia & Pacific"
"1213","Bolivia","BOL",3,10,0.663730662553953,7769.36363636363,7769.36363636364,54500.4545454545,0.873768508743972,0.0946977275458754,2025,2025-03-01,5848,"PAHO","Observed",6693,13495,60905,"Observed",61.7618749379249,"Bolivia","Latin America & Caribbean"
"1214","French Guiana","GUF",3,10,0.181909525718021,597.125,597.125,4024.125,0.848443510803055,0.0759185915506805,2025,2025-03-01,0,"PAHO","Unobserved",0,2936,32686,"Estimates",22.9268229324392,"French Guiana","Latin America & Caribbean"
"1215","Timor-Leste","TLS",3,10,0.399422982940798,48.5714285714285,48.5714285714286,1057.28571428571,0.968596322690775,0.0365776730055351,2025,2025-03-01,188,"SEARO","Observed",194,502,1818,"Observed",94.5652992508812,"Timor-Leste","East Asia & Pacific"
"1216","Fiji","FJI",4,10,0.992245033969193,419.692307692308,419.692307692308,5513.07692307692,0.892704462471213,0.0703490373856119,2025,2025-04-01,4666,"WHO","Observed",5227,14129,37307,"Observed",99.9995756602509,"Fiji","East Asia & Pacific"
"1217","Indonesia","IDN",4,10,4.97328098144027,7956.64285714283,7956.64285714286,102588.785714286,0.889552950437609,0.0682425731142835,2025,2025-04-01,5750,"SEARO","Observed",6464,56122,257275,"Observed",38.4010623245749,"Indonesia","East Asia & Pacific"
"1218","New Caledonia","NCL",4,10,0.241274368170684,44.4166666666667,44.4166666666667,1871.91666666667,0.924379948294621,0.0306068630365175,2025,2025-04-01,2,"WHO","Observed",2,2,8859,"Observed",39.387514643779,"New Caledonia","East Asia & Pacific"
"1219","Peru","PER",4,10,0.540519252987747,18450.5,18450.5,97664.625,0.823926383831553,0.0994608376616164,2025,2025-04-01,6143,"PAHO","Observed",7456,24085,261438,"Observed",45.921740862439,"Peru","Latin America & Caribbean"
"1220","Brazil","BRA",5,10,0.548984614199611,352588.5,352588.5,2778060.9,0.948457424802585,0.0791668847220638,2025,2025-05-01,466861,"PAHO","Observed",492232,2973029,12861707,"Observed",75.9855789420044,"Brazil","Latin America & Caribbean"
"1221","Ecuador","ECU",5,10,1.15361912408304,2257.81818181818,2257.81818181818,18037.2727272727,0.865071041690068,0.089636284236009,2025,2025-05-01,5238,"PAHO","Observed",6055,24600,78574,"Observed",93.9774664140955,"Ecuador","Latin America & Caribbean"
"1222","Réunion","REU",5,10,0.284090083721857,82.111111111111,82.1111111111111,7951,0.988072956469044,0.0119045317003035,2025,2025-05-01,0,"WHO","Observed",0,17,1682,"Observed",19.9730115926933,"Réunion",NA
"1223","Guyana","GUY",6,10,0.57953656337023,1144.85714285715,1144.85714285714,6946,0.872990592184179,0.0985540045837604,2025,2025-06-01,13595,"PAHO","Observed",15573,41645,91106,"Observed",99.9901663365226,"Guyana","Latin America & Caribbean"
"1224","Cambodia","KHM",7,10,1.67269669950161,1625.21428571429,1625.21428571429,17241.7857142857,0.883571327884041,0.0890930890040877,2025,2025-07-01,14728,"WHO","Observed",16669,27357,43473,"Observed",99.999972259813,"Cambodia","East Asia & Pacific"
"1225","Colombia","COL",7,10,2.37214818494802,6659,6659,69599.6666666667,0.845473654725205,0.074879804612586,2025,2025-07-01,7429,"PAHO","Observed",8787,94876,374684,"Observed",74.5680719207251,"Colombia","Latin America & Caribbean"
"1226","Malaysia","MYS",7,10,3.50146839405875,5991.23076923076,5991.23076923077,64139.7692307692,0.824300553004325,0.0787680895843235,2025,2025-07-01,5065,"WHO","Observed",6145,36278,169361,"Observed",58.962638271735,"Malaysia","East Asia & Pacific"
"1227","Maldives","MDV",7,10,2.23981012219786,121.090909090909,121.090909090909,1353.63636363636,0.884393870152456,0.0749596062991382,2025,2025-07-01,168,"SEARO","Observed",190,784,3456,"Observed",82.7312663556841,"Maldives","South Asia"
"1228","Sri Lanka","LKA",7,10,0.935559125373911,8380,8380,58433.2222222222,0.806741902366577,0.086598570518409,2025,2025-07-01,4838,"SEARO","Observed",5997,33891,77100,"Observed",51.9919473471129,"Sri Lanka","South Asia"
"1229","Bahamas","BHS",8,10,0.170730297803264,122.333333333333,122.333333333333,1415.16666666667,0.91883469334044,0.0376254749010669,2025,2025-08-01,10,"WHO","Unobserved",11,887,6856,"Estimates",53.2453866383778,"Bahamas","Latin America & Caribbean"
"1230","British Virgin Islands","VGB",8,10,0.550137127629493,46,46,348.333333333333,0.930836053971149,0.0922855369446138,2025,2025-08-01,0,"WHO","Observed",0,28,732,"Observed",8.70238290525697,"British Virgin Islands","Latin America & Caribbean"
"1231","Nicaragua","NIC",8,10,1.4854010782285,11804.6666666667,11804.6666666667,70361.3333333333,0.857160070592916,0.142047129062326,2025,2025-08-01,118,"WHO","Unobserved",138,7234,78585,"Estimates",0.185011999150279,"Nicaragua","Latin America & Caribbean"
"1232","Pakistan","PAK",8,10,1.00129914168344,2495,2495,15606,0.932542400217404,0.152297096161126,2025,2025-08-01,16,NA,"Unobserved",17,8437,42393,"Estimates",0.714669280222902,"Pakistan","South Asia"
"1233","Singapore","SGP",8,10,2.09175440808955,786.714285714283,786.714285714286,12312.6428571429,0.874341629949757,0.0602596983947405,2025,2025-08-01,233,"WHO","Observed",266,3281,113910,"Observed",14.0667954658943,"Singapore","East Asia & Pacific"
"1234","Solomon Islands","SLB",8,10,0.367729368014117,180.375,180.375,2043.375,0.889238091620289,0.0773147926289831,2025,2025-08-01,23,"WHO","Observed",26,210,331,"Observed",37.9707069683856,"Solomon Islands","East Asia & Pacific"
"1235","Bangladesh","BGD",9,10,0.215691522314221,1059,1059,6209,0.948625965808505,0.0476775946423103,2025,2025-09-01,15866,"SEARO","Observed",16725,47342,88025,"Observed",99.7484945599175,"Bangladesh","South Asia"
"1236","Barbados","BRB",9,10,3.3864226637397,108.75,108.75,1104.5,0.838599540286583,0.0820566791084491,2025,2025-09-01,1,"PAHO","Observed",1,270,1375,"Observed",0.00305129393743032,"Barbados","Latin America & Caribbean"
"1237","Belize","BLZ",9,10,2.05121768704466,297.384615384615,297.384615384615,3818.69230769231,0.847229178239285,0.0682869384795314,2025,2025-09-01,903,NA,"Unobserved",1066,2099,3858,"Estimates",99.4087479572312,"Belize","Latin America & Caribbean"
"1238","China","CHN",9,10,1414504.06937392,133.625,133.625,13210.875,0.998960594718039,0.0122649903547466,2025,2025-09-01,6,NA,"Unobserved",6,2965,11062,"Estimates",7.72128275225773e-47,"China","East Asia & Pacific"
"1239","Cook Islands","COK",9,10,8.5429067843258,4.33333333333333,4.33333333333333,131,0.613971514738386,0.0227520604821218,2025,2025-09-01,39,NA,"Unobserved",64,128,1109,"Estimates",100,"Cook Islands","East Asia & Pacific"
"1240","Costa Rica","CRI",9,10,1.30231798628183,2408.66666666667,2408.66666666667,25962.1666666667,0.871639987414981,0.074076556779375,2025,2025-09-01,1690,"PAHO","Observed",1939,5073,31878,"Observed",52.4466705097526,"Costa Rica","Latin America & Caribbean"
"1241","Dominican Republic","DOM",9,10,0.743224237530361,1736.33333333333,1736.33333333333,10576.1666666667,0.858082727579943,0.108413177410995,2025,2025-09-01,187,"PAHO","Observed",218,1525,11351,"Observed",18.0242602553157,"Dominican Republic","Latin America & Caribbean"
"1242","El Salvador","SLV",9,10,1.93185798987277,1219.71428571429,1219.71428571429,18229.5714285714,0.892278507336102,0.0572672859554233,2025,2025-09-01,327,"PAHO","Observed",366,4396,13032,"Observed",12.8521462130135,"El Salvador","Latin America & Caribbean"
"1243","French Polynesia","PYF",9,10,0.834094115446641,53.6666666666668,53.6666666666667,721.888888888889,0.82824705841855,0.0647015457909513,2025,2025-09-01,0,NA,"Unobserved",0,1049,1256,"Estimates",3.06170103927239,"French Polynesia","East Asia & Pacific"
"1244","Guatemala","GTM",9,10,0.500301487644258,2863.00000000001,2863,18449.2857142857,0.851583394181683,0.0761773153874516,2025,2025-09-01,4213,"PAHO","Observed",4947,38637,193787,"Observed",81.1333776420003,"Guatemala","Latin America & Caribbean"
"1245","Honduras","HND",9,10,1.38880095657987,1843.66666666667,1843.66666666667,21842.3333333333,0.871849096895737,0.0620049244617888,2025,2025-09-01,2252,"PAHO","Observed",2583,14875,178503,"Observed",75.7854812358614,"Honduras","Latin America & Caribbean"
"1246","India","IND",9,10,1.6601361901494,9504.15384615387,9504.15384615385,112155.615384615,0.92670419459115,0.0760678015047426,2025,2025-09-01,18803,"SEARO","Observed",20290,68356,219244,"Observed",91.3361978207706,"India","South Asia"
"1247","Jamaica","JAM",9,10,1.16086915474759,323.999999999999,324,1372.75,0.894760367022965,0.232599567854933,2025,2025-09-01,292,NA,"Unobserved",326,611,4052,"Estimates",62.5964753844132,"Jamaica","Latin America & Caribbean"
"1248","Kenya","KEN",9,10,0.264534604943823,36.75,36.75,599.5,0.910414793698477,0.074378741959486,2025,2025-09-01,176,NA,"Unobserved",193,4565,7447,"Estimates",95.8257516874837,"Kenya","Sub-Saharan Africa"
"1249","Kiribati","KIR",9,10,0.159647256258591,80.5000000000001,80.5,1509.25,0.792619924679048,0.0204323982182127,2025,2025-09-01,1583,NA,"Unobserved",1997,2741,2754,"Estimates",99.9124159770156,"Kiribati","East Asia & Pacific"
"1250","Nepal","NPL",9,10,3.82633944228706,10.8,10.8,357,0.888397106580374,0.0300353584865305,2025,2025-09-01,1526,"SEARO","Observed",1718,5373,29362,"Observed",100,"Nepal","South Asia"
"1251","Palau","PLW",9,10,3.4034700250664,36,36,608,0.924411908540452,0.0744914431230606,2025,2025-09-01,20,NA,"Unobserved",22,36,40,"Estimates",28.2756032065546,"Palau","East Asia & Pacific"
"1252","Samoa","WSM",9,10,0.309794422680275,274.999999999999,275,5560.66666666667,0.921981261408687,0.0661728541545976,2025,2025-09-01,0,NA,"Unobserved",0,11865,12529,"Estimates",12.2037778900452,"Samoa","East Asia & Pacific"
"1253","Sudan","SDN",9,10,0.320426184507679,629.750000000001,629.75,9854.5,0.957710361583386,0.0717818937425565,2025,2025-09-01,0,NA,"Unobserved",0,4555,8239,"Estimates",8.80287918873927,"Sudan","Sub-Saharan Africa"
"1254","Tonga","TON",9,10,101680.928756862,3.33333333333333,3.33333333333333,171,0.7358819156844,0.0091324200913242,2025,2025-09-01,29,NA,"Unobserved",39,2204,2237,"Estimates",100,"Tonga","East Asia & Pacific"
"1255","Vanuatu","VUT",9,10,0.208591896987581,13.4,13.4,683.6,0.856295099715981,0.0129682813666801,2025,2025-09-01,71,NA,"Unobserved",83,157,1882,"Estimates",96.419818451721,"Vanuatu","East Asia & Pacific"
"1256","Bhutan","BTN",10,10,0.526170913345788,39.4,39.4,887.5,0.901849050791315,0.0360309934867024,2025,2025-10-01,0,"SEARO","Observed",0,34,44,"Observed",10.25014116818,"Bhutan","South Asia"
"1257","Burkina Faso","BFA",10,10,812804.980140695,43.6666666666666,43.6666666666667,30060,0.97396000463573,0.0239152409487112,2025,2025-10-01,124,NA,"Unobserved",127,29694,93744,"Estimates",100,"Burkina Faso","Sub-Saharan Africa"
"1258","Cameroon","CMR",10,10,4.58586226735386,143.75,143.75,397,0.898830374174046,0.315447315296029,2025,2025-10-01,8,NA,"Unobserved",9,126,183,"Estimates",0.0125604295847135,"Cameroon","Sub-Saharan Africa"
"1259","Curaçao","CUW",10,10,3.83237270172324,207.75,207.75,823.75,0.750870284674486,0.191706965557968,2025,2025-10-01,1338,NA,"Unobserved",1782,7167,10492,"Estimates",99.999999997043,"Curaçao","Latin America & Caribbean"
"1260","Ethiopia","ETH",10,10,6481776.30052244,1458,1458,11307.8,0.959166137658336,0.0374158726487679,2025,2025-10-01,188,NA,"Unobserved",196,2740,6251,"Estimates",0,"Ethiopia","Sub-Saharan Africa"
"1261","Grenada","GRD",10,10,0.940391687169047,13.25,13.25,359.25,0.894898544436771,0.0507606592914597,2025,2025-10-01,19,NA,"Unobserved",21,215,970,"Estimates",79.7040479268896,"Grenada","Latin America & Caribbean"
"1262","Guadeloupe","GLP",10,10,0.320467091161759,609.428571428571,609.428571428571,9841,0.804087883828122,0.040709635208344,2025,2025-10-01,806,NA,"Unobserved",1002,7818,15473,"Estimates",80.9509344598002,"Guadeloupe","Latin America & Caribbean"
"1263","Mexico","MEX",10,10,0.826590575989338,14544.888888889,14544.8888888889,123486.333333333,0.896379924948453,0.0855602365323099,2025,2025-10-01,1279,NA,"Unobserved",1427,100964,573202,"Estimates",12.8842016787303,"Mexico","Latin America & Caribbean"
"1264","Panama","PAN",10,10,0.666824848614884,661.545454545456,661.545454545455,7654,0.877057290564682,0.0584234892846585,2025,2025-10-01,3,NA,"Unobserved",3,15098,47186,"Estimates",2.72291545973262,"Panama","Latin America & Caribbean"
"1265","Puerto Rico","PRI",10,10,1.0489760756251,496.499999999999,496.5,7023.75,0.838834630164595,0.0798604251319864,2025,2025-10-01,1459,NA,"Unobserved",1739,4065,8915,"Estimates",97.1883234705731,"Puerto Rico","Latin America & Caribbean"
"1266","Suriname","SUR",10,10,2.06849209680994,49.8,49.8,306.2,0.860580450709485,0.152116732448514,2025,2025-10-01,0,NA,"Unobserved",0,771,6114,"Estimates",0.127544852822056,"Suriname","Latin America & Caribbean"
"1267","Marshall Islands","MHL",11,10,665378.510567437,74.3333333333334,74.3333333333333,1564.33333333333,0.869000483775128,0.0268061065031855,2025,2025-11-01,25,NA,"Unobserved",29,48,87,"Estimates",1.75782773920698e-07,"Marshall Islands","East Asia & Pacific"
"1268","Martinique","MTQ",11,10,0.411619927535601,947.999999999998,948,5315.6,0.674564534603486,0.1294148256355,2025,2025-11-01,23,NA,"Unobserved",34,1431,6744,"Estimates",19.9689543114287,"Martinique","Latin America & Caribbean"
"1269","Senegal","SEN",11,10,1.45847478008243,5.25,5.25,532,0.913657188308483,0.0395380237784544,2025,2025-11-01,0,NA,"Unobserved",0,3379,4341,"Estimates",10.800217318507,"Senegal","Sub-Saharan Africa"
"1270","Eritrea","ERI",12,10,33.3418577248143,819,819,8600.4,0.844673450450113,0.08650317760629,2025,2025-12-01,701,NA,"Unobserved",830,13173,22650,"Estimates",55.4417556441514,"Eritrea","Sub-Saharan Africa"
"1271","Eritrea","ERI",1,11,11.0885884904958,796.399999999999,796.4,9396.8,0.928648667808904,0.0839752173587916,2024,2024-01-01,2583,"WHO","Observed",2781,2583,25233,"Observed",99.9999945143335,"Eritrea","Sub-Saharan Africa"
"1272","Aruba","ABW",2,11,7937921.91930252,184.25,184.25,1911.25,0.951474491561562,0.102403950361656,2024,2024-02-01,6,"PAHO","Observed",6,9,290,"Observed",5.38915162523957e-68,"Aruba","Latin America & Caribbean"
"1273","Cuba","CUB",3,11,1.15519395824265,803.5,803.5,3513.625,0.991478257974636,0.237526854569455,2024,2024-03-01,9,"WHO","Unobserved",9,65,7961,"Estimates",0.691939669562808,"Cuba","Latin America & Caribbean"
"1274","Paraguay","PRY",3,11,0.660568350891053,2043.66666666667,2043.66666666667,38066.3333333333,0.960190375420437,0.0573859742327779,2024,2024-03-01,50768,"PAHO","Observed",52873,218446,290585,"Observed",99.9999989593362,"Paraguay","Latin America & Caribbean"
"1275","Argentina","ARG",4,11,0.710311431941995,77.3333333333334,77.3333333333333,2223,0.985529251440102,0.0293268423602257,2024,2024-04-01,219578,"PAHO","Observed",222802,562360,580337,"Observed",100,"Argentina","Latin America & Caribbean"
"1276","Australia","AUS",4,11,717880.390346029,97.2307692307693,97.2307692307692,1110.23076923077,0.928030778880449,0.0895778827598935,2024,2024-04-01,349,"WHO","Observed",376,774,3833,"Observed",100,"Australia","East Asia & Pacific"
"1277","Bolivia","BOL",4,11,0.794012206043806,5432.72727272727,5432.72727272727,59933.1818181818,0.951762201976259,0.0779936932322868,2024,2024-04-01,12689,"PAHO","Observed",13332,38162,73594,"Observed",90.1529709586893,"Bolivia","Latin America & Caribbean"
"1278","French Guiana","GUF",4,11,0.21618047723573,277.875,277.875,4302,0.915169193965901,0.0667256831628464,2024,2024-04-01,1794,"PAHO","Observed",1960,13326,34480,"Observed",97.3019423006325,"French Guiana","Latin America & Caribbean"
"1279","Timor-Leste","TLS",4,11,0.420500008742166,31.7857142857142,31.7857142857143,1089.07142857143,0.98886630060274,0.0202699779119652,2024,2024-04-01,307,"SEARO","Observed",310,1171,2125,"Observed",99.6839870823688,"Timor-Leste","East Asia & Pacific"
"1280","Fiji","FJI",5,11,0.871841001883247,390.76923076923,390.769230769231,5903.84615384615,0.954157533212328,0.0614530707411142,2024,2024-05-01,1279,"WHO","Observed",1340,4760,38586,"Observed",96.1242693566236,"Fiji","East Asia & Pacific"
"1281","Indonesia","IDN",5,11,5.21092670476725,6775.85714285715,6775.85714285714,109364.642857143,0.948023091431412,0.0584701409938028,2024,2024-05-01,32020,"SEARO","Observed",33776,151114,289295,"Observed",99.9999829569015,"Indonesia","East Asia & Pacific"
"1282","New Caledonia","NCL",5,11,0.347079343063241,21.5,21.5,1893.41666666667,0.950403674759812,0.0260237264651912,2024,2024-05-01,0,"WHO","Observed",0,16,8859,"Observed",23.7474259319488,"New Caledonia","East Asia & Pacific"
"1283","Peru","PER",5,11,0.474438029146222,22268.25,22268.25,119932.875,0.941888033916843,0.11796165008529,2024,2024-05-01,32247,"PAHO","Observed",34237,247097,293685,"Observed",78.6042029838505,"Peru","Latin America & Caribbean"
"1284","Saudi Arabia","SAU",5,11,3.89790157224891,138.538461538462,138.538461538462,3581.15384615385,0.976319237798897,0.0390495933262193,2024,2024-05-01,1024,"WHO","Observed",1049,6693,7336,"Observed",99.9999999213603,"Saudi Arabia","Middle East & North Africa"
"1285","Brazil","BRA",6,11,0.725205116520038,122892.5,122892.5,2900953.4,0.981822730517572,0.0333653057149866,2024,2024-06-01,509466,"PAHO","Observed",518898,9418191,13371173,"Observed",97.4517028000484,"Brazil","Latin America & Caribbean"
